condition,episode,rso,uncertainty_km
correct,8,24,0.26145410537719727
correct,8,25,0.34466060996055603
correct,8,26,1.0131169557571411
correct,8,27,0.3116905093193054
correct,8,28,0.25302308797836304
correct,8,29,0.16308079659938812
correct,8,30,0.73415207862854
correct,8,31,0.9439411163330078
correct,8,32,0.07299253344535828
correct,8,33,0.828475832939148
correct,8,34,0.7308195233345032
correct,8,35,1.3917157649993896
correct,8,36,0.09942913055419922
correct,8,37,0.7483502626419067
correct,8,38,0.39401933550834656
correct,8,39,0.7127084732055664
correct,8,40,0.3279001712799072
correct,8,41,0.9490972757339478
correct,8,42,0.4171810746192932
correct,8,43,0.24853065609931946
correct,8,44,0.5680221319198608
correct,8,45,0.8854640126228333
correct,8,46,0.26600009202957153
correct,8,47,0.17844538390636444
correct,8,48,0.3727429509162903
correct,8,49,1.9667761325836182
correct,8,50,1.6295193433761597
correct,8,51,0.4596196115016937
correct,8,52,1.0465978384017944
correct,8,53,0.9716075658798218
correct,8,54,0.8749442100524902
correct,8,55,0.23574449121952057
correct,8,56,0.6534034609794617
correct,8,57,0.26716601848602295
correct,8,58,0.05999999865889549
correct,8,59,0.3935518264770508
correct,8,60,0.5575199127197266
correct,8,61,0.5202205181121826
correct,8,62,0.42860156297683716
correct,8,63,0.218161940574646
correct,8,64,0.9728711247444153
correct,8,65,1.3673022985458374
correct,8,66,0.6656051874160767
correct,8,67,0.31511008739471436
correct,8,68,0.09070304036140442
correct,8,69,0.3596373498439789
correct,8,70,0.3512515127658844
correct,8,71,0.6801352500915527
correct,8,72,0.5368847846984863
correct,8,73,0.13305111229419708
correct,8,74,0.8705283999443054
correct,8,75,0.6484459042549133
correct,8,76,0.32765039801597595
correct,8,77,0.16737765073776245
correct,8,78,0.6210514307022095
correct,8,79,0.35454243421554565
correct,8,80,0.9229556918144226
correct,8,81,0.27338945865631104
correct,8,82,1.0094895362854004
correct,8,83,0.3674378991127014
correct,8,84,0.42773082852363586
correct,8,85,0.8969866633415222
correct,8,86,0.2473355531692505
correct,8,87,0.46336156129837036
correct,8,88,0.5338045954704285
correct,8,89,0.26819348335266113
correct,8,90,0.13622213900089264
correct,8,91,0.26561757922172546
correct,8,92,0.4576018750667572
correct,8,93,0.38294097781181335
correct,8,94,0.24245835840702057
correct,8,95,0.45900458097457886
correct,8,96,1.1325470209121704
correct,8,97,1.9822198152542114
correct,8,98,0.4664807617664337
correct,8,99,0.1306065022945404
correct,8,100,0.13615262508392334
correct,8,101,0.36971279978752136
correct,8,102,2.015679121017456
correct,8,103,0.3118419647216797
correct,8,104,0.11455849558115005
correct,8,105,0.6407244205474854
correct,8,106,0.7446709275245667
correct,8,107,0.05999999865889549
correct,8,108,0.3017197847366333
correct,8,109,0.21086104214191437
correct,8,110,0.35823705792427063
correct,8,111,0.3694155514240265
correct,8,112,0.16566576063632965
correct,8,113,0.8637763261795044
correct,8,114,0.6303994059562683
correct,8,115,0.23009175062179565
correct,8,116,0.37770602107048035
correct,8,117,1.387031078338623
correct,8,118,0.13546881079673767
correct,8,119,0.05999999865889549
correct,8,120,1.0519428253173828
correct,8,121,0.8346904516220093
correct,8,122,0.29562506079673767
correct,8,123,0.40427741408348083
correct,8,124,1.0803006887435913
correct,8,125,0.261222779750824
correct,8,126,0.23152314126491547
correct,8,127,0.4713899493217468
correct,8,128,0.4486989974975586
correct,8,129,0.2993827164173126
correct,8,130,0.629305899143219
correct,8,131,1.1274772882461548
correct,8,132,0.49527662992477417
correct,8,133,0.5176587104797363
correct,8,134,0.16519910097122192
correct,8,135,0.4198743402957916
correct,8,136,0.6664290428161621
correct,8,137,0.44162166118621826
correct,8,138,0.7766204476356506
correct,8,139,0.3240776062011719
correct,8,140,0.4596624970436096
correct,8,141,0.4089929461479187
correct,8,142,0.42887237668037415
correct,8,143,0.48454463481903076
correct,8,144,0.17182593047618866
correct,8,145,0.17856749892234802
correct,8,146,0.121660016477108
correct,8,147,0.9818597435951233
correct,8,148,0.23514460027217865
correct,8,149,1.2042782306671143
correct,8,150,0.3885420560836792
correct,8,151,5.083110332489014
correct,8,152,0.18932487070560455
correct,8,153,0.5280879735946655
correct,8,154,0.05999999865889549
correct,8,155,0.4958939552307129
correct,8,156,0.10412183403968811
correct,8,157,0.2801147699356079
correct,8,158,0.5544372200965881
correct,8,159,0.20067118108272552
correct,8,160,0.6472635269165039
correct,8,161,0.35247430205345154
correct,8,162,0.33293235301971436
correct,8,163,0.5781958103179932
correct,8,164,0.46529319882392883
correct,8,165,0.33502113819122314
correct,8,166,0.27069002389907837
correct,8,167,0.6149864792823792
correct,8,168,1.10349440574646
correct,8,169,0.5743455290794373
correct,8,170,0.26821741461753845
correct,8,171,0.7791896462440491
correct,8,172,0.6533770561218262
correct,8,173,0.3960708975791931
correct,8,174,0.06654630601406097
correct,8,175,0.5759617686271667
correct,8,176,0.42866387963294983
correct,8,177,0.6012206673622131
correct,8,178,0.5914593935012817
correct,8,179,0.44712603092193604
correct,8,180,0.2769329845905304
correct,8,181,0.4675934910774231
correct,8,182,0.18631789088249207
correct,8,183,0.6716685891151428
correct,8,184,0.7317200303077698
correct,8,185,0.5193569660186768
correct,8,186,0.17037953436374664
correct,8,187,0.2552576959133148
correct,8,188,0.5260182023048401
correct,8,189,0.9800128936767578
correct,8,190,0.11469288170337677
correct,8,191,0.13919734954833984
correct,8,192,0.45760130882263184
correct,8,193,0.2665403485298157
correct,8,194,0.9074217081069946
correct,8,195,0.06858387589454651
correct,8,196,0.1376769244670868
correct,8,197,1.8275285959243774
correct,8,198,0.07585383951663971
correct,8,199,0.8825368881225586
correct,8,200,0.191918283700943
correct,8,201,0.13919630646705627
correct,8,202,0.05999999865889549
correct,8,203,0.3509468734264374
correct,8,204,0.36546072363853455
correct,8,205,0.7456299066543579
correct,8,206,0.7521451711654663
correct,8,207,0.3984447419643402
correct,8,208,0.19995278120040894
correct,8,209,0.15940698981285095
correct,8,210,0.6296208500862122
correct,8,211,0.24576503038406372
correct,8,212,0.8261221051216125
correct,8,213,0.4121161699295044
correct,8,214,0.3780090808868408
correct,8,215,0.21807986497879028
correct,8,216,0.8522825837135315
correct,8,217,0.7393909096717834
correct,8,218,0.4499188959598541
correct,8,219,0.6871708631515503
correct,8,220,0.6143343448638916
correct,8,221,0.8399587869644165
correct,8,222,0.45017361640930176
correct,8,223,0.45773792266845703
correct,8,224,0.27287665009498596
correct,8,225,0.29754871129989624
correct,8,226,0.1143682450056076
correct,8,227,0.49664559960365295
correct,8,228,0.6051467657089233
correct,8,229,0.6119585633277893
correct,8,230,0.2211654633283615
correct,8,231,0.30407410860061646
correct,8,232,1.3220269680023193
correct,8,233,0.3659211993217468
correct,8,234,0.3013203740119934
correct,8,235,0.4292547106742859
correct,8,236,1.2084646224975586
correct,8,237,0.17567327618598938
correct,8,238,0.47300010919570923
correct,8,239,0.4367731213569641
correct,9,0,0.4768521189689636
correct,9,1,0.5797533988952637
correct,9,2,0.8580993413925171
correct,9,3,0.517970621585846
correct,9,4,0.396293580532074
correct,9,5,0.7445205450057983
correct,9,6,1.3146330118179321
correct,9,7,0.35167771577835083
correct,9,8,1.2606897354125977
correct,9,9,1.106960415840149
correct,9,10,0.2019912153482437
correct,9,11,0.40058836340904236
correct,9,12,0.7035826444625854
correct,9,13,0.5607008337974548
correct,9,14,0.2593727707862854
correct,9,15,0.61903977394104
correct,9,16,0.43286770582199097
correct,9,17,0.6409928798675537
correct,9,18,0.4586050510406494
correct,9,19,0.38303840160369873
correct,9,20,0.29283037781715393
correct,9,21,0.1970513015985489
correct,9,22,1.271889328956604
correct,9,23,0.3835891783237457
correct,9,24,0.3516700267791748
correct,9,25,0.6129006147384644
correct,9,26,0.9720999002456665
correct,9,27,0.630042552947998
correct,9,28,0.08270737528800964
correct,9,29,0.0882590264081955
correct,9,30,0.33295300602912903
correct,9,31,0.05999999865889549
correct,9,32,0.5825743079185486
correct,9,33,0.5860379934310913
correct,9,34,0.4000778794288635
correct,9,35,0.6240233778953552
correct,9,36,0.36997660994529724
correct,9,37,0.06166732311248779
correct,9,38,0.12807580828666687
correct,9,39,0.4700995087623596
correct,9,40,0.27788394689559937
correct,9,41,0.20196223258972168
correct,9,42,0.3485269844532013
correct,9,43,0.22320792078971863
correct,9,44,0.6238174438476562
correct,9,45,1.2786734104156494
correct,9,46,0.5489217042922974
correct,9,47,0.467276930809021
correct,9,48,0.5782030820846558
correct,9,49,0.8043522834777832
correct,9,50,0.2490953505039215
correct,9,51,1.5928621292114258
correct,9,52,0.5499072074890137
correct,9,53,0.24014386534690857
correct,9,54,0.08986479043960571
correct,9,55,0.12098555266857147
correct,9,56,0.33608633279800415
correct,9,57,0.36274439096450806
correct,9,58,0.2644849419593811
correct,9,59,0.8227514624595642
correct,9,60,0.28695887327194214
correct,9,61,0.3616175949573517
correct,9,62,0.5045384168624878
correct,9,63,0.40324845910072327
correct,9,64,2.431382656097412
correct,9,65,0.2178761065006256
correct,9,66,0.5647266507148743
correct,9,67,0.39531147480010986
correct,9,68,0.2863762080669403
correct,9,69,0.5593504309654236
correct,9,70,0.6461570262908936
correct,9,71,0.48620671033859253
correct,9,72,0.403044193983078
correct,9,73,0.8087905645370483
correct,9,74,0.5237778425216675
correct,9,75,0.6107925176620483
correct,9,76,0.1964733600616455
correct,9,77,0.11702004075050354
correct,9,78,0.42070290446281433
correct,9,79,0.3634559214115143
correct,9,80,0.2577984631061554
correct,9,81,0.47583141922950745
correct,9,82,0.48260825872421265
correct,9,83,0.39371955394744873
correct,9,84,0.3718280792236328
correct,9,85,0.3485966920852661
correct,9,86,0.13175517320632935
correct,9,87,0.4042922854423523
correct,9,88,0.5545622706413269
correct,9,89,0.8065714836120605
correct,9,90,0.6957203149795532
correct,9,91,0.8590846657752991
correct,9,92,0.4180254340171814
correct,9,93,0.5060341954231262
correct,9,94,0.5957722663879395
correct,9,95,0.4139569103717804
correct,9,96,0.558078408241272
correct,9,97,0.37671223282814026
correct,9,98,0.21784278750419617
correct,9,99,0.241453617811203
correct,9,100,0.2800171375274658
correct,9,101,0.09747107326984406
correct,9,102,2.3143272399902344
correct,9,103,0.8294600248336792
correct,9,104,0.8890549540519714
correct,9,105,0.4194156527519226
correct,9,106,0.7056783437728882
correct,9,107,0.2552589178085327
correct,9,108,0.4273998737335205
correct,9,109,0.36782777309417725
correct,9,110,0.4784280061721802
correct,9,111,0.5159310698509216
correct,9,112,0.2323102205991745
correct,9,113,0.5198699831962585
correct,9,114,0.2896464169025421
correct,9,115,0.1963624656200409
correct,9,116,0.3165808320045471
correct,9,117,1.276559829711914
correct,9,118,1.1953099966049194
correct,9,119,0.7040640711784363
correct,9,120,2.0696959495544434
correct,9,121,0.47785279154777527
correct,9,122,0.36751851439476013
correct,9,123,0.0687548965215683
correct,9,124,0.505852222442627
correct,9,125,0.5278504490852356
correct,9,126,0.3436279594898224
correct,9,127,0.3693278431892395
correct,9,128,0.929153323173523
correct,9,129,0.05999999865889549
correct,9,130,0.14314258098602295
correct,9,131,1.068202018737793
correct,9,132,0.6484012603759766
correct,9,133,0.41219842433929443
correct,9,134,0.2359773814678192
correct,9,135,2.122884750366211
correct,9,136,0.8240528106689453
correct,9,137,0.4719080924987793
correct,9,138,0.24264904856681824
correct,9,139,0.3054141700267792
correct,9,140,0.777282178401947
correct,9,141,0.1339711844921112
correct,9,142,0.5033636689186096
correct,9,143,0.1437942236661911
correct,9,144,0.558482825756073
correct,9,145,0.49832192063331604
correct,9,146,0.9691285490989685
correct,9,147,0.379903644323349
correct,9,148,1.6430644989013672
correct,9,149,0.9775910377502441
correct,9,150,0.8160161972045898
correct,9,151,0.05999999865889549
correct,9,152,0.26317620277404785
correct,9,153,1.7408158779144287
correct,9,154,0.2123793214559555
correct,9,155,0.05999999865889549
correct,9,156,0.83219313621521
correct,9,157,0.2937668561935425
correct,9,158,1.0442572832107544
correct,9,159,0.43270936608314514
correct,9,160,0.10549446195363998
correct,9,161,0.595926821231842
correct,9,162,0.6558215618133545
correct,9,163,0.3880332410335541
correct,9,164,0.5713735818862915
correct,9,165,0.8240063190460205
correct,9,166,0.7555392980575562
correct,9,167,0.3570973873138428
correct,9,168,0.35108712315559387
correct,9,169,0.42055702209472656
correct,9,170,0.8427213430404663
correct,9,171,1.2549012899398804
correct,9,172,0.41636401414871216
correct,9,173,0.4972144663333893
correct,9,174,0.05999999865889549
correct,9,175,0.2973681390285492
correct,9,176,0.5365742444992065
correct,9,177,0.1710544377565384
correct,9,178,0.3815433979034424
correct,9,179,0.403257817029953
correct,9,180,0.5566840767860413
correct,9,181,0.31217747926712036
correct,9,182,3.680161476135254
correct,9,183,0.21008716523647308
correct,9,184,0.29290497303009033
correct,9,185,0.4205699861049652
correct,9,186,1.0898606777191162
correct,9,187,0.07189204543828964
correct,9,188,0.8657299280166626
correct,9,189,0.46932607889175415
correct,9,190,0.38053593039512634
correct,9,191,0.3526788353919983
correct,9,192,0.4007471799850464
correct,9,193,0.7674009799957275
correct,9,194,0.9024189710617065
correct,9,195,0.5444496870040894
correct,9,196,0.976677417755127
correct,9,197,0.5068295001983643
correct,9,198,0.8094884157180786
correct,9,199,0.6269596815109253
correct,9,200,0.2389708161354065
correct,9,201,0.29651468992233276
correct,9,202,0.5165245532989502
correct,9,203,0.16638049483299255
correct,9,204,0.28027069568634033
correct,9,205,1.0671602487564087
correct,9,206,0.19340714812278748
correct,9,207,1.3592309951782227
correct,9,208,0.09034718573093414
correct,9,209,0.3836453855037689
correct,9,210,0.30798590183258057
correct,9,211,0.9995125532150269
correct,9,212,0.10062900185585022
correct,9,213,1.2361102104187012
correct,9,214,1.1524512767791748
correct,9,215,0.285045325756073
correct,9,216,0.9958637356758118
correct,9,217,0.3249197006225586
correct,9,218,1.4546630382537842
correct,9,219,0.28586333990097046
correct,9,220,0.3626837432384491
correct,9,221,0.4546186625957489
correct,9,222,0.2797646224498749
correct,9,223,0.6971681714057922
correct,9,224,0.36971455812454224
correct,9,225,0.20033228397369385
correct,9,226,1.3198431730270386
correct,9,227,0.3496344983577728
correct,9,228,0.9534375667572021
correct,9,229,0.4955183267593384
correct,9,230,0.43159055709838867
correct,9,231,0.05999999865889549
correct,9,232,0.07557874917984009
correct,9,233,0.9011383652687073
correct,9,234,0.5607881546020508
correct,9,235,0.3509955406188965
correct,9,236,0.24219414591789246
correct,9,237,0.2647155523300171
correct,9,238,0.49684810638427734
correct,9,239,0.4786073565483093
correct,10,0,0.2032441943883896
correct,10,1,1.724511742591858
correct,10,2,2.4426116943359375
correct,10,3,0.633037805557251
correct,10,4,0.45009201765060425
correct,10,5,0.13541585206985474
correct,10,6,0.17087769508361816
correct,10,7,0.14557117223739624
correct,10,8,0.39090055227279663
correct,10,9,0.9601689577102661
correct,10,10,0.9386429786682129
correct,10,11,0.2866421639919281
correct,10,12,0.4442650377750397
correct,10,13,0.5338945388793945
correct,10,14,0.3541285991668701
correct,10,15,0.09039530903100967
correct,10,16,0.23331889510154724
correct,10,17,0.7896664142608643
correct,10,18,2.5736420154571533
correct,10,19,0.425285279750824
correct,10,20,0.07507341355085373
correct,10,21,0.05999999865889549
correct,10,22,0.6822844743728638
correct,10,23,0.6107937693595886
correct,10,24,0.5290440917015076
correct,10,25,0.40411898493766785
correct,10,26,0.1586090326309204
correct,10,27,0.5687894821166992
correct,10,28,0.46239766478538513
correct,10,29,0.21384309232234955
correct,10,30,0.5682331323623657
correct,10,31,0.6777936816215515
correct,10,32,0.38003304600715637
correct,10,33,0.643269419670105
correct,10,34,0.1795732080936432
correct,10,35,0.09889496117830276
correct,10,36,0.08292154967784882
correct,10,37,1.1756815910339355
correct,10,38,0.4513213336467743
correct,10,39,0.3714960217475891
correct,10,40,0.7918627262115479
correct,10,41,0.6336187124252319
correct,10,42,0.9217015504837036
correct,10,43,0.49863576889038086
correct,10,44,0.24611225724220276
correct,10,45,0.5093388557434082
correct,10,46,0.09682342410087585
correct,10,47,0.503257691860199
correct,10,48,0.5457326173782349
correct,10,49,0.4042761027812958
correct,10,50,1.337620496749878
correct,10,51,0.3757038116455078
correct,10,52,0.49437692761421204
correct,10,53,0.5580400824546814
correct,10,54,0.6101304888725281
correct,10,55,0.5528572797775269
correct,10,56,0.4483567476272583
correct,10,57,0.05999999865889549
correct,10,58,0.7096064686775208
correct,10,59,0.3324247896671295
correct,10,60,0.868495523929596
correct,10,61,0.2936604619026184
correct,10,62,0.34886351227760315
correct,10,63,0.21676506102085114
correct,10,64,1.2746691703796387
correct,10,65,0.47769907116889954
correct,10,66,0.5318911671638489
correct,10,67,2.8157548904418945
correct,10,68,0.20233982801437378
correct,10,69,0.08537329733371735
correct,10,70,0.5736629962921143
correct,10,71,0.5167540907859802
correct,10,72,1.3561280965805054
correct,10,73,0.20409977436065674
correct,10,74,0.4306356608867645
correct,10,75,0.39126572012901306
correct,10,76,0.8657529950141907
correct,10,77,0.29931509494781494
correct,10,78,0.44040197134017944
correct,10,79,0.1252654790878296
correct,10,80,1.580927848815918
correct,10,81,0.22454307973384857
correct,10,82,4.613632678985596
correct,10,83,0.46145156025886536
correct,10,84,0.8687631487846375
correct,10,85,0.40821871161460876
correct,10,86,0.2986455261707306
correct,10,87,0.10349927842617035
correct,10,88,1.0491549968719482
correct,10,89,0.4942490756511688
correct,10,90,0.3204113841056824
correct,10,91,1.3218692541122437
correct,10,92,0.11584615707397461
correct,10,93,0.7190101146697998
correct,10,94,0.4623003602027893
correct,10,95,0.4471534192562103
correct,10,96,0.6217716336250305
correct,10,97,0.5928640365600586
correct,10,98,1.1023491621017456
correct,10,99,0.23150071501731873
correct,10,100,0.6796940565109253
correct,10,101,0.81595778465271
correct,10,102,0.40773439407348633
correct,10,103,0.30165618658065796
correct,10,104,0.44872796535491943
correct,10,105,0.9927160143852234
correct,10,106,0.35229843854904175
correct,10,107,0.4365040361881256
correct,10,108,0.9817746877670288
correct,10,109,0.28635817766189575
correct,10,110,0.8238704800605774
correct,10,111,0.5065086483955383
correct,10,112,0.5176253914833069
correct,10,113,0.6994840502738953
correct,10,114,0.18103864789009094
correct,10,115,0.36665627360343933
correct,10,116,0.18634957075119019
correct,10,117,0.3786226212978363
correct,10,118,0.37196671962738037
correct,10,119,0.6272977590560913
correct,10,120,0.2710651159286499
correct,10,121,0.24038678407669067
correct,10,122,0.9206188321113586
correct,10,123,0.20379890501499176
correct,10,124,0.564849853515625
correct,10,125,0.1658586859703064
correct,10,126,0.34112441539764404
correct,10,127,0.21435007452964783
correct,10,128,0.2565614581108093
correct,10,129,0.21738113462924957
correct,10,130,0.7394858002662659
correct,10,131,0.23936691880226135
correct,10,132,0.16296140849590302
correct,10,133,0.05999999865889549
correct,10,134,1.4053983688354492
correct,10,135,0.05999999865889549
correct,10,136,0.5386788845062256
correct,10,137,0.42218559980392456
correct,10,138,0.2829001247882843
correct,10,139,0.45236936211586
correct,10,140,0.5223972797393799
correct,10,141,0.1941232532262802
correct,10,142,0.31665387749671936
correct,10,143,0.8435991406440735
correct,10,144,0.4589087963104248
correct,10,145,0.33184364438056946
correct,10,146,0.30779600143432617
correct,10,147,0.3319237530231476
correct,10,148,0.38307490944862366
correct,10,149,0.37172695994377136
correct,10,150,0.17382019758224487
correct,10,151,0.3474995195865631
correct,10,152,0.5124417543411255
correct,10,153,0.6217055320739746
correct,10,154,0.5614898800849915
correct,10,155,0.9012033939361572
correct,10,156,0.23496350646018982
correct,10,157,0.38281041383743286
correct,10,158,0.08816594630479813
correct,10,159,0.24710270762443542
correct,10,160,0.4561411738395691
correct,10,161,0.6177446842193604
correct,10,162,0.7909432053565979
correct,10,163,0.17989906668663025
correct,10,164,0.23515728116035461
correct,10,165,0.352875679731369
correct,10,166,0.26598060131073
correct,10,167,1.0088196992874146
correct,10,168,0.29854974150657654
correct,10,169,0.29834550619125366
correct,10,170,0.07366388291120529
correct,10,171,0.7199702262878418
correct,10,172,0.8643252849578857
correct,10,173,0.4214668571949005
correct,10,174,0.08514337241649628
correct,10,175,0.2881767749786377
correct,10,176,0.7423505783081055
correct,10,177,0.7726668119430542
correct,10,178,0.08419424295425415
correct,10,179,0.6370270252227783
correct,10,180,0.5112727880477905
correct,10,181,0.5258916616439819
correct,10,182,0.39793387055397034
correct,10,183,0.2025274932384491
correct,10,184,0.5015144944190979
correct,10,185,2.8334333896636963
correct,10,186,0.4358844757080078
correct,10,187,0.30233603715896606
correct,10,188,1.4917302131652832
correct,10,189,0.22566884756088257
correct,10,190,0.584237277507782
correct,10,191,0.05999999865889549
correct,10,192,0.5307947397232056
correct,10,193,0.315109521150589
correct,10,194,2.1185755729675293
correct,10,195,0.45723965764045715
correct,10,196,0.07899725437164307
correct,10,197,0.713071346282959
correct,10,198,0.6360265016555786
correct,10,199,0.31172943115234375
correct,10,200,0.3724822700023651
correct,10,201,0.6608731150627136
correct,10,202,0.5873433947563171
correct,10,203,2.4925007820129395
correct,10,204,0.10836794972419739
correct,10,205,0.24456751346588135
correct,10,206,0.09076128900051117
correct,10,207,0.2659711539745331
correct,10,208,1.4995696544647217
correct,10,209,0.5978572368621826
correct,10,210,0.10984256863594055
correct,10,211,0.39377960562705994
correct,10,212,0.4368588328361511
correct,10,213,1.2068617343902588
correct,10,214,0.9068384766578674
correct,10,215,0.4461168944835663
correct,10,216,0.1986500769853592
correct,10,217,0.6957639455795288
correct,10,218,0.4499102234840393
correct,10,219,1.912794589996338
correct,10,220,1.786630392074585
correct,10,221,0.07365617901086807
correct,10,222,0.6886225342750549
correct,10,223,0.13827826082706451
correct,10,224,0.8458986878395081
correct,10,225,0.23130297660827637
correct,10,226,0.13664890825748444
correct,10,227,0.12674175202846527
correct,10,228,0.5734217762947083
correct,10,229,0.3230334520339966
correct,10,230,1.2228362560272217
correct,10,231,0.19169902801513672
correct,10,232,0.8709948062896729
correct,10,233,0.15361270308494568
correct,10,234,0.6701237559318542
correct,10,235,0.5569722652435303
correct,10,236,0.15867190062999725
correct,10,237,0.27639520168304443
correct,10,238,0.5454080700874329
correct,10,239,0.26257550716400146
correct,11,0,1.5206971168518066
correct,11,1,0.465648889541626
correct,11,2,1.7804802656173706
correct,11,3,0.39768046140670776
correct,11,4,1.0484737157821655
correct,11,5,0.17328381538391113
correct,11,6,0.4486958682537079
correct,11,7,0.5096033215522766
correct,11,8,0.6726537942886353
correct,11,9,0.4820387363433838
correct,11,10,0.24442178010940552
correct,11,11,0.16331258416175842
correct,11,12,0.22647126019001007
correct,11,13,0.4105204641819
correct,11,14,1.1506257057189941
correct,11,15,0.6280925273895264
correct,11,16,0.20079872012138367
correct,11,17,0.2636689841747284
correct,11,18,0.06463269889354706
correct,11,19,1.1611498594284058
correct,11,20,0.07008500397205353
correct,11,21,0.6234335899353027
correct,11,22,1.5575966835021973
correct,11,23,0.4089590013027191
correct,11,24,0.19995692372322083
correct,11,25,2.123537302017212
correct,11,26,0.30044475197792053
correct,11,27,0.3135415315628052
correct,11,28,0.05999999865889549
correct,11,29,0.7001215815544128
correct,11,30,0.4329155683517456
correct,11,31,0.31470757722854614
correct,11,32,0.06311725080013275
correct,11,33,0.3815837502479553
correct,11,34,0.519318699836731
correct,11,35,0.28498929738998413
correct,11,36,0.3218057155609131
correct,11,37,0.6735146641731262
correct,11,38,0.42906466126441956
correct,11,39,0.4469117522239685
correct,11,40,0.5940032601356506
correct,11,41,0.5655659437179565
correct,11,42,0.06923063844442368
correct,11,43,0.1968747228384018
correct,11,44,0.8150354027748108
correct,11,45,0.05999999865889549
correct,11,46,0.47467654943466187
correct,11,47,0.40099257230758667
correct,11,48,0.14675016701221466
correct,11,49,0.43403226137161255
correct,11,50,0.21109282970428467
correct,11,51,0.3770422637462616
correct,11,52,0.7552505135536194
correct,11,53,0.27470946311950684
correct,11,54,0.8130149245262146
correct,11,55,0.5713469386100769
correct,11,56,0.3555333614349365
correct,11,57,0.439073383808136
correct,11,58,0.6346773505210876
correct,11,59,2.076141834259033
correct,11,60,0.25018641352653503
correct,11,61,0.39924195408821106
correct,11,62,1.2201544046401978
correct,11,63,1.024350881576538
correct,11,64,0.5039777755737305
correct,11,65,0.35239583253860474
correct,11,66,1.1516236066818237
correct,11,67,0.5085299611091614
correct,11,68,0.10905559360980988
correct,11,69,0.05999999865889549
correct,11,70,0.19852077960968018
correct,11,71,0.6895496845245361
correct,11,72,0.4525877833366394
correct,11,73,0.5109893083572388
correct,11,74,0.6816598773002625
correct,11,75,0.2750933766365051
correct,11,76,0.4049641191959381
correct,11,77,0.3341834843158722
correct,11,78,1.3687779903411865
correct,11,79,0.06963548064231873
correct,11,80,0.3483699560165405
correct,11,81,0.24701787531375885
correct,11,82,0.0798024982213974
correct,11,83,0.5691446661949158
correct,11,84,0.7723718285560608
correct,11,85,0.3949493169784546
correct,11,86,0.5687928199768066
correct,11,87,1.2780410051345825
correct,11,88,0.05999999865889549
correct,11,89,0.3793809115886688
correct,11,90,1.030665397644043
correct,11,91,0.628835141658783
correct,11,92,0.6111742854118347
correct,11,93,0.05999999865889549
correct,11,94,0.69671630859375
correct,11,95,0.15487605333328247
correct,11,96,0.40914809703826904
correct,11,97,0.3850301206111908
correct,11,98,0.05999999865889549
correct,11,99,0.08556298911571503
correct,11,100,0.08801770210266113
correct,11,101,0.11235374957323074
correct,11,102,1.7290802001953125
correct,11,103,0.543868899345398
correct,11,104,0.5316575765609741
correct,11,105,0.30378127098083496
correct,11,106,0.377262145280838
correct,11,107,0.14643560349941254
correct,11,108,0.05999999865889549
correct,11,109,0.2904958724975586
correct,11,110,0.8253098726272583
correct,11,111,0.45410001277923584
correct,11,112,1.4564862251281738
correct,11,113,0.1592164933681488
correct,11,114,0.17782732844352722
correct,11,115,0.1548864096403122
correct,11,116,1.9899723529815674
correct,11,117,0.3875162601470947
correct,11,118,0.20601478219032288
correct,11,119,0.27099746465682983
correct,11,120,0.5135671496391296
correct,11,121,0.3863007128238678
correct,11,122,0.3782007694244385
correct,11,123,0.7046066522598267
correct,11,124,0.0786871463060379
correct,11,125,0.6194692850112915
correct,11,126,0.21515025198459625
correct,11,127,0.31557080149650574
correct,11,128,0.6413555145263672
correct,11,129,1.0126957893371582
correct,11,130,0.7334060072898865
correct,11,131,0.27014294266700745
correct,11,132,0.27899718284606934
correct,11,133,0.42130008339881897
correct,11,134,0.5241740942001343
correct,11,135,0.5478254556655884
correct,11,136,0.49175411462783813
correct,11,137,0.1771721988916397
correct,11,138,0.5741498470306396
correct,11,139,0.5272178053855896
correct,11,140,0.07142360508441925
correct,11,141,0.7350226640701294
correct,11,142,0.1753368079662323
correct,11,143,0.5537864565849304
correct,11,144,0.15212146937847137
correct,11,145,0.3196355998516083
correct,11,146,0.25646352767944336
correct,11,147,0.6341514587402344
correct,11,148,0.22825084626674652
correct,11,149,0.5151561498641968
correct,11,150,0.625989556312561
correct,11,151,0.20982018113136292
correct,11,152,0.41477033495903015
correct,11,153,0.7044947743415833
correct,11,154,0.7099226713180542
correct,11,155,0.46272170543670654
correct,11,156,0.3222668170928955
correct,11,157,0.4314919114112854
correct,11,158,0.5324963927268982
correct,11,159,0.7037190198898315
correct,11,160,0.2964545786380768
correct,11,161,0.25384724140167236
correct,11,162,1.548319697380066
correct,11,163,0.6585857272148132
correct,11,164,0.30489155650138855
correct,11,165,0.42793571949005127
correct,11,166,0.32266125082969666
correct,11,167,0.22632642090320587
correct,11,168,0.40448319911956787
correct,11,169,0.49085667729377747
correct,11,170,0.35143181681632996
correct,11,171,0.5578016638755798
correct,11,172,0.34508711099624634
correct,11,173,0.39344462752342224
correct,11,174,0.631152331829071
correct,11,175,0.11619631946086884
correct,11,176,0.16878154873847961
correct,11,177,0.05999999865889549
correct,11,178,0.07603438943624496
correct,11,179,0.5837940573692322
correct,11,180,0.800285816192627
correct,11,181,0.4668102264404297
