condition,episode,rso,mean_altitude_km,max_abs_latitude_deg,estimated_inclination_deg,estimated_raan_deg,dominant_sensor,dominant_sensor_fraction,num_visiting_sensors,total_observations
correct,1,196,725.4380763319672,41.34336853027344,138.63105334367202,3.647182970321033,3,0.9259259259259259,2,27
correct,1,197,728.3586625896517,37.84906768798828,142.15055248755954,174.8385301280483,0,0.5121951219512195,3,41
correct,1,198,726.7734054815573,74.31031036376953,74.31126259166105,181.11183721178443,1,0.7560975609756098,3,41
correct,1,199,703.2354476178278,87.30615234375,92.68800315484967,359.09044746712215,0,0.4074074074074074,3,27
correct,1,200,700.6850746029713,83.63470458984375,83.76823362575651,184.1316686557794,2,0.6216216216216216,3,37
correct,1,201,728.8072889984632,27.764196395874023,27.82994389187,194.95373464240467,2,0.6666666666666666,4,42
correct,1,202,695.0299372438525,43.60850524902344,136.38554626273003,172.55333745484236,2,0.625,3,40
correct,1,203,710.435498847336,53.06510925292969,53.06850049971918,358.0658643532305,1,0.7948717948717948,2,78
correct,1,204,777.0313140368852,62.98152542114258,115.9344000585066,177.84531264050608,0,0.5142857142857142,4,35
correct,1,205,661.9913630251025,74.31794738769531,74.319900814389,2.275560949445734,0,0.574468085106383,2,47
correct,1,206,729.4558945952868,5.47930908203125,5.480404809723402,167.85159668712623,3,0.9230769230769231,2,26
correct,1,207,759.9344102202868,58.25856018066406,58.32794267771525,355.34059049224027,1,0.9382716049382716,3,81
correct,1,208,756.1128650102459,15.540365219116211,164.42292374846394,0.6841997335118248,1,0.9047619047619048,3,21
correct,1,209,649.2696513191598,62.254615783691406,62.28608050260087,177.33567106930892,3,0.7317073170731707,3,41
correct,1,210,658.629626664959,82.5384292602539,82.60736166418927,178.1970396409571,1,0.5333333333333333,3,15
correct,1,211,654.2391697617828,43.652488708496094,43.65312575450564,169.17170914865346,2,0.4266666666666667,3,75
correct,1,212,709.4083552126025,9.407853126525879,170.59167902510825,196.08047182413745,1,0.6,3,15
correct,1,213,680.8645940061475,41.642433166503906,138.35095946821392,3.8466479067318553,3,0.7692307692307693,3,13
correct,1,214,660.954309682377,9.059845924377441,9.062215016475362,159.05983374639345,0,0.4722222222222222,3,36
correct,1,215,642.1244156634222,44.04700469970703,44.059851337668924,2.2469204035211012,0,0.5471698113207547,3,106
correct,1,216,684.2875256147541,52.98785400390625,126.98805097049528,174.1661900787191,2,0.8888888888888888,3,27
correct,1,217,743.355444736168,76.20793914794922,76.2100422184931,177.22141567538077,3,0.5,4,10
correct,1,218,706.3638095543033,51.22822570800781,128.74294421260612,5.818979139839064,0,0.6346153846153846,4,52
correct,1,219,670.3193759605533,65.28795623779297,114.71190505691928,353.8314744630988,1,0.6333333333333333,4,30
correct,1,220,629.0276719390368,18.3526668548584,161.64264385067386,157.32706999720264,0,0.3333333333333333,3,3
correct,1,221,652.7997326460041,7.929051876068115,7.933800119973942,164.75257672389264,0,0.6,2,25
correct,1,222,755.7434762423155,62.418853759765625,62.91656104336315,175.55726646448593,3,0.7857142857142857,2,14
correct,1,223,740.460169057377,69.26725006103516,70.29903795937172,355.42055688970356,0,0.43137254901960786,4,51
correct,1,224,648.5409515881148,1.0149074792861938,178.98490238271543,319.04832636538174,0,0.6,2,5
correct,1,225,636.1092469262295,24.53297233581543,155.46563803116774,346.6678915273091,3,0.8604651162790697,2,43
correct,1,226,746.6633500896517,64.54571533203125,115.32466903127573,181.5412646060858,3,0.5172413793103449,4,29
correct,1,227,683.0690957991803,83.53357696533203,96.44830925112926,3.6372836268916964,2,0.5833333333333334,4,24
correct,1,228,636.4734887295082,10.555682182312012,169.4428273762569,190.14993953475667,1,0.8813559322033898,2,59
correct,1,229,678.0963514984632,77.51229858398438,102.46416886486331,181.76030869121007,2,0.6363636363636364,3,44
correct,1,230,762.77490234375,76.39557647705078,101.56689360117858,183.4331992515576,0,0.5909090909090909,2,44
correct,1,231,777.70947265625,8.951797485351562,171.02297842711354,176.1796493021142,3,0.7777777777777778,2,9
correct,1,232,702.0501889088115,61.31816864013672,118.67785723304519,6.738868656678378,0,0.3793103448275862,3,29
correct,1,233,772.5077804815573,65.82244873046875,114.16423000126605,5.902102501501631,1,0.7727272727272727,2,44
correct,1,234,659.3683321593238,25.249231338500977,154.7409837453886,6.744941874773855,1,0.6363636363636364,3,22
correct,1,235,768.8936667520492,7.668973445892334,7.691640338619869,247.09296582649037,1,0.8571428571428571,3,21
correct,1,236,682.9331134733607,78.95146179199219,101.04165239054326,1.096815962009125,3,0.5,3,24
correct,1,237,705.4162077356557,73.94108581542969,74.03746282375695,175.1004237878383,1,0.4339622641509434,4,53
correct,1,238,694.5781570184427,84.93885803222656,94.95660964112203,177.4744335709086,3,0.6041666666666666,4,48
correct,1,239,760.5248863345287,64.39591979980469,114.28511005643563,183.34142911676315,0,0.47297297297297297,4,74
correct,2,0,677.4108446465164,55.8895378112793,124.08538588576063,182.58961778764692,2,1.0,1,23
correct,2,1,652.9487144595287,25.814861297607422,25.814862323738655,12.093301170971548,3,0.5652173913043478,2,23
correct,2,2,640.4494909067623,17.10202980041504,17.102795719887297,356.97699410220883,1,0.7692307692307693,2,26
correct,2,3,640.9259413422132,75.12556457519531,75.12691734911168,357.8780615891436,2,0.8648648648648649,3,37
correct,2,4,741.3624727843238,11.702420234680176,11.704573031009826,167.62980873458216,1,0.275,4,40
correct,2,5,736.2938652663935,67.07086181640625,67.92207836192667,353.71181020331676,0,0.8936170212765957,3,47
correct,2,6,736.536084784836,61.61852264404297,118.32678274700154,0.4267234762418324,0,0.5774647887323944,2,71
correct,2,7,672.9614337858607,20.89106559753418,20.894344663161938,171.35636029965463,3,0.4642857142857143,3,28
correct,2,8,647.5771644467213,26.95537757873535,26.963801672077324,186.87754118588256,2,0.37142857142857144,3,35
correct,2,9,760.9399093878073,39.79042053222656,139.92388278818575,177.55330001984697,3,0.782608695652174,2,23
correct,2,10,723.6845382940573,15.269877433776855,164.72990345038994,199.12550505291583,3,0.5,3,30
correct,2,11,764.2217197105533,65.9637680053711,113.50831796256573,356.9007161640056,3,0.45161290322580644,3,31
correct,2,12,656.3487128586065,33.99404525756836,33.99404468815823,8.304126767728897,3,0.8717948717948718,2,39
correct,2,13,760.1848424692623,38.155941009521484,141.7992045332386,357.6998221770037,2,0.696969696969697,2,33
correct,2,14,632.6032514728483,25.266542434692383,25.269939515692695,192.43689255242538,2,0.5,2,26
correct,2,15,647.5735783811475,13.173895835876465,13.17673266963164,353.27678213608334,0,0.5066666666666667,3,75
correct,2,16,761.9228915855533,58.53947830200195,121.36374747469992,170.82417847581488,0,0.6153846153846154,3,26
correct,2,17,638.5090852330943,70.57279968261719,70.59532659991815,177.158605403673,0,0.5909090909090909,2,22
correct,2,18,725.7497518570697,72.5561752319336,107.36576579281082,5.8336606664023805,2,1.0,1,13
correct,2,19,762.3525710809427,22.864501953125,22.952534825727547,168.5278143611123,2,0.7142857142857143,2,7
correct,2,20,659.5349161116803,50.7585563659668,129.23379330378356,187.83846708902698,2,0.88,3,25
correct,2,21,735.370653496414,70.67707061767578,71.035865993357,1.2461019647949598,0,0.45,3,60
correct,2,22,709.645763960041,19.430448532104492,19.43568832009575,350.4264096209102,0,0.8024691358024691,3,81
correct,2,23,651.4513960040983,12.799098014831543,167.2007624943314,166.94048854451788,2,0.7037037037037037,4,54
correct,2,24,758.2776079021517,55.229942321777344,55.3422861819091,180.30106449273654,2,0.6666666666666666,3,15
correct,2,25,730.258092661373,20.701147079467773,20.789632390726347,167.99920251406382,0,0.7547169811320755,3,53
correct,2,26,751.680455942623,24.488033294677734,24.656740294920837,163.81095329202768,3,0.6842105263157895,2,19
correct,2,27,767.391369428791,79.23020935058594,100.51083787876263,356.59551571702417,3,0.5098039215686274,2,102
correct,2,28,687.3037189421107,56.68185806274414,56.69292446975246,187.10327841161703,2,0.7857142857142857,2,28
correct,2,29,730.4475057633197,66.88843536376953,113.1111704065828,187.68896764311995,1,0.8297872340425532,3,47
correct,2,30,711.6224465292008,39.220787048339844,39.22283057505097,2.864477722541766,0,0.7719298245614035,4,57
correct,2,31,670.953309106045,51.65696334838867,51.66467836374019,356.9949702001946,3,0.6612903225806451,4,62
correct,2,32,658.8724705430328,88.41278839111328,88.64901827241033,4.998855123657596,1,0.8235294117647058,3,51
correct,2,33,695.0025934938525,84.96141052246094,94.98509088778552,355.00711454741133,2,0.6785714285714286,3,28
correct,2,34,657.9293433017418,72.80101013183594,107.19506575096135,184.2865902645625,0,0.6153846153846154,4,13
correct,2,35,687.499815893955,43.118160247802734,136.88039206938333,189.76806546285997,3,1.0,1,38
correct,2,36,683.506531762295,41.49233627319336,41.50476650393514,352.8950265434798,3,0.8125,2,48
correct,2,37,739.2086882044057,58.46766662597656,58.70906179855766,181.31365486795593,2,0.875,2,16
correct,2,38,660.6845703125,79.35354614257812,100.64606152375606,185.808165879928,2,0.8292682926829268,2,41
correct,2,39,698.7755427126025,3.0487377643585205,3.048895108558407,230.89126514731112,2,0.9523809523809523,2,21
correct,2,40,729.6693775614754,44.89396667480469,44.92514310131789,172.64708820245517,3,0.5,3,12
correct,2,41,719.0924372438525,10.988188743591309,169.01122836046784,214.5196175771706,0,0.8666666666666667,2,15
correct,2,42,710.3406602202868,64.91557312011719,64.91893321488912,173.29718575843324,0,0.6197183098591549,4,71
correct,2,43,711.0043545081967,41.54414367675781,138.431352448194,349.9748227338187,0,0.66,3,50
correct,2,44,678.278784579918,49.94440460205078,49.96371807927008,6.409799004399882,0,0.9666666666666667,2,30
correct,2,45,752.041479892418,74.3366928100586,105.66330536595878,359.9773065960373,2,0.5384615384615384,3,52
correct,2,46,670.4598328637295,42.7908821105957,137.20903133047725,180.23482690960614,2,0.5714285714285714,3,21
correct,2,47,755.29248046875,73.40611267089844,74.17497275278892,184.8075701986153,2,0.4666666666666667,3,15
correct,2,48,675.6641265368852,78.92484283447266,78.97277651011058,2.088633640810873,1,0.3548387096774194,4,31
correct,2,49,754.788830366291,24.982633590698242,25.15753388223066,359.48058739641823,2,0.36,4,25
correct,2,50,757.3372742699795,54.2535285949707,125.70848394106115,355.72614296471244,1,0.62,2,50
correct,2,51,639.634765625,14.876948356628418,165.1178298180839,187.63297293486826,2,0.4772727272727273,3,44
correct,2,52,706.6581390881148,87.5061264038086,92.48725688995823,180.9677337914068,3,0.48717948717948717,3,39
correct,2,53,683.8824362832992,41.15911102294922,41.15934857121421,179.19285614720755,1,0.5,3,8
correct,2,54,646.1874439677254,74.82001495361328,74.85865419922943,5.4324208946991615,1,0.6470588235294118,3,17
correct,2,55,733.5435931096312,17.976961135864258,162.02259176854713,169.44565506306918,0,0.3783783783783784,4,37
correct,2,56,681.1963931224385,9.395569801330566,170.60436930362263,326.6023210526096,3,0.9047619047619048,2,21
correct,2,57,688.8941630379098,32.53947067260742,32.550027966203025,178.16010127178103,0,0.6,4,40
correct,2,58,655.5267033811475,53.04951095581055,53.06258625417293,177.91017250758082,2,0.6111111111111112,3,18
correct,2,59,672.2631915983607,16.36655616760254,163.63343775728083,9.005394179909725,2,0.5,2,52
correct,2,60,717.547571401127,77.89912414550781,102.09680617152415,2.570615688153937,1,0.98,2,50
correct,2,61,665.4372598616803,61.33974075317383,118.6388287764468,2.0650171895218876,2,0.6935483870967742,4,62
correct,2,62,680.935570888832,35.6104850769043,144.38940457459134,180.52914029169546,3,0.6382978723404256,4,47
correct,2,63,629.4957975794057,54.020389556884766,54.02754202895034,184.1232258609695,2,1.0,1,5
correct,2,64,693.4291431864754,44.178466796875,44.2271380985836,4.710679378142534,3,0.5555555555555556,2,45
correct,2,65,746.3043112832992,48.42213439941406,48.58114296907403,180.69442982716095,0,0.64,3,50
correct,2,66,698.3509621542008,34.89582824707031,34.896914869421515,351.6590919355868,1,0.5396825396825397,4,63
correct,2,67,758.4490906762295,61.38542175292969,117.58419221182533,172.66783733407112,1,0.6101694915254238,3,59
correct,2,68,765.0146884605533,64.59629821777344,114.11358007427768,357.73315189662134,1,0.5652173913043478,3,46
correct,2,69,651.8264120133197,88.9346694946289,90.9887338825752,177.27049748862262,0,0.6206896551724138,3,29
correct,2,70,719.0748751280738,48.89913558959961,48.96657714687166,187.03703790803232,2,0.8571428571428571,3,21
correct,2,71,658.291223744877,7.400603294372559,172.59710441532445,130.0266150198861,2,0.8775510204081632,4,49
correct,2,72,761.5726898693648,62.57680892944336,116.62075104817977,8.478093202879997,0,0.39285714285714285,4,28
correct,2,73,752.1179879610655,65.32522583007812,65.55671731800919,2.9785158699724286,1,0.5135135135135135,2,37
correct,2,74,719.7164126536885,25.307601928710938,154.60047303739645,191.42331781854978,3,0.5555555555555556,2,36
correct,2,75,751.3653064164959,8.722000122070312,8.796472572223355,195.54817912396013,3,0.7241379310344828,3,29
correct,2,76,760.5742107453893,66.76171112060547,67.90107566726472,178.0168727433786,3,0.9333333333333333,2,15
correct,2,77,656.1506387679303,49.84873580932617,49.86299435863673,172.19247106636902,2,0.7666666666666667,2,30
correct,2,78,762.2692190701845,51.58339309692383,128.30756108533726,355.9416212223759,1,0.8333333333333334,4,60
correct,2,79,676.3474961577868,28.923107147216797,151.07196630706989,185.36112972434006,2,0.8360655737704918,3,61
correct,2,80,750.3203765368852,47.729591369628906,48.23747601730774,185.53897410513335,3,0.5,3,28
correct,2,81,723.0508773053278,41.11905288696289,41.24410449057531,184.58247491114594,3,0.6470588235294118,2,34
correct,2,82,690.0082207351435,21.527347564697266,158.47185028159285,172.11436018597016,3,0.46296296296296297,3,54
correct,2,83,768.2524814293033,33.5409049987793,146.03100224088112,355.1404667330739,3,0.7142857142857143,2,42
correct,2,84,768.475537909836,54.16876983642578,54.176345199059526,350.1489389632086,0,0.7291666666666666,4,48
correct,2,85,691.3015176741803,28.598669052124023,151.40084271622771,181.14507270809048,0,0.7777777777777778,2,18
correct,2,86,661.1073578381148,51.27941131591797,51.2804243509699,177.23305360491267,3,0.7647058823529411,3,17
correct,2,87,639.5212442366803,74.59549713134766,105.39585615116725,178.18732725403174,0,0.5757575757575758,4,33
correct,2,88,740.7532658811475,70.71607208251953,108.96402334078105,177.65365706420172,2,0.9811320754716981,2,53
correct,2,89,747.8074170722336,15.16220760345459,164.82664368475344,193.41328075083754,3,0.9705882352941176,2,34
correct,2,90,758.2621029713115,54.50956726074219,54.553381912716034,185.0948753060621,3,0.7391304347826086,2,23
correct,2,91,777.7071353099385,57.77688217163086,122.2228213849009,185.44771015870478,2,0.890625,2,64
correct,2,92,673.5173299820697,46.531124114990234,46.53197919823818,1.8026087006917608,3,0.875,2,32
correct,2,93,632.2259701588115,32.39303207397461,32.393092991518316,181.12888570550643,0,0.5106382978723404,3,47
correct,2,94,746.1221103355533,57.78251647949219,57.97868300754143,186.58743585226364,2,0.9333333333333333,2,30
correct,2,95,750.5392866290983,26.72920799255371,153.2323990777213,4.19101346349419,2,0.8,3,10
correct,2,96,664.8783859503073,19.806665420532227,160.18976399458575,167.86575038631688,2,0.5,3,24
correct,2,97,744.6075899718238,79.43172454833984,100.56784801407888,178.91539836792336,1,0.9397590361445783,3,83
correct,2,98,727.7726210297132,65.49492645263672,65.96793496819222,358.59850920683255,1,0.4423076923076923,3,52
correct,2,99,669.051037397541,66.18238830566406,66.19059952239706,3.056565417873119,0,0.75,2,24
correct,2,100,651.4884173283812,46.3181037902832,133.63860661805217,354.8693913595625,1,0.5,2,6
correct,2,101,696.3336641905738,54.04554748535156,125.95390939638702,185.36823062346912,3,0.5517241379310345,3,29
correct,2,102,732.013855981045,51.898353576660156,51.93705321378003,177.19951770121202,0,0.6190476190476191,3,42
correct,2,103,708.4183929943648,77.46575164794922,102.52794203024052,173.58974971022423,1,0.5882352941176471,2,17
correct,2,104,706.378602074795,11.414653778076172,168.58405311204774,345.9242758339247,0,0.6363636363636364,3,44
correct,2,105,753.4393890881148,45.59682846069336,134.03672287625886,10.406403121777682,1,0.9767441860465116,2,43
correct,2,106,646.364465932377,66.6943588256836,113.27592683393038,181.1918195021764,2,0.41935483870967744,4,31
correct,2,107,720.2287317494877,23.969768524169922,23.969852452287153,169.51483075589246,3,0.5961538461538461,3,52
correct,2,108,736.516553534836,86.0891342163086,86.12843934882613,175.01829771565716,2,0.5869565217391305,3,46
correct,2,109,639.0734342981557,34.641822814941406,145.35235414512135,348.2882558483191,1,0.5,2,12
correct,2,110,678.7416191726435,87.5977554321289,92.01037291264078,2.9766035030883216,1,0.5161290322580645,3,31
correct,2,111,768.0685995133197,53.05896759033203,126.38888136176138,5.415523726981798,2,0.5813953488372093,3,43
correct,2,112,663.4070344518443,68.59786987304688,111.39598514166451,355.61207700910535,2,0.851063829787234,2,47
correct,2,113,650.756859951332,65.02041625976562,65.0699218355584,178.71023248161663,2,0.7592592592592593,3,54
correct,2,114,686.680944223873,49.577857971191406,130.4190340705707,2.188547757834177,3,0.6818181818181818,2,22
correct,2,115,762.0658539318648,43.224849700927734,43.732993456640585,5.7306781937943905,0,0.7857142857142857,2,84
correct,2,116,691.7021564421107,19.0377140045166,160.96000543898697,351.9465066689903,2,0.5573770491803278,3,61
correct,2,117,763.1538646260246,58.295982360839844,58.3286534718359,358.3474049393908,3,0.8148148148148148,2,27
correct,2,118,650.4539494748975,11.835600852966309,11.836344597254795,352.28924823647617,0,0.7027027027027027,2,37
correct,2,119,673.7089763703893,36.40770721435547,36.4077227590772,171.69845328585632,0,0.5416666666666666,4,24
correct,2,120,696.6772380891393,49.047080993652344,49.04740031283313,6.531596680083243,0,0.8070175438596491,2,57
correct,2,121,765.1055247822746,36.191287994384766,143.78686311384394,359.20951111387484,0,0.9411764705882353,2,17
correct,2,122,771.7116258965164,27.460134506225586,152.30633092189746,164.9990628900316,1,0.45,3,80
correct,2,123,749.8431496542008,34.904964447021484,35.053633331045184,6.914460808873954,3,0.5,3,4
correct,2,124,764.302430199795,34.09119415283203,34.09119968327353,352.4270805061857,0,0.7121212121212122,4,66
correct,2,125,628.7220639088115,82.86974334716797,82.8701996876237,354.32024338251307,3,0.54,3,50
correct,2,126,770.7968109631148,64.80789184570312,66.1216271106308,183.53585711072884,2,0.5365853658536586,3,41
correct,2,127,718.3683001408812,17.59922981262207,162.40032903353563,162.64710344192954,1,0.6888888888888889,4,45
correct,2,128,669.7192062628073,76.25531768798828,103.72841541911363,355.24846588150865,1,0.4810126582278481,3,79
correct,2,129,737.1497502561475,7.306985378265381,7.307234273077856,75.24506839390563,0,0.6666666666666666,3,24
correct,2,130,703.5344198258197,13.287993431091309,13.288046169637761,179.89110425601743,1,0.46153846153846156,3,26
correct,2,131,679.9909147669057,58.17173385620117,58.189838336859886,179.3640734370417,3,0.5833333333333334,2,24
correct,2,132,755.0904360911885,24.62407112121582,155.3141695445193,356.77118853175637,3,0.82,2,50
correct,2,133,645.9066822489754,85.11267852783203,85.11411513955511,6.947906544807267,3,0.8260869565217391,3,23
correct,2,134,694.86376953125,85.87882232666016,93.99016448770857,182.46032069918215,2,0.8974358974358975,2,39
correct,2,135,720.4794921875,38.10122299194336,141.76352961969627,169.7421665278641,0,0.6262626262626263,4,99
correct,2,136,630.1630219006148,68.02979278564453,68.04103342663625,186.3539124667118,2,1.0,1,28
correct,2,137,688.6175637167008,43.886478424072266,43.90095355687462,355.09568708534243,2,0.5,4,6
correct,2,138,706.3719342341188,3.6325347423553467,3.63254062989153,117.3482751251532,3,0.9069767441860465,2,43
correct,2,139,694.5958792264345,5.402403354644775,5.402434706714598,39.30060272859029,0,0.7966101694915254,3,59
correct,2,140,725.0718814036885,37.6290397644043,142.37004472295462,169.25737451248386,1,0.3695652173913043,4,46
correct,2,141,700.4158155097336,46.76791763305664,133.22926228251092,186.9153666778822,0,1.0,1,17
correct,2,142,748.7624231557377,35.3013916015625,144.69800955778425,354.6307454158064,3,0.8,2,60
correct,2,143,736.7331262807377,50.83485412597656,50.835632716834304,353.15924853372655,1,0.5161290322580645,2,31
correct,2,144,746.573194159836,43.39809799194336,136.47852033755774,170.74676516692634,3,0.9166666666666666,2,36
correct,2,145,710.1413534195697,85.27909088134766,85.3704797762766,179.93484497676602,2,1.0,1,23
correct,2,146,688.1390320824795,76.73188781738281,103.26505773871219,356.21362668267795,1,0.5,4,26
correct,2,147,670.6661757172132,34.97914505004883,145.01796471417975,350.55110045891206,1,0.47058823529411764,4,34
correct,2,148,719.5311299308402,86.41487121582031,93.5685987980731,185.03714690493254,1,0.4230769230769231,4,26
correct,2,149,745.6509829661885,43.40114212036133,43.84293134378806,2.488713804150014,1,0.6170212765957447,3,47
correct,2,150,642.0388944031762,16.736835479736328,163.26316109891764,156.6724353695024,0,0.525,3,40
correct,2,151,677.520763960041,41.724945068359375,41.728877943150046,354.3713333245701,0,0.5555555555555556,4,18
correct,2,152,724.4736648309427,46.67024230957031,46.67613576869863,352.63479937041507,0,0.5384615384615384,4,65
correct,2,153,739.8561491419057,6.678530216217041,173.32115944909637,328.95674736455095,0,1.0,1,37
correct,2,154,678.3943791623975,66.39486694335938,113.59905020539512,354.49004201691423,2,0.8125,3,16
correct,2,155,728.1448274205943,62.495689392089844,117.50427766066383,186.4229102895362,0,0.7567567567567568,3,37
correct,2,156,746.614209784836,39.733421325683594,140.19147778383822,171.41578250804554,0,0.4772727272727273,4,44
correct,2,157,735.119420786373,72.11412048339844,107.87366986738945,185.27413964740072,3,0.5,3,14
correct,2,158,653.9238601434427,79.3131332397461,79.3173401347467,358.7820232761431,1,0.6923076923076923,3,65
correct,2,159,767.135277920082,10.10216236114502,169.897813119126,6.120878291111112,2,0.391304347826087,4,23
correct,2,160,742.2938092341188,43.92383575439453,135.93409556009044,179.45827735733937,0,0.8857142857142857,3,35
correct,2,161,656.4812051741803,82.17410278320312,82.18127926678558,176.05949170252805,1,0.4642857142857143,3,28
correct,2,162,755.4472336065573,60.66028594970703,61.57238045749981,183.83392768684254,3,0.7368421052631579,3,19
correct,2,163,709.555968237705,52.975624084472656,52.978192602791715,351.8250393806582,0,0.7457627118644068,4,59
correct,2,164,729.9530129354508,18.19867706298828,18.226194262472344,177.08640830916977,3,0.5681818181818182,3,44
correct,2,165,686.1093109631148,75.15152740478516,104.80875476852121,178.96046382239538,1,0.475,4,40
correct,2,166,768.786829213627,38.62674331665039,141.24598984957967,173.3012419494329,1,0.6,4,40
correct,2,167,725.0931976818648,73.72879028320312,106.26930247064448,184.73392693605973,1,0.9736842105263158,2,38
correct,2,168,667.1298748078893,6.443835735321045,173.55462871657986,297.7963861426139,3,1.0,1,29
correct,2,169,742.581494941086,22.724870681762695,157.18476812042832,12.855978007872283,1,0.6,3,30
correct,2,170,718.9593045594262,9.529065132141113,9.531164385917105,159.045875035201,1,0.6111111111111112,3,18
correct,2,171,740.0409515881148,9.71904182434082,170.25821564724285,23.547373615554203,2,0.41509433962264153,3,53
correct,2,172,716.3418609118852,39.525779724121094,39.52862916484858,175.39059643848373,0,0.5555555555555556,3,27
correct,2,173,635.4451444031762,79.29986572265625,100.58637856079422,2.3354809886099632,2,0.9642857142857143,2,28
correct,2,174,732.8198322233607,32.32536697387695,147.67441333661785,1.7883541202066482,1,0.7674418604651163,3,43
correct,2,175,681.7807937371927,87.11336517333984,87.22928833307569,178.04375678522828,1,0.7352941176470589,4,34
correct,2,176,697.3765048668033,11.619529724121094,168.37970911682507,171.085871054892,3,0.9830508474576272,2,59
correct,2,177,683.0825515496927,34.602882385253906,145.3953980004816,171.74505338437976,3,0.4358974358974359,3,78
correct,2,178,716.3092101050205,25.90409278869629,154.0958430154653,9.06076457615415,1,0.5925925925925926,3,54
correct,2,179,693.1002497438525,53.12360763549805,126.8739332028844,358.35737503802943,1,1.0,1,60
correct,2,180,650.9215147925205,68.46153259277344,68.55049554696835,184.81866201358508,2,0.6666666666666666,3,48
correct,2,181,681.5124311603483,65.94929504394531,114.00658079283275,6.9947701925367936,1,0.9102564102564102,4,78
correct,2,182,712.165223168545,3.4589579105377197,176.53824664976756,121.57671155606023,2,0.5526315789473685,3,38
correct,2,183,641.746886206455,7.638965129852295,7.6393336223330275,259.1199452190061,0,0.47619047619047616,4,42
correct,2,184,653.2101770619877,62.03236389160156,62.09462826328217,351.95631592377123,1,0.5217391304347826,4,69
correct,2,185,720.704797963627,57.887107849121094,57.89252439438655,183.8324385474659,1,0.9696969696969697,2,33
correct,2,186,765.35791015625,40.60776901245117,40.970073038253474,181.2462272382267,1,0.7301587301587301,3,63
correct,2,187,649.8809394211065,12.868000984191895,12.872025357307322,174.10077142318028,3,0.782608695652174,2,23
correct,2,188,637.3747278432377,48.13649368286133,48.13681867591558,355.69835670278485,0,0.7142857142857143,2,7
correct,2,189,695.7327340548155,58.02311706542969,121.96521291767203,176.67012366999296,2,0.5882352941176471,3,17
correct,2,190,751.2605820952868,59.457515716552734,120.2724733390802,356.413969291165,0,0.8913043478260869,3,46
correct,2,191,651.3193279328893,32.68661117553711,147.3127953223131,173.8309371567439,0,0.8387096774193549,2,62
correct,2,192,698.457239369877,70.00116729736328,109.99812761670583,359.250247298362,2,0.5853658536585366,3,41
correct,2,193,683.099329213627,62.242164611816406,62.25676563340935,351.53869037428706,0,0.47058823529411764,4,34
correct,2,194,718.9669329533812,32.027549743652344,32.060565721246405,167.88304502754295,3,0.4897959183673469,3,49
correct,2,195,634.8581983222336,74.5338363647461,74.6000982292654,0.8529083703048596,1,0.6326530612244898,2,49
correct,2,196,768.8318551485655,12.825719833374023,12.848133061632854,173.47500254208686,1,0.9,3,60
correct,2,197,769.7498399077868,57.3117790222168,57.5123433239089,179.29310962990436,2,0.5106382978723404,3,47
correct,2,198,735.9847111936475,66.00421142578125,66.21836361476656,359.0467344441764,1,0.75,3,40
correct,2,199,684.3569656121927,56.65964889526367,123.33969330550634,176.95688203020174,1,0.6776859504132231,3,121
correct,2,200,629.3599273181352,84.8930435180664,94.906762572959,357.3638848061011,1,0.4074074074074074,3,27
correct,2,201,635.9688940829918,29.65210723876953,29.666604925845142,8.35693122809918,0,0.9354838709677419,3,31
correct,2,202,756.1845062756148,33.13716506958008,33.153597941458216,178.0528935571001,1,0.66,3,50
correct,2,203,650.5898037269467,73.60344696044922,106.39611104003194,359.8736791495719,3,0.375,4,24
correct,2,204,713.6703941470287,70.06187438964844,70.29735132037698,174.9266637109152,1,0.5526315789473685,3,38
correct,2,205,697.3629130379098,60.21266174316406,119.78638240905714,174.85344334426904,2,0.6486486486486487,2,37
correct,2,206,657.1258885117828,89.248779296875,89.26992358267688,3.6063625601900147,1,0.6222222222222222,2,45
correct,2,207,640.3418368980533,50.05842590332031,50.08874010645007,0.41360583841696413,0,0.75,2,4
correct,2,208,689.149229956455,54.65461730957031,125.34503525967234,353.07244891069644,0,0.5614035087719298,3,57
correct,2,209,633.5821593237705,37.48124694824219,37.493992612325776,174.5036013130334,3,0.6,2,15
correct,2,210,712.653600473873,59.405006408691406,120.44322718701012,179.90035089264256,0,0.5,4,40
correct,2,211,735.8227619108607,61.33422088623047,118.28527100945482,358.4876165482191,0,0.875,3,24
correct,2,212,686.4301837858607,39.559967041015625,140.42438696733262,351.8532613202981,2,0.7586206896551724,2,29
correct,2,213,690.0607710040983,55.37434005737305,124.62545932046726,351.70479989840584,2,0.7049180327868853,2,61
correct,2,214,694.877489433914,85.16976928710938,85.18180258395928,175.65524003936,2,0.575,2,40
correct,2,215,643.1017225922132,24.90230941772461,155.0976826805802,356.06043857350153,2,0.5925925925925926,3,54
correct,2,216,721.2384493468238,84.39793395996094,91.79561836059648,181.18963264477483,2,0.75,4,28
correct,2,217,766.6614049692623,19.55493927001953,19.56525982495668,164.65206373433637,3,0.6666666666666666,2,21
correct,2,218,675.2031169953893,46.598480224609375,133.40128540401062,181.11435013146368,0,0.9069767441860465,4,43
correct,2,219,672.0174340420082,22.479772567749023,157.5191342808409,166.39892763945136,2,0.5925925925925926,2,27
