num_rso,num_sensors,rso_per_sensor,episode,seed,step,time_h,mean_u_km
2000,6,333.3333333333333,1,84000,2490,3.4583333333333335,3.7490434646606445
2000,6,333.3333333333333,1,84000,2520,3.5,3.722590446472168
2000,6,333.3333333333333,1,84000,2550,3.5416666666666665,3.6228699684143066
2000,6,333.3333333333333,1,84000,2580,3.5833333333333335,3.6846494674682617
2000,6,333.3333333333333,1,84000,2610,3.625,3.580354928970337
2000,6,333.3333333333333,1,84000,2640,3.6666666666666665,3.643573760986328
2000,6,333.3333333333333,1,84000,2670,3.7083333333333335,3.662215232849121
2000,6,333.3333333333333,1,84000,2700,3.75,3.716282844543457
2000,6,333.3333333333333,1,84000,2730,3.7916666666666665,3.5992608070373535
2000,6,333.3333333333333,1,84000,2760,3.8333333333333335,3.603579044342041
2000,6,333.3333333333333,1,84000,2790,3.875,3.45048189163208
2000,6,333.3333333333333,1,84000,2820,3.9166666666666665,3.3285844326019287
2000,6,333.3333333333333,1,84000,2850,3.9583333333333335,3.249953508377075
2000,6,333.3333333333333,1,84000,2880,4.0,3.1560025215148926
2000,6,333.3333333333333,1,84000,2910,4.041666666666667,3.1252799034118652
2000,6,333.3333333333333,1,84000,2940,4.083333333333333,3.197144031524658
2000,6,333.3333333333333,1,84000,2970,4.125,3.2385637760162354
2000,6,333.3333333333333,1,84000,3000,4.166666666666667,3.177335500717163
2000,6,333.3333333333333,1,84000,3030,4.208333333333333,3.100471019744873
2000,6,333.3333333333333,1,84000,3060,4.25,3.0916872024536133
2000,6,333.3333333333333,1,84000,3090,4.291666666666667,3.1232786178588867
2000,6,333.3333333333333,1,84000,3120,4.333333333333333,3.1284022331237793
2000,6,333.3333333333333,1,84000,3150,4.375,3.1730635166168213
2000,6,333.3333333333333,1,84000,3180,4.416666666666667,3.202242136001587
2000,6,333.3333333333333,1,84000,3210,4.458333333333333,3.1204237937927246
2000,6,333.3333333333333,1,84000,3240,4.5,3.0787734985351562
2000,6,333.3333333333333,1,84000,3270,4.541666666666667,3.2173197269439697
2000,6,333.3333333333333,1,84000,3300,4.583333333333333,3.1475307941436768
2000,6,333.3333333333333,1,84000,3330,4.625,3.1041436195373535
2000,6,333.3333333333333,1,84000,3360,4.666666666666667,3.0579440593719482
2000,6,333.3333333333333,1,84000,3390,4.708333333333333,3.029745578765869
2000,6,333.3333333333333,1,84000,3420,4.75,2.8668439388275146
2000,6,333.3333333333333,1,84000,3450,4.791666666666667,2.64790415763855
2000,6,333.3333333333333,1,84000,3480,4.833333333333333,2.7533340454101562
2000,6,333.3333333333333,1,84000,3510,4.875,2.8222920894622803
2000,6,333.3333333333333,1,84000,3540,4.916666666666667,2.823901891708374
2000,6,333.3333333333333,1,84000,3570,4.958333333333333,2.8299052715301514
2000,6,333.3333333333333,1,84000,3600,5.0,2.7519423961639404
2000,6,333.3333333333333,2,84000,0,0.0,19.91414451599121
2000,6,333.3333333333333,2,84000,30,0.041666666666666664,18.58469581604004
2000,6,333.3333333333333,2,84000,60,0.08333333333333333,17.381731033325195
2000,6,333.3333333333333,2,84000,90,0.125,15.990357398986816
2000,6,333.3333333333333,2,84000,120,0.16666666666666666,14.48572826385498
2000,6,333.3333333333333,2,84000,150,0.20833333333333334,13.207297325134277
2000,6,333.3333333333333,2,84000,180,0.25,12.40190601348877
2000,6,333.3333333333333,2,84000,210,0.2916666666666667,12.618257522583008
2000,6,333.3333333333333,2,84000,240,0.3333333333333333,13.27900218963623
2000,6,333.3333333333333,2,84000,270,0.375,13.987608909606934
2000,6,333.3333333333333,2,84000,300,0.4166666666666667,14.990217208862305
2000,6,333.3333333333333,2,84000,330,0.4583333333333333,15.456331253051758
2000,6,333.3333333333333,2,84000,360,0.5,16.156099319458008
2000,6,333.3333333333333,2,84000,390,0.5416666666666666,16.38274383544922
2000,6,333.3333333333333,2,84000,420,0.5833333333333334,16.162229537963867
2000,6,333.3333333333333,2,84000,450,0.625,15.528120040893555
2000,6,333.3333333333333,2,84000,480,0.6666666666666666,14.033344268798828
2000,6,333.3333333333333,2,84000,510,0.7083333333333334,12.527453422546387
2000,6,333.3333333333333,2,84000,540,0.75,10.948622703552246
2000,6,333.3333333333333,2,84000,570,0.7916666666666666,10.394523620605469
2000,6,333.3333333333333,2,84000,600,0.8333333333333334,10.136204719543457
2000,6,333.3333333333333,2,84000,630,0.875,10.160634994506836
2000,6,333.3333333333333,2,84000,660,0.9166666666666666,10.500614166259766
2000,6,333.3333333333333,2,84000,690,0.9583333333333334,10.731779098510742
2000,6,333.3333333333333,2,84000,720,1.0,10.852938652038574
2000,6,333.3333333333333,2,84000,750,1.0416666666666667,10.991378784179688
2000,6,333.3333333333333,2,84000,780,1.0833333333333333,10.922727584838867
2000,6,333.3333333333333,2,84000,810,1.125,11.078083992004395
2000,6,333.3333333333333,2,84000,840,1.1666666666666667,11.282463073730469
2000,6,333.3333333333333,2,84000,870,1.2083333333333333,11.333000183105469
2000,6,333.3333333333333,2,84000,900,1.25,11.201189994812012
2000,6,333.3333333333333,2,84000,930,1.2916666666666667,11.17932415008545
2000,6,333.3333333333333,2,84000,960,1.3333333333333333,10.670531272888184
2000,6,333.3333333333333,2,84000,990,1.375,9.92902946472168
2000,6,333.3333333333333,2,84000,1020,1.4166666666666667,9.612340927124023
2000,6,333.3333333333333,2,84000,1050,1.4583333333333333,9.048587799072266
2000,6,333.3333333333333,2,84000,1080,1.5,7.859213829040527
2000,6,333.3333333333333,2,84000,1110,1.5416666666666667,7.342863082885742
2000,6,333.3333333333333,2,84000,1140,1.5833333333333333,6.8973917961120605
2000,6,333.3333333333333,2,84000,1170,1.625,6.907251834869385
2000,6,333.3333333333333,2,84000,1200,1.6666666666666667,6.948010444641113
2000,6,333.3333333333333,2,84000,1230,1.7083333333333333,6.869828701019287
2000,6,333.3333333333333,2,84000,1260,1.75,6.888381004333496
2000,6,333.3333333333333,2,84000,1290,1.7916666666666667,6.908087730407715
2000,6,333.3333333333333,2,84000,1320,1.8333333333333333,6.648482322692871
2000,6,333.3333333333333,2,84000,1350,1.875,6.648477554321289
2000,6,333.3333333333333,2,84000,1380,1.9166666666666667,6.617608547210693
2000,6,333.3333333333333,2,84000,1410,1.9583333333333333,6.481949329376221
2000,6,333.3333333333333,2,84000,1440,2.0,6.464224815368652
2000,6,333.3333333333333,2,84000,1470,2.0416666666666665,6.3922438621521
2000,6,333.3333333333333,2,84000,1500,2.0833333333333335,6.316333770751953
2000,6,333.3333333333333,2,84000,1530,2.125,6.243968486785889
2000,6,333.3333333333333,2,84000,1560,2.1666666666666665,6.069948196411133
2000,6,333.3333333333333,2,84000,1590,2.2083333333333335,5.925052642822266
2000,6,333.3333333333333,2,84000,1620,2.25,5.906842231750488
2000,6,333.3333333333333,2,84000,1650,2.2916666666666665,5.695658206939697
2000,6,333.3333333333333,2,84000,1680,2.3333333333333335,5.364428520202637
2000,6,333.3333333333333,2,84000,1710,2.375,5.103370189666748
2000,6,333.3333333333333,2,84000,1740,2.4166666666666665,5.111933708190918
2000,6,333.3333333333333,2,84000,1770,2.4583333333333335,5.032843112945557
2000,6,333.3333333333333,2,84000,1800,2.5,5.031979084014893
2000,6,333.3333333333333,2,84000,1830,2.5416666666666665,5.059122085571289
2000,6,333.3333333333333,2,84000,1860,2.5833333333333335,5.031314373016357
2000,6,333.3333333333333,2,84000,1890,2.625,4.898016452789307
2000,6,333.3333333333333,2,84000,1920,2.6666666666666665,5.0569682121276855
2000,6,333.3333333333333,2,84000,1950,2.7083333333333335,5.0413689613342285
2000,6,333.3333333333333,2,84000,1980,2.75,5.000513553619385
2000,6,333.3333333333333,2,84000,2010,2.7916666666666665,5.0547919273376465
2000,6,333.3333333333333,2,84000,2040,2.8333333333333335,5.029989719390869
2000,6,333.3333333333333,2,84000,2070,2.875,4.911556720733643
2000,6,333.3333333333333,2,84000,2100,2.9166666666666665,4.817008018493652
2000,6,333.3333333333333,2,84000,2130,2.9583333333333335,4.713253974914551
2000,6,333.3333333333333,2,84000,2160,3.0,4.639277458190918
2000,6,333.3333333333333,2,84000,2190,3.0416666666666665,4.506926536560059
2000,6,333.3333333333333,2,84000,2220,3.0833333333333335,4.380519390106201
2000,6,333.3333333333333,2,84000,2250,3.125,4.470328330993652
2000,6,333.3333333333333,2,84000,2280,3.1666666666666665,4.514161586761475
2000,6,333.3333333333333,2,84000,2310,3.2083333333333335,4.540666103363037
2000,6,333.3333333333333,2,84000,2340,3.25,4.5002593994140625
2000,6,333.3333333333333,2,84000,2370,3.2916666666666665,4.316329002380371
2000,6,333.3333333333333,2,84000,2400,3.3333333333333335,4.355522632598877
2000,6,333.3333333333333,2,84000,2430,3.375,4.255795955657959
2000,6,333.3333333333333,2,84000,2460,3.4166666666666665,4.250992298126221
2000,6,333.3333333333333,2,84000,2490,3.4583333333333335,4.335981369018555
2000,6,333.3333333333333,2,84000,2520,3.5,4.321605682373047
2000,6,333.3333333333333,2,84000,2550,3.5416666666666665,4.20338773727417
2000,6,333.3333333333333,2,84000,2580,3.5833333333333335,4.171691417694092
2000,6,333.3333333333333,2,84000,2610,3.625,4.165532112121582
2000,6,333.3333333333333,2,84000,2640,3.6666666666666665,4.209982395172119
2000,6,333.3333333333333,2,84000,2670,3.7083333333333335,4.1429853439331055
2000,6,333.3333333333333,2,84000,2700,3.75,4.106349468231201
2000,6,333.3333333333333,2,84000,2730,3.7916666666666665,4.12062406539917
2000,6,333.3333333333333,2,84000,2760,3.8333333333333335,3.9891724586486816
2000,6,333.3333333333333,2,84000,2790,3.875,3.7765142917633057
2000,6,333.3333333333333,2,84000,2820,3.9166666666666665,3.773458957672119
2000,6,333.3333333333333,2,84000,2850,3.9583333333333335,3.6722230911254883
2000,6,333.3333333333333,2,84000,2880,4.0,3.577765703201294
2000,6,333.3333333333333,2,84000,2910,4.041666666666667,3.6369752883911133
2000,6,333.3333333333333,2,84000,2940,4.083333333333333,3.6505825519561768
2000,6,333.3333333333333,2,84000,2970,4.125,3.621534585952759
2000,6,333.3333333333333,2,84000,3000,4.166666666666667,3.599769115447998
2000,6,333.3333333333333,2,84000,3030,4.208333333333333,3.648890972137451
2000,6,333.3333333333333,2,84000,3060,4.25,3.655545473098755
2000,6,333.3333333333333,2,84000,3090,4.291666666666667,3.6045544147491455
2000,6,333.3333333333333,2,84000,3120,4.333333333333333,3.592129707336426
2000,6,333.3333333333333,2,84000,3150,4.375,3.5151703357696533
2000,6,333.3333333333333,2,84000,3180,4.416666666666667,3.519470691680908
2000,6,333.3333333333333,2,84000,3210,4.458333333333333,3.4387006759643555
2000,6,333.3333333333333,2,84000,3240,4.5,3.5379159450531006
2000,6,333.3333333333333,2,84000,3270,4.541666666666667,3.4755141735076904
2000,6,333.3333333333333,2,84000,3300,4.583333333333333,3.527696371078491
2000,6,333.3333333333333,2,84000,3330,4.625,3.5128817558288574
2000,6,333.3333333333333,2,84000,3360,4.666666666666667,3.411018133163452
2000,6,333.3333333333333,2,84000,3390,4.708333333333333,3.3175582885742188
2000,6,333.3333333333333,2,84000,3420,4.75,3.2852821350097656
2000,6,333.3333333333333,2,84000,3450,4.791666666666667,3.206838846206665
2000,6,333.3333333333333,2,84000,3480,4.833333333333333,3.141139030456543
2000,6,333.3333333333333,2,84000,3510,4.875,3.144364356994629
2000,6,333.3333333333333,2,84000,3540,4.916666666666667,3.169076681137085
2000,6,333.3333333333333,2,84000,3570,4.958333333333333,3.1748485565185547
2000,6,333.3333333333333,2,84000,3600,5.0,3.1950418949127197
2000,6,333.3333333333333,3,84001,0,0.0,20.167226791381836
2000,6,333.3333333333333,3,84001,30,0.041666666666666664,18.74519157409668
2000,6,333.3333333333333,3,84001,60,0.08333333333333333,17.5832462310791
2000,6,333.3333333333333,3,84001,90,0.125,16.25470733642578
2000,6,333.3333333333333,3,84001,120,0.16666666666666666,14.718008041381836
2000,6,333.3333333333333,3,84001,150,0.20833333333333334,13.370359420776367
2000,6,333.3333333333333,3,84001,180,0.25,12.535527229309082
2000,6,333.3333333333333,3,84001,210,0.2916666666666667,12.793031692504883
2000,6,333.3333333333333,3,84001,240,0.3333333333333333,13.38266372680664
2000,6,333.3333333333333,3,84001,270,0.375,14.069742202758789
2000,6,333.3333333333333,3,84001,300,0.4166666666666667,14.999994277954102
2000,6,333.3333333333333,3,84001,330,0.4583333333333333,15.716658592224121
2000,6,333.3333333333333,3,84001,360,0.5,16.392135620117188
2000,6,333.3333333333333,3,84001,390,0.5416666666666666,17.061365127563477
2000,6,333.3333333333333,3,84001,420,0.5833333333333334,16.530813217163086
2000,6,333.3333333333333,3,84001,450,0.625,15.882235527038574
2000,6,333.3333333333333,3,84001,480,0.6666666666666666,14.744783401489258
2000,6,333.3333333333333,3,84001,510,0.7083333333333334,12.960747718811035
2000,6,333.3333333333333,3,84001,540,0.75,11.704606056213379
2000,6,333.3333333333333,3,84001,570,0.7916666666666666,11.058317184448242
2000,6,333.3333333333333,3,84001,600,0.8333333333333334,10.489853858947754
2000,6,333.3333333333333,3,84001,630,0.875,10.288484573364258
2000,6,333.3333333333333,3,84001,660,0.9166666666666666,10.560182571411133
