method,num_rso,episode,reset_seed,vector_env_index,step,time_s,mean_U,max_U,p99_U
expected_info_gain_corrected,2000,14,52001,2,3600,18000.0,2.9558115005493164,66.88243865966797,29.818951416015626
expected_info_gain_corrected,2000,15,52001,3,3600,18000.0,2.451977252960205,31.200645446777344,29.828881168365477
expected_info_gain_corrected,2000,16,52001,4,3600,18000.0,3.183936595916748,31.66474151611328,29.79754066467285
expected_info_gain_corrected,2000,17,52001,5,3600,18000.0,5.367147445678711,31.37055206298828,30.109534187316893
expected_info_gain_corrected,2000,18,52001,6,3600,18000.0,3.4366326332092285,31.931276321411133,29.818260231018066
expected_info_gain_corrected,2000,19,52001,7,3600,18000.0,2.6214780807495117,31.111042022705078,29.553451786041258
expected_info_gain_corrected,2000,20,52001,8,3600,18000.0,3.9658472537994385,31.639171600341797,29.772186183929442
expected_info_gain_corrected,2000,21,52001,9,3600,18000.0,4.612174034118652,31.200546264648438,30.03550449371338
expected_info_gain_corrected,2000,22,52001,10,3600,18000.0,3.7190165519714355,30.993959426879883,29.83785015106201
expected_info_gain_corrected,2000,23,52001,11,3600,18000.0,2.99082612991333,47.76633071899414,29.911618518829346
expected_info_gain_corrected,2000,24,52002,0,0,0.0,20.105199813842773,37.22316360473633,33.12253871917724
expected_info_gain_corrected,2000,25,52002,1,0,0.0,20.161460876464844,34.78003692626953,32.41706993103028
expected_info_gain_corrected,2000,26,52002,2,0,0.0,20.092302322387695,36.32912063598633,32.73762264251709
expected_info_gain_corrected,2000,27,52002,3,0,0.0,20.047502517700195,35.03763961791992,33.129548683166504
expected_info_gain_corrected,2000,28,52002,4,0,0.0,20.253690719604492,35.386619567871094,32.60869396209716
expected_info_gain_corrected,2000,29,52002,5,0,0.0,19.860645294189453,35.48635482788086,32.53227745056152
expected_info_gain_corrected,2000,30,52002,6,0,0.0,19.941326141357422,34.24922561645508,32.49452251434326
expected_info_gain_corrected,2000,31,52002,7,0,0.0,19.784765243530273,35.10527038574219,32.549234504699704
expected_info_gain_corrected,2000,32,52002,8,0,0.0,19.969825744628906,36.094398498535156,33.32551193237305
expected_info_gain_corrected,2000,33,52002,9,0,0.0,19.92186737060547,36.04499053955078,33.0796357345581
expected_info_gain_corrected,2000,34,52002,10,0,0.0,19.886159896850586,35.103755950927734,32.52464374542237
expected_info_gain_corrected,2000,35,52002,11,0,0.0,19.97414207458496,34.612884521484375,32.29186599731445
expected_info_gain_corrected,2000,24,52002,0,50,250.0,18.901309967041016,34.69837951660156,31.42328115463257
expected_info_gain_corrected,2000,25,52002,1,50,250.0,18.799327850341797,33.81098556518555,31.132753925323485
expected_info_gain_corrected,2000,26,52002,2,50,250.0,18.88497543334961,33.701866149902344,31.24697206497192
expected_info_gain_corrected,2000,27,52002,3,50,250.0,18.786128997802734,33.47624206542969,30.971962146759033
expected_info_gain_corrected,2000,28,52002,4,50,250.0,19.306507110595703,34.088592529296875,31.45763765335083
expected_info_gain_corrected,2000,29,52002,5,50,250.0,18.663475036621094,34.311100006103516,31.35888156890869
expected_info_gain_corrected,2000,30,52002,6,50,250.0,18.68790054321289,34.27838134765625,31.326512851715087
expected_info_gain_corrected,2000,31,52002,7,50,250.0,18.554155349731445,35.087398529052734,31.347395248413086
expected_info_gain_corrected,2000,32,52002,8,50,250.0,18.770370483398438,33.19834899902344,30.762434997558593
expected_info_gain_corrected,2000,33,52002,9,50,250.0,18.972572326660156,34.363304138183594,31.17466287612915
expected_info_gain_corrected,2000,34,52002,10,50,250.0,18.71417808532715,32.661285400390625,30.72619144439697
expected_info_gain_corrected,2000,35,52002,11,50,250.0,18.956960678100586,34.10359191894531,31.511993808746336
expected_info_gain_corrected,2000,24,52002,0,100,500.0,17.538854598999023,34.35245132446289,31.20158727645874
expected_info_gain_corrected,2000,25,52002,1,100,500.0,17.385578155517578,33.79507827758789,31.15150930404663
expected_info_gain_corrected,2000,26,52002,2,100,500.0,17.375627517700195,33.02294158935547,30.831424674987794
expected_info_gain_corrected,2000,27,52002,3,100,500.0,17.359060287475586,33.038490295410156,30.677209968566896
expected_info_gain_corrected,2000,28,52002,4,100,500.0,17.895370483398438,34.04304122924805,31.182900829315184
expected_info_gain_corrected,2000,29,52002,5,100,500.0,17.27606964111328,33.957767486572266,31.21803050994873
expected_info_gain_corrected,2000,30,52002,6,100,500.0,17.045185089111328,32.560733795166016,30.519761676788328
expected_info_gain_corrected,2000,31,52002,7,100,500.0,17.143110275268555,33.936397552490234,30.58175832748413
expected_info_gain_corrected,2000,32,52002,8,100,500.0,17.552465438842773,32.9296875,30.734609413146973
expected_info_gain_corrected,2000,33,52002,9,100,500.0,17.49802589416504,32.761749267578125,30.71437147140503
expected_info_gain_corrected,2000,34,52002,10,100,500.0,17.389551162719727,33.23464584350586,30.829669437408448
expected_info_gain_corrected,2000,35,52002,11,100,500.0,17.556901931762695,33.045902252197266,30.878176383972164
expected_info_gain_corrected,2000,24,52002,0,150,750.0,15.750656127929688,31.381961822509766,28.86334815979004
expected_info_gain_corrected,2000,25,52002,1,150,750.0,15.875520706176758,31.326446533203125,29.229771499633788
expected_info_gain_corrected,2000,26,52002,2,150,750.0,15.584324836730957,31.481863021850586,28.26109399795532
expected_info_gain_corrected,2000,27,52002,3,150,750.0,15.915605545043945,31.872638702392578,29.1839924621582
expected_info_gain_corrected,2000,28,52002,4,150,750.0,16.20567512512207,31.725807189941406,29.282383460998535
expected_info_gain_corrected,2000,29,52002,5,150,750.0,15.829852104187012,30.603723526000977,28.818449001312256
expected_info_gain_corrected,2000,30,52002,6,150,750.0,15.406404495239258,31.215662002563477,28.70061550140381
expected_info_gain_corrected,2000,31,52002,7,150,750.0,15.604898452758789,30.168001174926758,28.397119541168212
expected_info_gain_corrected,2000,32,52002,8,150,750.0,15.973077774047852,31.542917251586914,28.80334150314331
expected_info_gain_corrected,2000,33,52002,9,150,750.0,15.764017105102539,31.4158878326416,28.775255889892577
expected_info_gain_corrected,2000,34,52002,10,150,750.0,15.662199020385742,30.891250610351562,28.77465112686157
expected_info_gain_corrected,2000,35,52002,11,150,750.0,15.74767780303955,31.843172073364258,28.940298595428466
expected_info_gain_corrected,2000,24,52002,0,200,1000.0,15.865447998046875,34.77275848388672,30.76066724777222
expected_info_gain_corrected,2000,25,52002,1,200,1000.0,15.938865661621094,34.742164611816406,30.601872463226318
expected_info_gain_corrected,2000,26,52002,2,200,1000.0,15.770880699157715,34.93123245239258,30.34572774887085
expected_info_gain_corrected,2000,27,52002,3,200,1000.0,16.0992374420166,34.173736572265625,31.17882530212402
expected_info_gain_corrected,2000,28,52002,4,200,1000.0,16.19877815246582,34.900691986083984,31.239109115600584
expected_info_gain_corrected,2000,29,52002,5,200,1000.0,16.163494110107422,34.117706298828125,30.46750566482544
expected_info_gain_corrected,2000,30,52002,6,200,1000.0,15.780186653137207,35.00416564941406,30.532524204254152
expected_info_gain_corrected,2000,31,52002,7,200,1000.0,15.920467376708984,34.50418472290039,30.420173416137697
expected_info_gain_corrected,2000,32,52002,8,200,1000.0,16.29841423034668,33.487213134765625,30.683712120056153
expected_info_gain_corrected,2000,33,52002,9,200,1000.0,15.953550338745117,34.928096771240234,30.3796764755249
expected_info_gain_corrected,2000,34,52002,10,200,1000.0,15.777950286865234,34.74448776245117,30.446617946624755
expected_info_gain_corrected,2000,35,52002,11,200,1000.0,16.11588478088379,36.64879608154297,30.27154134750366
expected_info_gain_corrected,2000,24,52002,0,250,1250.0,18.600482940673828,46.44173812866211,40.06304306030273
expected_info_gain_corrected,2000,25,52002,1,250,1250.0,18.871009826660156,47.38646697998047,41.14462635040283
expected_info_gain_corrected,2000,26,52002,2,250,1250.0,18.560327529907227,45.55546951293945,40.37137077331543
expected_info_gain_corrected,2000,27,52002,3,250,1250.0,18.78464126586914,46.32209777832031,40.99825008392334
expected_info_gain_corrected,2000,28,52002,4,250,1250.0,19.37085723876953,47.45658493041992,41.02675750732422
expected_info_gain_corrected,2000,29,52002,5,250,1250.0,18.90428352355957,45.5489616394043,40.505282669067384
expected_info_gain_corrected,2000,30,52002,6,250,1250.0,18.39928436279297,44.283241271972656,40.347038688659666
expected_info_gain_corrected,2000,31,52002,7,250,1250.0,18.9373836517334,46.89818572998047,40.31968952178955
expected_info_gain_corrected,2000,32,52002,8,250,1250.0,19.202953338623047,43.30403137207031,40.24559478759765
expected_info_gain_corrected,2000,33,52002,9,250,1250.0,19.118526458740234,46.61814498901367,40.83986736297607
expected_info_gain_corrected,2000,34,52002,10,250,1250.0,18.68893814086914,44.049198150634766,40.41117267608642
expected_info_gain_corrected,2000,35,52002,11,250,1250.0,18.89792251586914,49.65789794921875,40.12505344390869
expected_info_gain_corrected,2000,24,52002,0,300,1500.0,21.624788284301758,60.16343688964844,51.410553436279294
expected_info_gain_corrected,2000,25,52002,1,300,1500.0,21.823625564575195,56.64577102661133,52.16879295349121
expected_info_gain_corrected,2000,26,52002,2,300,1500.0,21.4130916595459,57.736392974853516,52.016404418945314
expected_info_gain_corrected,2000,27,52002,3,300,1500.0,21.648488998413086,59.86953353881836,52.879990234375
expected_info_gain_corrected,2000,28,52002,4,300,1500.0,22.46245002746582,61.295989990234375,52.88209552764892
expected_info_gain_corrected,2000,29,52002,5,300,1500.0,21.723613739013672,57.856414794921875,52.03709178924561
expected_info_gain_corrected,2000,30,52002,6,300,1500.0,21.081253051757812,57.44699478149414,51.585765800476075
expected_info_gain_corrected,2000,31,52002,7,300,1500.0,21.904644012451172,60.59016799926758,52.29758537292481
expected_info_gain_corrected,2000,32,52002,8,300,1500.0,21.989925384521484,56.08351516723633,51.849952659606934
expected_info_gain_corrected,2000,33,52002,9,300,1500.0,21.92150115966797,57.544612884521484,52.571039810180665
expected_info_gain_corrected,2000,34,52002,10,300,1500.0,21.6102352142334,56.91551208496094,52.125527954101564
expected_info_gain_corrected,2000,35,52002,11,300,1500.0,21.791091918945312,56.91209030151367,50.971733474731444
expected_info_gain_corrected,2000,24,52002,0,350,1750.0,23.76475715637207,69.8914566040039,62.05170192718506
expected_info_gain_corrected,2000,25,52002,1,350,1750.0,23.898086547851562,69.04407501220703,62.47247699737549
expected_info_gain_corrected,2000,26,52002,2,350,1750.0,23.37615394592285,70.52391815185547,61.98260803222656
expected_info_gain_corrected,2000,27,52002,3,350,1750.0,23.783613204956055,72.87266540527344,64.10447784423827
expected_info_gain_corrected,2000,28,52002,4,350,1750.0,24.812726974487305,70.97602844238281,63.313501625061036
expected_info_gain_corrected,2000,29,52002,5,350,1750.0,24.159683227539062,69.9834213256836,61.28794944763183
expected_info_gain_corrected,2000,30,52002,6,350,1750.0,22.955181121826172,70.30826568603516,62.80250930786133
expected_info_gain_corrected,2000,31,52002,7,350,1750.0,24.026626586914062,73.68203735351562,62.17458362579346
expected_info_gain_corrected,2000,32,52002,8,350,1750.0,24.37424659729004,68.42577362060547,62.31985008239746
expected_info_gain_corrected,2000,33,52002,9,350,1750.0,24.124452590942383,68.910888671875,63.30219764709473
expected_info_gain_corrected,2000,34,52002,10,350,1750.0,23.993379592895508,69.34222412109375,62.474381828308104
expected_info_gain_corrected,2000,35,52002,11,350,1750.0,23.949111938476562,68.37570190429688,62.024915046691895
expected_info_gain_corrected,2000,24,52002,0,400,2000.0,25.230802536010742,79.45069122314453,71.52975654602051
expected_info_gain_corrected,2000,25,52002,1,400,2000.0,25.08015251159668,77.68782806396484,70.42435028076171
expected_info_gain_corrected,2000,26,52002,2,400,2000.0,24.624914169311523,77.59138488769531,71.87985961914062
expected_info_gain_corrected,2000,27,52002,3,400,2000.0,25.1364803314209,81.23988342285156,73.34644248962402
expected_info_gain_corrected,2000,28,52002,4,400,2000.0,25.845046997070312,78.89344787597656,72.77065780639649
expected_info_gain_corrected,2000,29,52002,5,400,2000.0,25.766874313354492,78.51041412353516,70.31016059875488
expected_info_gain_corrected,2000,30,52002,6,400,2000.0,23.724206924438477,79.55864715576172,70.93973907470702
expected_info_gain_corrected,2000,31,52002,7,400,2000.0,25.586387634277344,78.36135864257812,71.19303657531738
expected_info_gain_corrected,2000,32,52002,8,400,2000.0,25.342430114746094,79.80684661865234,71.24279304504394
expected_info_gain_corrected,2000,33,52002,9,400,2000.0,25.21648406982422,78.62799835205078,71.73847801208495
expected_info_gain_corrected,2000,34,52002,10,400,2000.0,25.26691246032715,79.273193359375,71.16933357238769
expected_info_gain_corrected,2000,35,52002,11,400,2000.0,25.21442985534668,76.6213607788086,70.94089263916015
expected_info_gain_corrected,2000,24,52002,0,450,2250.0,25.861907958984375,89.25373840332031,76.31657676696777
expected_info_gain_corrected,2000,25,52002,1,450,2250.0,25.468658447265625,86.25361633300781,74.12069900512695
expected_info_gain_corrected,2000,26,52002,2,450,2250.0,24.58599090576172,84.92719268798828,73.83715316772461
expected_info_gain_corrected,2000,27,52002,3,450,2250.0,25.676116943359375,87.22196960449219,78.43240379333496
expected_info_gain_corrected,2000,28,52002,4,450,2250.0,26.0955867767334,87.49143981933594,76.73096130371093
expected_info_gain_corrected,2000,29,52002,5,450,2250.0,26.787681579589844,89.71060943603516,75.07466506958008
expected_info_gain_corrected,2000,30,52002,6,450,2250.0,23.825929641723633,87.52754211425781,72.94382385253905
expected_info_gain_corrected,2000,31,52002,7,450,2250.0,26.15342903137207,85.43866729736328,74.67408912658692
expected_info_gain_corrected,2000,32,52002,8,450,2250.0,25.905656814575195,83.35404968261719,76.55531143188476
expected_info_gain_corrected,2000,33,52002,9,450,2250.0,25.897167205810547,87.99090576171875,77.48358726501465
expected_info_gain_corrected,2000,34,52002,10,450,2250.0,25.77981948852539,86.4939956665039,76.67317649841308
expected_info_gain_corrected,2000,35,52002,11,450,2250.0,25.55666732788086,82.0298080444336,75.01749519348145
expected_info_gain_corrected,2000,24,52002,0,500,2500.0,25.923200607299805,98.20843505859375,80.6867936706543
expected_info_gain_corrected,2000,25,52002,1,500,2500.0,26.164836883544922,95.33263397216797,73.1999826812744
expected_info_gain_corrected,2000,26,52002,2,500,2500.0,24.93777084350586,97.38330078125,70.7173070526123
expected_info_gain_corrected,2000,27,52002,3,500,2500.0,25.616300582885742,100.0906982421875,77.9543145751953
expected_info_gain_corrected,2000,28,52002,4,500,2500.0,26.323503494262695,96.3025131225586,79.56652923583984
expected_info_gain_corrected,2000,29,52002,5,500,2500.0,26.82716178894043,103.30298614501953,82.02731796264648
expected_info_gain_corrected,2000,30,52002,6,500,2500.0,23.217222213745117,93.99918365478516,64.06909553527832
expected_info_gain_corrected,2000,31,52002,7,500,2500.0,26.478124618530273,95.08697509765625,79.68458999633788
expected_info_gain_corrected,2000,32,52002,8,500,2500.0,26.069141387939453,93.6124038696289,81.37778129577637
expected_info_gain_corrected,2000,33,52002,9,500,2500.0,26.29901885986328,101.0466079711914,80.25795944213867
expected_info_gain_corrected,2000,34,52002,10,500,2500.0,25.621593475341797,96.88782501220703,78.42363464355469
expected_info_gain_corrected,2000,35,52002,11,500,2500.0,25.956871032714844,93.5013427734375,76.42860328674317
expected_info_gain_corrected,2000,24,52002,0,550,2750.0,26.655475616455078,105.40666961669922,69.7022060394287
expected_info_gain_corrected,2000,25,52002,1,550,2750.0,27.080219268798828,99.07000732421875,63.06871746063232
expected_info_gain_corrected,2000,26,52002,2,550,2750.0,25.305295944213867,99.20172882080078,59.425423316955566
expected_info_gain_corrected,2000,27,52002,3,550,2750.0,26.626680374145508,107.42230224609375,69.72824295043941
expected_info_gain_corrected,2000,28,52002,4,550,2750.0,26.50188446044922,103.90409088134766,62.62846927642822
expected_info_gain_corrected,2000,29,52002,5,550,2750.0,27.271120071411133,107.163818359375,69.63172035217283
expected_info_gain_corrected,2000,30,52002,6,550,2750.0,23.740642547607422,72.58367919921875,57.04374946594238
expected_info_gain_corrected,2000,31,52002,7,550,2750.0,26.690853118896484,102.70594787597656,72.43376083374024
expected_info_gain_corrected,2000,32,52002,8,550,2750.0,26.92537498474121,95.48692321777344,71.46668991088866
expected_info_gain_corrected,2000,33,52002,9,550,2750.0,26.737546920776367,106.9520034790039,67.9935757446289
expected_info_gain_corrected,2000,34,52002,10,550,2750.0,26.083019256591797,107.15966033935547,71.7859253692627
expected_info_gain_corrected,2000,35,52002,11,550,2750.0,26.417110443115234,96.59420776367188,61.34705406188965
expected_info_gain_corrected,2000,24,52002,0,600,3000.0,27.352685928344727,94.82122039794922,61.093000144958495
expected_info_gain_corrected,2000,25,52002,1,600,3000.0,27.805973052978516,87.27568817138672,63.180614395141596
expected_info_gain_corrected,2000,26,52002,2,600,3000.0,26.449113845825195,100.35578918457031,61.48184822082519
expected_info_gain_corrected,2000,27,52002,3,600,3000.0,27.03904151916504,99.47227478027344,62.777311668395996
expected_info_gain_corrected,2000,28,52002,4,600,3000.0,27.59528923034668,102.64157104492188,61.49533073425293
expected_info_gain_corrected,2000,29,52002,5,600,3000.0,28.148963928222656,84.94387817382812,61.730251235961916
expected_info_gain_corrected,2000,30,52002,6,600,3000.0,24.6484432220459,79.60132598876953,59.179710884094234
expected_info_gain_corrected,2000,31,52002,7,600,3000.0,27.063230514526367,97.71114349365234,61.65342952728271
expected_info_gain_corrected,2000,32,52002,8,600,3000.0,27.473529815673828,99.00813293457031,63.04498435974121
expected_info_gain_corrected,2000,33,52002,9,600,3000.0,27.520307540893555,103.03974914550781,61.32904651641846
expected_info_gain_corrected,2000,34,52002,10,600,3000.0,27.353464126586914,89.2515869140625,63.12058403015136
expected_info_gain_corrected,2000,35,52002,11,600,3000.0,27.939579010009766,84.2230224609375,62.43701168060303
expected_info_gain_corrected,2000,24,52002,0,650,3250.0,28.20541000366211,116.77041625976562,76.04304412841796
expected_info_gain_corrected,2000,25,52002,1,650,3250.0,28.509624481201172,110.61370086669922,70.968257522583
expected_info_gain_corrected,2000,26,52002,2,650,3250.0,27.33113670349121,112.0736083984375,82.16323249816894
expected_info_gain_corrected,2000,27,52002,3,650,3250.0,28.491352081298828,114.78435516357422,81.38322059631348
expected_info_gain_corrected,2000,28,52002,4,650,3250.0,28.852264404296875,115.54852294921875,76.24099388122558
expected_info_gain_corrected,2000,29,52002,5,650,3250.0,29.39657211303711,111.56380462646484,77.84647079467773
expected_info_gain_corrected,2000,30,52002,6,650,3250.0,25.550106048583984,105.69483947753906,75.07945991516114
expected_info_gain_corrected,2000,31,52002,7,650,3250.0,27.76721954345703,110.0436782836914,73.62563331604004
expected_info_gain_corrected,2000,32,52002,8,650,3250.0,28.863191604614258,115.79623413085938,76.3638907623291
expected_info_gain_corrected,2000,33,52002,9,650,3250.0,28.635892868041992,112.94356536865234,73.89615333557128
expected_info_gain_corrected,2000,34,52002,10,650,3250.0,28.025941848754883,117.3413314819336,74.52441696166991
expected_info_gain_corrected,2000,35,52002,11,650,3250.0,29.15648078918457,113.11822509765625,83.74526611328125
expected_info_gain_corrected,2000,24,52002,0,700,3500.0,28.897855758666992,118.91929626464844,99.746407623291
expected_info_gain_corrected,2000,25,52002,1,700,3500.0,28.709135055541992,118.3789291381836,96.61166282653808
expected_info_gain_corrected,2000,26,52002,2,700,3500.0,27.62735939025879,118.9014892578125,106.97453941345213
expected_info_gain_corrected,2000,27,52002,3,700,3500.0,29.20177459716797,118.455810546875,103.18392456054687
expected_info_gain_corrected,2000,28,52002,4,700,3500.0,29.446781158447266,116.90730285644531,101.15684761047363
expected_info_gain_corrected,2000,29,52002,5,700,3500.0,30.186967849731445,118.51399230957031,102.19498695373535
expected_info_gain_corrected,2000,30,52002,6,700,3500.0,25.34834098815918,115.66475677490234,98.90107986450194
expected_info_gain_corrected,2000,31,52002,7,700,3500.0,28.245317459106445,118.75873565673828,99.10190422058105
expected_info_gain_corrected,2000,32,52002,8,700,3500.0,29.649452209472656,118.77819061279297,100.6337020111084
expected_info_gain_corrected,2000,33,52002,9,700,3500.0,29.128414154052734,118.81945037841797,98.8366859436035
expected_info_gain_corrected,2000,34,52002,10,700,3500.0,28.636598587036133,119.45498657226562,100.38655662536621
expected_info_gain_corrected,2000,35,52002,11,700,3500.0,29.663204193115234,118.87547302246094,106.37493721008299
expected_info_gain_corrected,2000,24,52002,0,750,3750.0,28.829242706298828,118.9773178100586,107.92768661499022
expected_info_gain_corrected,2000,25,52002,1,750,3750.0,28.538972854614258,118.43975830078125,107.19417594909667
expected_info_gain_corrected,2000,26,52002,2,750,3750.0,26.982765197753906,118.95994567871094,111.26100357055664
expected_info_gain_corrected,2000,27,52002,3,750,3750.0,28.82286262512207,118.71717834472656,111.7039475250244
expected_info_gain_corrected,2000,28,52002,4,750,3750.0,29.04383659362793,117.30229187011719,106.0278569793701
expected_info_gain_corrected,2000,29,52002,5,750,3750.0,29.919843673706055,118.57209014892578,111.09445442199706
expected_info_gain_corrected,2000,30,52002,6,750,3750.0,25.019332885742188,118.69538879394531,107.48445335388183
expected_info_gain_corrected,2000,31,52002,7,750,3750.0,27.578899383544922,118.8158187866211,109.67576225280762
expected_info_gain_corrected,2000,32,52002,8,750,3750.0,29.596094131469727,119.24362182617188,112.37344802856445
expected_info_gain_corrected,2000,33,52002,9,750,3750.0,28.327110290527344,119.02882385253906,109.53542160034179
expected_info_gain_corrected,2000,34,52002,10,750,3750.0,28.08479881286621,119.51290893554688,112.53249740600586
expected_info_gain_corrected,2000,35,52002,11,750,3750.0,29.575653076171875,119.47394561767578,113.05712585449218
expected_info_gain_corrected,2000,24,52002,0,800,4000.0,27.73179054260254,119.55581665039062,112.403448638916
expected_info_gain_corrected,2000,25,52002,1,800,4000.0,27.230730056762695,118.5006103515625,111.12940101623535
expected_info_gain_corrected,2000,26,52002,2,800,4000.0,25.511070251464844,119.01837921142578,114.07549957275391
expected_info_gain_corrected,2000,27,52002,3,800,4000.0,27.687175750732422,119.00303649902344,113.89231506347656
expected_info_gain_corrected,2000,28,52002,4,800,4000.0,28.008708953857422,119.27848052978516,112.57835525512695
expected_info_gain_corrected,2000,29,52002,5,800,4000.0,29.210542678833008,118.6305160522461,112.79732040405274
expected_info_gain_corrected,2000,30,52002,6,800,4000.0,23.033863067626953,118.75265502929688,107.77929985046386
expected_info_gain_corrected,2000,31,52002,7,800,4000.0,26.38302993774414,118.87303161621094,114.36641647338867
expected_info_gain_corrected,2000,32,52002,8,800,4000.0,28.471237182617188,119.30165100097656,112.9269245147705
expected_info_gain_corrected,2000,33,52002,9,800,4000.0,27.0665340423584,119.0855712890625,113.41336296081543
expected_info_gain_corrected,2000,34,52002,10,800,4000.0,26.8466796875,119.57105255126953,114.83724754333495
expected_info_gain_corrected,2000,35,52002,11,800,4000.0,28.26144790649414,119.52886962890625,115.51703582763672
expected_info_gain_corrected,2000,24,52002,0,850,4250.0,26.487022399902344,119.61100769042969,114.50252517700194
expected_info_gain_corrected,2000,25,52002,1,850,4250.0,25.87556266784668,118.56156158447266,114.55361801147461
expected_info_gain_corrected,2000,26,52002,2,850,4250.0,23.4704532623291,119.07675170898438,114.02498138427734
expected_info_gain_corrected,2000,27,52002,3,850,4250.0,25.534273147583008,119.05819702148438,115.0711198425293
expected_info_gain_corrected,2000,28,52002,4,850,4250.0,26.318336486816406,119.33431243896484,114.56613594055176
expected_info_gain_corrected,2000,29,52002,5,850,4250.0,27.354724884033203,118.68917846679688,114.20814933776856
expected_info_gain_corrected,2000,30,52002,6,850,4250.0,20.25033950805664,118.80998229980469,107.8815323638916
expected_info_gain_corrected,2000,31,52002,7,850,4250.0,24.41733169555664,118.9302978515625,114.542290725708
expected_info_gain_corrected,2000,32,52002,8,850,4250.0,26.726627349853516,119.35958862304688,113.90925338745117
expected_info_gain_corrected,2000,33,52002,9,850,4250.0,25.422508239746094,119.14250183105469,113.76948211669921
expected_info_gain_corrected,2000,34,52002,10,850,4250.0,25.279294967651367,119.62932586669922,115.86654632568359
expected_info_gain_corrected,2000,35,52002,11,850,4250.0,26.299161911010742,119.58384704589844,115.58262985229491
expected_info_gain_corrected,2000,24,52002,0,900,4500.0,24.724586486816406,119.66603088378906,114.17803329467773
expected_info_gain_corrected,2000,25,52002,1,900,4500.0,23.928997039794922,118.62255859375,114.56169143676757
expected_info_gain_corrected,2000,26,52002,2,900,4500.0,21.548974990844727,119.13490295410156,113.92762451171875
expected_info_gain_corrected,2000,27,52002,3,900,4500.0,23.55360984802246,119.1131820678711,114.03785957336424
expected_info_gain_corrected,2000,28,52002,4,900,4500.0,24.214120864868164,119.39002990722656,113.12037872314453
expected_info_gain_corrected,2000,29,52002,5,900,4500.0,25.361942291259766,118.74794006347656,114.21952682495117
expected_info_gain_corrected,2000,30,52002,6,900,4500.0,18.2183780670166,118.10186004638672,107.96994750976563
expected_info_gain_corrected,2000,31,52002,7,900,4500.0,22.556909561157227,118.98760986328125,114.5132112121582
expected_info_gain_corrected,2000,32,52002,8,900,4500.0,25.055377960205078,119.41730499267578,114.0720078277588
expected_info_gain_corrected,2000,33,52002,9,900,4500.0,23.57232093811035,119.19951629638672,113.7224528503418
expected_info_gain_corrected,2000,34,52002,10,900,4500.0,23.784473419189453,119.68763732910156,116.16012260437012
expected_info_gain_corrected,2000,35,52002,11,900,4500.0,24.521249771118164,119.63892364501953,113.89738845825195
expected_info_gain_corrected,2000,24,52002,0,950,4750.0,22.973831176757812,119.72099304199219,112.7974633026123
expected_info_gain_corrected,2000,25,52002,1,950,4750.0,21.995952606201172,118.36648559570312,112.83553817749024
expected_info_gain_corrected,2000,26,52002,2,950,4750.0,19.68400001525879,119.19285583496094,112.38135337829588
expected_info_gain_corrected,2000,27,52002,3,950,4750.0,21.518028259277344,118.68704223632812,112.04038551330565
expected_info_gain_corrected,2000,28,52002,4,950,4750.0,21.96343994140625,119.4454574584961,112.5011750793457
expected_info_gain_corrected,2000,29,52002,5,950,4750.0,23.215940475463867,119.10541534423828,113.28073020935058
expected_info_gain_corrected,2000,30,52002,6,950,4750.0,15.960404396057129,118.16238403320312,106.21017929077148
expected_info_gain_corrected,2000,31,52002,7,950,4750.0,20.18071174621582,119.0403823852539,109.50936561584471
expected_info_gain_corrected,2000,32,52002,8,950,4750.0,23.628257751464844,119.06484985351562,113.32467315673827
expected_info_gain_corrected,2000,33,52002,9,950,4750.0,21.461261749267578,119.14154052734375,113.10930877685546
expected_info_gain_corrected,2000,34,52002,10,950,4750.0,22.110563278198242,119.74593353271484,114.26904792785643
expected_info_gain_corrected,2000,35,52002,11,950,4750.0,22.802350997924805,119.69389343261719,113.9639436340332
expected_info_gain_corrected,2000,24,52002,0,1000,5000.0,21.115915298461914,119.77584838867188,111.58012641906738
expected_info_gain_corrected,2000,25,52002,1,1000,5000.0,19.348114013671875,118.41131591796875,109.99183723449707
expected_info_gain_corrected,2000,26,52002,2,1000,5000.0,17.67742919921875,118.81561279296875,109.42837913513183
expected_info_gain_corrected,2000,27,52002,3,1000,5000.0,19.761144638061523,118.93843841552734,110.9781997680664
expected_info_gain_corrected,2000,28,52002,4,1000,5000.0,19.602800369262695,119.50056457519531,111.74177536010741
expected_info_gain_corrected,2000,29,52002,5,1000,5000.0,20.755029678344727,119.17044067382812,110.30553184509277
expected_info_gain_corrected,2000,30,52002,6,1000,5000.0,13.026935577392578,114.57213592529297,100.7101286315918
expected_info_gain_corrected,2000,31,52002,7,1000,5000.0,17.46784782409668,118.09617614746094,104.8567758178711
expected_info_gain_corrected,2000,32,52002,8,1000,5000.0,20.47892189025879,119.12387084960938,112.5664744567871
expected_info_gain_corrected,2000,33,52002,9,1000,5000.0,18.679027557373047,119.19963073730469,108.7146159362793
expected_info_gain_corrected,2000,34,52002,10,1000,5000.0,19.494304656982422,119.55692291259766,108.85065925598144
expected_info_gain_corrected,2000,35,52002,11,1000,5000.0,20.443788528442383,119.0556869506836,109.20012496948242
expected_info_gain_corrected,2000,24,52002,0,1050,5250.0,18.826141357421875,119.27125549316406,111.19113876342773
