condition,episode,step,time_hours,agent,sensor_type,sensor_type_label,rso,rso_x_km,rso_y_km,rso_z_km,geocentric_radius_km,geocentric_altitude_km,geocentric_latitude_deg,geocentric_longitude_deg,azimuth_deg,elevation_deg,slant_range_km,information_gain,preferred_range,in_crossover_band
correct,0,1235,1.7152777777777777,2,1,Type B (far),158,6535.68212890625,-2107.69677734375,-1848.2818603515625,7111.516886757311,740.5168867573111,-15.064117081797313,342.1259707093717,241.32551908893728,2.2611440797414604,2918.3714643210446,0.9781359434127808,True,False
correct,0,1235,1.7152777777777777,3,1,Type B (far),162,6483.94384765625,2201.236328125,1605.99609375,7033.220645263223,662.2206452632227,13.19961542635119,18.751853888392667,66.31571296845684,0.7973543063113164,2892.013996222784,0.23072022199630737,True,False
correct,1,1235,1.7152777777777777,1,0,Type A (near),129,6506.8662109375,1887.299560546875,2095.014404296875,7091.564909982278,720.5649099822776,17.18292960245231,16.174663585133874,41.27274342171757,9.993501150841613,2199.3959560444523,0.008091086521744728,False,False
correct,1,1235,1.7152777777777777,2,1,Type B (far),209,6663.037109375,1960.905517578125,960.499267578125,7011.68829974599,640.6882997459898,7.873444476404521,16.3989479037254,46.17566464157345,9.045174788671185,2093.123270770433,0.0899684727191925,True,False
correct,2,1235,1.7152777777777777,0,0,Type A (near),33,6943.384765625,92.788818359375,1057.701904296875,7024.096745253378,653.0967452533778,8.660650593269194,0.7656339683972476,20.563191359982582,15.592502991724622,1705.2477082807254,0.04571883752942085,True,False
correct,2,1235,1.7152777777777777,2,1,Type B (far),52,6426.89599609375,-564.3642578125,-3010.786865234375,7119.574194287883,748.5741942878831,-25.017092578263075,354.9815652945934,201.56394716465542,4.061428732696895,2758.488237417169,0.05346747115254402,True,False
correct,2,1235,1.7152777777777777,3,1,Type B (far),211,6707.615234375,195.0565185546875,2320.3876953125,7100.306207087686,729.3062070876858,19.074728284325843,1.6656838870457729,19.712910287245343,12.967685931080883,2015.4272589217048,0.10380441695451736,True,True
correct,3,1235,1.7152777777777777,1,0,Type A (near),74,6614.1142578125,1317.870361328125,2129.4873046875,7072.340905633081,701.3409056330811,17.523730018011452,11.268674899403994,27.237576121990283,13.604218889635487,1918.1779354500252,0.05436926707625389,False,True
correct,3,1235,1.7152777777777777,2,1,Type B (far),23,6503.50634765625,2277.453857421875,1711.250732421875,7100.054222039809,729.0542220398092,13.946713342336043,19.29967294905494,39.95029689689898,2.8298886923252344,2835.0719721246046,0.09916841238737106,True,False
correct,3,1235,1.7152777777777777,3,1,Type B (far),85,6870.5361328125,679.9189453125,1682.299560546875,7106.102190082353,735.1021900823534,13.69421974322563,5.651677728186473,43.88656761688135,17.8013554764536,1753.716236600113,0.07650991529226303,False,True
correct,4,1235,1.7152777777777777,0,0,Type A (near),119,7069.2216796875,303.517578125,2.806640625,7075.735011574856,704.7350115748559,0.022726779108637594,2.4584887785023275,58.212201948807255,34.457207723768796,1135.5906506640079,0.05726318433880806,True,False
correct,4,1235,1.7152777777777777,2,1,Type B (far),236,7101.4736328125,-248.144775390625,354.572021484375,7114.648614338192,743.6486143381917,2.856627295057366,357.99874409778954,318.73446351189244,30.136837110783606,1302.449595317623,0.15665780007839203,False,False
correct,4,1235,1.7152777777777777,3,1,Type B (far),216,6672.0107421875,-422.69769287109375,2340.668701171875,7083.299418496268,712.2994184962681,19.29602586428933,356.3749355136306,1.3411512326773338,13.861587950037261,1925.2071550704577,0.09215022623538971,True,True
correct,5,1235,1.7152777777777777,0,0,Type A (near),168,6951.7900390625,-776.6939086914062,520.90869140625,7014.412594065842,643.4125940658423,4.2588556705787735,353.6250242414543,343.94386715810737,28.315034098626487,1190.492489070068,0.22792784869670868,True,False
correct,5,1235,1.7152777777777777,1,0,Type A (near),77,6345.173828125,1576.9248046875,2735.9091796875,7087.532842129164,716.5328421291642,22.706900277335386,13.956594909794518,26.372746141588138,5.473960037447044,2556.5563087407127,0.021389976143836975,False,False
correct,5,1235,1.7152777777777777,2,1,Type B (far),229,6686.0390625,1868.9534912109375,1454.4298095703125,7093.057984293669,722.0579842936686,11.832411737244017,15.617311821186902,35.98515307948527,7.449457655575577,2399.5320503315193,0.09069662541151047,True,False
correct,0,1236,1.7166666666666666,3,1,Type B (far),30,6492.98193359375,2050.521240234375,1858.677734375,7058.196275741313,687.196275741313,15.268105775908024,17.52641806168293,60.52178000132357,1.5438862240390792,2871.037523049378,0.09999992698431015,True,False
correct,1,1236,1.7166666666666666,1,0,Type A (near),129,6491.99951171875,1909.41748046875,2121.315673828125,7091.679135642347,720.6791356423473,17.40520141304947,16.38958792927644,41.25826468270661,9.546066064047672,2232.5956870659115,0.007321128621697426,False,False
correct,1,1236,1.7166666666666666,2,1,Type B (far),236,6708.5078125,2233.443359375,1054.407958984375,7148.714741397884,777.7147413978837,8.481853013167246,18.4139930404375,49.00836417568001,9.416891363684458,2363.6336720302293,0.1512664258480072,True,False
correct,2,1236,1.7166666666666666,0,0,Type A (near),28,6986.771484375,-76.70166015625,1033.84521484375,7063.263753237712,692.2637532377121,8.41658236176197,359.371024960058,15.145759688839254,18.133548596790902,1654.689959171916,0.19657976925373077,True,False
correct,2,1236,1.7166666666666666,2,1,Type B (far),52,6441.54345703125,-543.9131469726562,-2983.05859375,7119.547892529239,748.5478925292391,-24.771186013319177,355.17348929265535,201.4069761685407,4.406776444866052,2725.741285474865,0.047503307461738586,True,False
correct,2,1236,1.7166666666666666,3,1,Type B (far),211,6697.16357421875,217.4384765625,2348.5439453125,7100.347744582394,729.3477445823937,19.315192414701666,1.8595831075573785,20.01611868798438,12.478096706161317,2046.9203846724613,0.09582706540822983,True,True
correct,3,1236,1.7166666666666666,0,0,Type A (near),107,6993.1787109375,694.8377685546875,-174.999755859375,7029.791812157055,658.7918121570547,-1.4264694601916144,5.674248354878572,75.35192389084384,24.333778450608794,1339.6527433754632,0.12600477039813995,True,False
correct,3,1236,1.7166666666666666,1,0,Type A (near),74,6601.705078125,1346.7310791015625,2149.9482421875,7072.373857626913,701.3738576269134,17.69755743971225,11.529990767685922,27.741880090164106,13.12491977542795,1947.6767288300482,0.04846147447824478,False,True
correct,3,1236,1.7166666666666666,2,1,Type B (far),228,6727.814453125,1759.282958984375,1022.0828857421875,7028.742225375571,657.7422253755713,8.36129793431323,14.654365502798948,40.67030456636723,10.768318213109605,2008.169248106535,0.0,True,True
correct,3,1236,1.7166666666666666,3,1,Type B (far),85,6861.11962890625,698.0762939453125,1713.6754150390625,7106.261781164578,735.2617811645778,13.954427436269835,5.809498373074023,43.562870912942884,17.19751774359103,1784.769353684885,0.0655917227268219,False,True
correct,4,1236,1.7166666666666666,0,0,Type A (near),119,7068.939453125,308.6092529296875,39.947265625,7075.785500350608,704.7855003506083,0.32347247977657595,2.4997790741888113,56.49471072604771,33.6444752605227,1153.8569479774756,0.04745999723672867,True,False
correct,4,1236,1.7166666666666666,2,1,Type B (far),236,7099.65966796875,-242.6531982421875,391.58447265625,7114.589684221064,743.5896842210641,3.1551335969152556,358.0424985128851,320.1536120194469,29.456980492008462,1321.5772004722796,0.12042980641126633,False,False
correct,4,1236,1.7166666666666666,3,1,Type B (far),216,6660.7509765625,-411.78570556640625,2374.7900390625,7083.4171674918025,712.4171674918025,19.58838008478843,356.46232185876323,1.6203985881281933,13.342811130043122,1957.092628757309,0.08977527916431427,True,True
correct,5,1236,1.7166666666666666,0,0,Type A (near),168,6950.0732421875,-767.0611572265625,557.266357421875,7014.445572089833,643.4455720898331,4.556695596460345,353.70190644007596,344.9571772181174,27.391144529580128,1216.7009158675914,0.13224489986896515,True,False
correct,5,1236,1.7166666666666666,1,0,Type A (near),77,6328.60498046875,1598.213623046875,2761.939453125,7087.583320599125,716.5833205991248,22.93502829455198,14.173027512400509,26.55183462702362,5.1112915444729445,2589.3581809325906,0.01963173784315586,False,False
correct,5,1236,1.7166666666666666,2,1,Type B (far),116,6723.7548828125,1928.224609375,1169.9044189453125,7091.939524404595,720.9395244045954,9.495058852132386,16.0017237695653,41.49473288351113,9.63296266998712,2226.7019253886338,0.0997757688164711,True,False
correct,0,1237,1.7180555555555554,3,1,Type B (far),162,6457.69580078125,2230.323974609375,1670.2822265625,7033.208571023309,662.2085710233087,13.73815620325978,19.053611201580587,65.3500334526942,0.322820355768624,2943.6459706389874,0.42329633235931396,True,False
correct,1,1237,1.7180555555555554,1,0,Type A (near),129,6476.94873046875,1931.48583984375,2147.56201171875,7091.792791728701,720.7927917287006,17.627272483261752,16.605065754550676,41.24424750876125,9.107234977081768,2265.8427370082554,0.006641463842242956,False,False
correct,1,1237,1.7180555555555554,2,1,Type B (far),162,6456.07421875,2497.917724609375,1466.059814453125,7076.003014165584,705.0030141655843,11.957586917401647,21.151937363826356,46.69842623105071,2.5557873779420173,2807.9720865262134,0.061423491686582565,True,False
correct,2,1237,1.7180555555555554,0,0,Type A (near),28,6983.46630859375,-48.3779296875,1058.335693359375,7063.371471697021,692.3714716970208,8.61732718903538,359.6030901087065,15.88784434034721,17.58257400670379,1681.758626893983,0.11507527530193329,True,False
correct,2,1237,1.7180555555555554,1,0,Type A (near),221,6645.32421875,1604.4652099609375,2013.8546142578125,7126.728070415467,755.7280704154673,16.41411189161039,13.573867866775052,36.461774320579075,14.481013046549727,1975.9996176485686,0.143650621175766,False,True
correct,2,1237,1.7180555555555554,2,1,Type B (far),52,6456.01513671875,-523.4434814453125,-2955.243408203125,7119.5216219586855,748.5216219586855,-24.52499476070377,355.3646882694229,201.24600805809698,4.756805303125007,2693.0213342282027,0.04262174293398857,True,False
correct,2,1237,1.7180555555555554,3,1,Type B (far),211,6686.52783203125,239.810791015625,2376.6298828125,7100.389655779,729.3896557790003,19.55540478564596,2.054019643826638,20.308983945309606,11.998367723340836,2078.5120885281913,0.0903216153383255,True,False
correct,3,1237,1.7180555555555554,0,0,Type A (near),185,7045.59619140625,1031.754150390625,-356.6982421875,7129.668712863606,758.6687128636058,-2.867712384225359,8.331154076962758,85.135253878049,21.246276788045936,1637.5142387938465,0.04808351397514343,True,False
correct,3,1237,1.7180555555555554,1,0,Type A (near),74,6589.1103515625,1375.5538330078125,2170.3486328125,7072.406716282772,701.4067162827723,17.871036549743504,11.791809193648477,28.2292017371771,12.653977554672192,1977.3521643180209,0.043541163206100464,False,True
correct,3,1237,1.7180555555555554,2,1,Type B (far),23,6477.88330078125,2298.204345703125,1778.59765625,7099.867949192246,728.8679491922458,14.507774560948318,19.533517256563336,39.45928907763227,2.1990126220299837,2898.5081981065705,0.0934395045042038,True,False
correct,4,1237,1.7180555555555554,0,0,Type A (near),119,7068.4580078125,313.69317626953125,77.09326171875,7075.83531380212,704.8353138021203,0.6242663551160916,2.5410788842703766,54.862780969361275,32.82795688280417,1172.9109213533986,0.040497299283742905,True,False
correct,4,1237,1.7180555555555554,2,1,Type B (far),236,7097.6494140625,-237.155517578125,428.582763671875,7114.531125083095,743.5311250830946,3.4536161744440363,358.0862739081887,321.5131004239278,28.776134433261205,1341.355239281366,0.09876476973295212,False,False
correct,4,1237,1.7180555555555554,3,1,Type B (far),216,6649.3046875,-400.8619384765625,2408.844482421875,7083.535477529775,712.5354775297747,19.880679364097766,356.5500253101731,1.8895400070070045,12.83540473941526,1989.0810745554695,0.08767591416835785,True,True
correct,5,1237,1.7180555555555554,1,0,Type A (near),114,6401.50390625,1244.891357421875,2590.15283203125,7016.972170872362,645.9721708723619,21.661777924756755,11.004873184311213,20.45444202539094,6.682987003215159,2291.386014583833,0.006731466390192509,False,False
correct,5,1237,1.7180555555555554,2,1,Type B (far),229,6661.12890625,1915.35302734375,1507.678466796875,7093.117078145346,722.1170781453457,12.272131924914202,16.042155650802933,36.18479189369192,6.656267410832289,2465.8956432577997,0.07829979807138443,True,False
correct,0,1238,1.7194444444444446,2,1,Type B (far),235,6409.99951171875,-1996.5751953125,-2216.80029296875,7070.262356495557,699.2623564955566,-18.2726140622463,342.69932638565604,233.9517919287431,0.4465527359018003,3016.521758523418,0.9560307860374451,True,False
correct,0,1238,1.7194444444444446,3,1,Type B (far),30,6467.5087890625,2067.624755859375,1927.246826171875,7058.188322553656,687.1883225536558,15.845912306304756,17.728774314054927,59.46859910399671,1.0913954701673616,2918.897406983028,0.09354052692651749,True,False
correct,1,1238,1.7194444444444446,1,0,Type A (near),117,6430.1767578125,2051.748046875,2354.107666015625,7148.333098545491,777.3330985454913,19.22766544250135,17.696901689262226,40.20422698124807,7.702870237668279,2498.406370846028,0.011177301406860352,False,False
correct,1,1238,1.7194444444444446,2,1,Type B (far),209,6638.4453125,1988.78564453125,1067.2578125,7011.6519983017615,640.6519983017615,8.755138991677798,16.677482779650212,44.711094557167286,7.877081155417196,2182.349723319852,0.08185958862304688,True,False
correct,2,1238,1.7194444444444446,2,1,Type B (far),52,6470.306640625,-502.96295166015625,-2927.351318359375,7119.496154613685,748.4961546136847,-24.278601531168206,355.5551071673914,201.08094541210875,5.111575132828841,2660.341528315905,0.03854439780116081,True,False
correct,2,1238,1.7194444444444446,3,1,Type B (far),17,6540.41552734375,205.66461181640625,2608.39697265625,7044.364270098126,673.3642700981263,21.73297219255564,1.8010832176372604,17.11495658337811,7.734164248566822,2268.0765711163644,0.0885535404086113,True,False
correct,3,1238,1.7194444444444446,1,0,Type A (near),74,6576.3291015625,1404.3382568359375,2190.68798828125,7072.438352765656,701.4383527656564,18.04416675744632,12.054141494045236,28.700354956224544,12.191131300342605,2007.1957033231238,0.039370547980070114,False,True
correct,3,1238,1.7194444444444446,2,1,Type B (far),32,6617.0947265625,2093.4482421875,1436.826171875,7087.519849087136,716.5198490871362,11.696426939178217,17.555792991178954,40.51072507078514,5.912465296741479,2517.6842963519016,0.0927548035979271,True,False
correct,3,1238,1.7194444444444446,3,1,Type B (far),85,6841.71728515625,734.3299560546875,1776.279541015625,7106.581801555215,735.581801555215,14.474465365997647,6.126174033277307,42.95404924175587,16.03393512545519,1847.2877320132643,0.0623747892677784,False,True
correct,4,1238,1.7194444444444446,0,0,Type A (near),119,7067.7783203125,318.7684020996094,114.23779296875,7075.885382946709,704.8853829467089,0.9250613058194465,2.58238364826853,53.31278119905256,32.01102646503804,1192.7122547551041,0.035498686134815216,True,False
correct,4,1238,1.7194444444444446,2,1,Type B (far),236,7095.4423828125,-231.6517333984375,465.565185546875,7114.472297745752,743.4722977457523,3.7520696060384755,358.13007375626523,322.81523253669735,28.096083644371067,1361.753747632608,0.08432896435260773,False,False
correct,4,1238,1.7194444444444446,3,1,Type B (far),216,6637.6708984375,-389.926025390625,2442.834716796875,7083.654333381118,712.6543333811178,20.172954174872302,356.63805723789625,2.149130678746584,12.338841526947052,2021.1701031678772,0.08576193451881409,True,True
correct,5,1238,1.7194444444444446,1,0,Type A (near),114,6385.92138671875,1262.1646728515625,2619.828369140625,7016.8762496213685,645.8762496213685,21.923052635856894,11.180298164480051,20.61481967181271,6.282887904416001,2324.8650636523726,0.0062705944292247295,False,False
correct,5,1238,1.7194444444444446,2,1,Type B (far),116,6700.5380859375,1975.0013427734375,1223.684814453125,7091.914090721843,720.9140907218434,9.935909925629856,16.423020714884,41.533623312328515,8.754161693004193,2293.154170337241,0.08301325887441635,True,False
correct,0,1239,1.7208333333333334,1,0,Type A (near),14,6830.39501953125,1536.4254150390625,1333.24609375,7126.881809411104,755.8818094111039,10.782008141349326,12.677082284604577,51.266051825441465,24.81496948980233,1491.7598396369287,0.040831729769706726,True,False
correct,1,1239,1.7208333333333334,0,0,Type A (near),187,6817.74267578125,-1039.4310302734375,1325.18017578125,7022.687132298277,651.687132298277,10.876920042644604,351.33145487741126,342.693232789214,11.778838113148423,1927.4459324779193,0.983112096786499,False,True
correct,1,1239,1.7208333333333334,1,0,Type A (near),129,6446.3095703125,1975.452880859375,2199.865966796875,7092.018854506048,721.0188545060482,18.07061858202592,17.037531482922354,41.217503682518974,8.254312895480453,2332.440825919718,0.005585166625678539,False,False
correct,1,1239,1.7208333333333334,2,1,Type B (far),236,6670.4755859375,2311.296142578125,1125.22021484375,7148.668053083579,777.6680530835793,9.056176219678008,19.11101973571669,49.03365160650924,8.157329441601803,2462.164871851036,0.125295951962471,True,False
correct,1,1239,1.7208333333333334,3,1,Type B (far),17,6856.3740234375,-1714.96875,-911.2460327148438,7126.103556284012,755.1035562840116,-7.346777742123479,345.95687293631363,221.47188529370007,15.261226369072443,1929.1240290784053,0.98261559009552,True,True
correct,2,1239,1.7208333333333334,0,0,Type A (near),55,7002.38525390625,-209.51803588867188,816.285400390625,7052.915631593592,681.9156315935916,6.646153101672966,358.2861670302335,12.108548975159097,22.61456363365791,1443.191119783886,0.04404207691550255,True,False
correct,2,1239,1.7208333333333334,1,0,Type A (near),18,6775.87646484375,1377.694091796875,1680.91162109375,7115.898169263208,744.8981692632078,13.663500077148317,11.49290676990321,36.95315406695033,21.308150859480595,1609.9470894288293,0.045770313590765,True,False
correct,2,1239,1.7208333333333334,2,1,Type B (far),195,6212.1259765625,-357.9044189453125,-3441.19970703125,7110.587890284118,739.5878902841177,-28.94398480879401,356.7026154196397,194.7488340470712,0.4805374278044007,3104.679573394399,0.966345489025116,True,False
correct,2,1239,1.7208333333333334,3,1,Type B (far),211,6664.69384765625,284.542724609375,2432.61328125,7100.472943489686,729.4729434896863,20.035284366044873,2.4447037992928324,20.86593753216803,11.066534406578768,2141.997331675004,0.09773638844490051,True,False
correct,3,1239,1.7208333333333334,0,0,Type A (near),185,7044.99609375,1056.189208984375,-286.0908203125,7129.470777245312,758.4707772453121,-2.299777839376389,8.526309758889429,82.63513462191113,20.619270926562088,1664.5311930921996,0.04122524335980415,True,False
correct,3,1239,1.7208333333333334,1,0,Type A (near),74,6563.36328125,1433.0830078125,2210.965576171875,7072.47009523255,701.4700952325502,18.216938928463932,12.31698572408063,29.156083738676397,11.73620568267619,2037.198942566051,0.03578539937734604,False,True
correct,3,1239,1.7208333333333334,2,1,Type B (far),23,6451.53662109375,2318.699951171875,1845.7510986328125,7099.682482687691,728.6824826876909,15.068671885687634,19.76857635507543,38.98970345894668,1.5812856339680137,2962.1457876682803,0.08877278864383698,True,False
correct,4,1239,1.7208333333333334,0,0,Type A (near),119,7066.8994140625,323.83367919921875,151.3720703125,7075.934502518469,704.9345025184693,1.225794616282898,2.6236870388446616,51.841014949043924,31.196593646534136,1213.2187521999485,0.03193843364715576,True,False
correct,4,1239,1.7208333333333334,1,0,Type A (near),79,6547.28173828125,1612.199951171875,2368.7568359375,7146.824175169722,775.8241751697224,19.35631507890402,13.833282811721539,31.225498347600553,10.752802472280209,2261.0367880136673,0.7648720741271973,False,False
correct,4,1239,1.7208333333333334,2,1,Type B (far),236,7093.0400390625,-226.14016723632812,502.544921875,7114.415490360665,743.415490360665,4.0506071307895635,358.17391559712576,324.0628251799242,27.418216684533014,1382.7540214920662,0.07405596971511841,False,False
correct,5,1239,1.7208333333333334,0,0,Type A (near),52,7013.2568359375,-562.5750732421875,332.4793701171875,7043.635758002471,672.6357580024714,2.70552688246516,355.41378450150046,354.99786702623106,37.08695858076311,1034.9223845818844,0.062086690217256546,True,False
correct,5,1239,1.7208333333333334,1,0,Type A (near),114,6370.1591796875,1279.396728515625,2649.419921875,7016.780592687898,645.7805926878982,22.184073427392722,11.356323033616203,20.77036110719837,5.889781866580432,2358.3762756838178,0.00585531909018755,False,False
correct,5,1239,1.7208333333333334,2,1,Type B (far),57,6778.1494140625,1692.5087890625,814.860107421875,7033.625841276831,662.6258412768311,6.652773521682453,14.020103527075273,43.23685857911684,13.776861669338624,1827.0717648413477,0.08287707716226578,False,True
correct,0,1240,1.7222222222222223,1,0,Type A (near),14,6819.67529296875,1561.5731201171875,1358.7730712890625,7126.902971856797,755.9029718567972,10.990957536572326,12.897277610552633,51.09357160676036,23.994706019184566,1522.0341958042864,0.036643244326114655,True,False
correct,0,1240,1.7222222222222223,2,1,Type B (far),190,6616.0625,-1409.4378662109375,-2082.06640625,7077.697268367041,706.697268367041,-17.10794472187447,347.9738993561989,228.99902964452025,5.998760136156744,2488.1463790040993,0.9705270528793335,True,False
correct,0,1240,1.7222222222222223,3,1,Type B (far),30,6441.2998046875,2084.495849609375,1995.605224609375,7058.18010066293,687.1801006629303,16.42359642573305,17.932315467134853,58.44986692578378,0.6392831705199212,2967.5537958305617,0.08806785941123962,True,False
correct,1,1240,1.7222222222222223,0,0,Type A (near),187,6812.27783203125,-1029.1201171875,1361.001953125,7022.716268851709,651.7162688517092,11.17462763471306,351.40937432435635,343.2895490996744,11.346100842399538,1955.9482052383696,0.23485463857650757,False,True
correct,1,1240,1.7222222222222223,2,1,Type B (far),162,6414.21533203125,2552.38623046875,1555.2926025390625,7076.423452187126,705.4234521871258,12.696412583132041,21.69891990272623,46.23341504611098,1.5989567706244754,2907.309025762409,0.05931226909160614,True,False
correct,2,1240,1.7222222222222223,0,0,Type A (near),55,6998.1484375,-204.64755249023438,853.3359375,7052.952884874033,681.9528848740329,6.949234913846427,358.3249711702614,11.973594136086112,21.80878706932978,1474.5505517054391,0.03845040872693062,True,False
correct,2,1240,1.7222222222222223,1,0,Type A (near),221,6611.04931640625,1607.813720703125,2120.7998046875,7126.62822350088,755.6282235008803,17.312796703176744,13.669021268635976,34.74143062577599,13.128942910883197,2059.0607471412254,0.09893811494112015,False,False
correct,2,1240,1.7222222222222223,2,1,Type B (far),195,6230.06787109375,-350.77276611328125,-3409.05517578125,7110.446146579151,739.446146579151,-28.64904396222133,356.77746651056697,194.80146161515705,0.7863345582625223,3071.1177340107206,0.27445244789123535,True,False
correct,2,1240,1.7222222222222223,3,1,Type B (far),17,6512.451171875,222.86572265625,2676.09716796875,7044.372608600535,673.3726086005354,22.32696112416656,1.9599815387662327,16.96822757625305,6.909004672815202,2335.3702249268176,0.07526498287916183,True,False
correct,3,1240,1.7222222222222223,0,0,Type A (near),185,7044.404296875,1068.365478515625,-250.767822265625,7129.370322419696,758.3703224196961,-2.0157323202898016,8.623849402829586,81.42365270450968,20.29206301113018,1678.9664821931083,0.036766957491636276,True,False
correct,3,1240,1.7222222222222223,1,0,Type A (near),74,6550.21240234375,1461.7879638671875,2231.18115234375,7072.501389303423,701.5013893034229,18.389352982173524,12.580354387525464,29.597115808746835,11.288953901355558,2067.3546084668305,0.032669395208358765,False,False
correct,3,1240,1.7222222222222223,2,1,Type B (far),32,6590.02197265625,2147.006591796875,1481.7288818359375,7087.562866358096,716.5628663580956,12.067296249263833,18.045432133842148,40.822766629685134,5.17413097269109,2583.6116128435483,0.08432339131832123,True,False
correct,4,1240,1.7222222222222223,0,0,Type A (near),119,7065.822265625,328.89093017578125,188.510009765625,7075.983999214224,704.9839992142242,1.5265871125108645,2.6650076954904436,50.44288077551463,30.386766253291416,1234.4035602831304,0.02946513146162033,True,False
correct,4,1240,1.7222222222222223,1,0,Type A (near),33,6304.88330078125,1522.2149658203125,2771.15234375,7053.224592405145,682.2245924051449,23.13454016848586,13.573410524230592,24.95284753968046,4.526725638478793,2564.9373433223236,0.5726869702339172,False,False
correct,4,1240,1.7222222222222223,2,1,Type B (far),236,7090.439453125,-220.622314453125,539.510009765625,7114.357096372342,743.3570963723423,4.3491422802114075,358.21779024140045,325.2578547023939,26.74398319184715,1404.3207063021225,0.06641250103712082,False,False
correct,4,1240,1.7222222222222223,3,1,Type B (far),216,6613.8466796875,-368.02386474609375,2510.601806640625,7083.892355121102,712.8923551211019,20.7572848060788,356.81509226685193,2.6415325905723686,11.376671240281492,2085.6121285206937,0.0972023606300354,True,False
correct,5,1240,1.7222222222222223,0,0,Type A (near),111,6991.9375,-592.1904296875,217.784912109375,7020.3496904970625,649.3496904970625,1.7777118147150928,355.1588199939822,351.7062387615206,40.63841924479347,941.1135896751634,0.03730586916208267,True,False
correct,5,1240,1.7222222222222223,1,0,Type A (near),77,6260.5615234375,1682.921142578125,2865.2880859375,7087.787382272264,716.787382272264,23.844579047301476,15.04617415722407,27.22324802471615,3.710351570858633,2720.935773794676,0.01673438958823681,False,False
correct,5,1240,1.7222222222222223,2,1,Type B (far),229,6622.3759765625,1984.5377197265625,1587.2198486328125,7093.202406802135,722.2024068021346,12.930344356720699,16.68197808698844,36.46373878271418,5.51396859094244,2565.656660643604,0.07129231095314026,True,False
correct,0,1241,1.7236111111111112,1,0,Type A (near),14,6808.7685546875,1586.6756591796875,1384.260009765625,7126.9239264475755,755.9239264475755,11.199725983862413,13.117764913900448,50.92993449258606,23.200510204544532,1552.5053137640577,0.03312955051660538,True,False
correct,0,1241,1.7236111111111112,3,1,Type B (far),236,6469.07373046875,2003.016357421875,1965.4871826171875,7051.533827712445,680.5338277124447,16.184533093612025,17.204069603829577,58.17305744405633,1.2780859679744017,2883.5654417176306,0.06789130717515945,True,False
correct,1,1241,1.7236111111111112,0,0,Type A (near),187,6806.61767578125,-1018.779296875,1396.7860107421875,7022.746371598788,651.7463715987878,11.472323035406422,351.4874565409194,343.86695360282016,10.919517671221481,1984.666739332634,0.144818514585495,False,True
correct,1,1241,1.7236111111111112,1,0,Type A (near),129,6414.95166015625,2019.1982421875,2251.92333984375,7092.244008205552,721.2440082055518,18.512960188198374,17.472144761470712,41.19234804021884,7.432004220893597,2399.17356361285,0.004750406835228205,False,False
correct,1,1241,1.7236111111111112,2,1,Type B (far),209,6612.126953125,2016.148193359375,1173.7384033203125,7011.614523150662,640.6145231506616,9.636635193084688,16.957341327847214,43.369869099746175,6.755554353577687,2272.9328678519273,0.07574395090341568,True,False
correct,1,1241,1.7236111111111112,3,1,Type B (far),115,6714.69091796875,-1867.322021484375,-709.052734375,7005.4779591329225,634.4779591329225,-5.809084642849237,344.45901645779986,229.6726774088468,12.081623551225958,1870.461528588128,0.9744407534599304,False,True
correct,2,1241,1.7236111111111112,1,0,Type A (near),18,6754.08056640625,1402.670654296875,1748.05908203125,7116.2349466697715,745.2349466697715,14.21988422032853,11.732271531118107,36.22420031757715,19.93961146926649,1670.7080777965816,0.038283564150333405,True,False
correct,2,1241,1.7236111111111112,3,1,Type B (far),211,6642.1181640625,329.2427978515625,2488.32568359375,7100.556262219068,729.5562622190682,20.514287965011537,2.837768723760446,21.38746816646454,10.169489860641093,2205.835546077531,0.10466357320547104,True,False
correct,3,1241,1.7236111111111112,0,0,Type A (near),185,7043.6201171875,1080.510498046875,-215.444580078125,7129.270906531958,758.2709065319577,-1.7317261363021124,8.721341271248619,80.23854492972595,19.95700104329061,1693.9951475706948,0.033025626093149185,True,False
correct,3,1241,1.7236111111111112,1,0,Type A (near),74,6536.87744140625,1490.449951171875,2251.3330078125,7072.531940753625,701.5319407536253,18.561395646992004,12.84423190672391,30.024083238540527,10.849178531860268,2097.6532164636665,0.02993776649236679,False,False
correct,3,1241,1.7236111111111112,2,1,Type B (far),23,6424.47021484375,2338.93896484375,1912.703125,7099.499015216751,728.4990152167511,15.629388505077399,20.00490632539928,38.54014083312751,0.9760205418921414,3025.9657353472458,0.08480562269687653,True,False
correct,4,1241,1.7236111111111112,0,0,Type A (near),119,7064.5458984375,333.937744140625,225.6337890625,7076.032346934158,705.0323469341583,1.8273030711499405,2.706329922912873,49.11504660121761,29.583874776999966,1256.221539456493,0.02782231569290161,True,False
correct,4,1241,1.7236111111111112,1,0,Type A (near),131,6499.6044921875,1781.7135009765625,2356.10205078125,7139.36820931108,768.3682093110801,19.269715273321665,15.329709060993428,35.02046925556477,9.481518239123739,2339.0730077732633,0.9373067021369934,False,False
correct,4,1241,1.7236111111111112,2,1,Type B (far),236,7087.64404296875,-215.098388671875,576.460693359375,7114.300550836183,743.300550836183,4.647683081996495,358.2617004702313,326.40268733166266,26.0746590581265,1426.4301942035079,0.06054237484931946,False,False
