method,num_rso,step,sim_time_h,n_values,mean_U,min_U,p025_U,p05_U,p50_U,p95_U,p975_U,max_U
expected_info_gain,2000,1750,2.4305555555555554,96000,6.676516451899661,0.05999999865889549,0.07996287606656552,0.09231040515005588,0.1638588011264801,31.51068344116211,66.23108654022215,119.44104766845703
expected_info_gain,2000,1800,2.5,96000,6.440636925953673,0.05999999865889549,0.07959087938070297,0.09244133643805981,0.16122151166200638,31.238804531097415,48.57366447448713,119.49859619140625
expected_info_gain,2000,1850,2.5694444444444446,96000,6.240986639535248,0.05999999865889549,0.07966714650392533,0.09304358586668968,0.1603005975484848,31.067792701721192,33.71833038330075,119.55632019042969
expected_info_gain,2000,1900,2.638888888888889,96000,6.07055048554445,0.05999999865889549,0.08028414379805326,0.09434695094823838,0.15986421704292297,30.946918106079103,33.0804443359375,119.61426544189453
expected_info_gain,2000,1950,2.7083333333333335,96000,5.949626993408155,0.05999999865889549,0.08174556158483029,0.09519828706979752,0.15923446416854858,30.88436155319214,32.7587152481079,118.56968688964844
expected_info_gain,2000,2000,2.7777777777777777,96000,5.835119637716135,0.05999999865889549,0.08435254283249378,0.09615706317126752,0.15771860629320145,30.87216672897339,32.58163862228393,137.69659423828125
expected_info_gain,2000,2050,2.8472222222222223,96000,5.754664272714212,0.05999999865889549,0.08889641482383012,0.09684346094727517,0.15563295036554337,30.861824512481693,32.50379571914673,137.70880126953125
expected_info_gain,2000,2100,2.9166666666666665,96000,5.7202026325345114,0.05999999865889549,0.09226780831813812,0.09759021028876305,0.15431814640760422,30.88056564331055,32.44303131103514,137.720947265625
expected_info_gain,2000,2150,2.986111111111111,96000,5.676917757411293,0.05999999865889549,0.09347136113792658,0.09776512458920479,0.15305662155151367,30.817046737670907,32.3744571685791,137.7331085205078
expected_info_gain,2000,2200,3.0555555555555554,96000,5.625037463072804,0.05999999865889549,0.0939355656504631,0.09784160852432251,0.15196210891008377,30.712777996063235,32.35343074798584,137.7451171875
expected_info_gain,2000,2250,3.125,96000,5.609503203394435,0.05999999865889549,0.09406345225870609,0.09789571054279804,0.15113825350999832,30.571535778045654,32.30386667251586,137.75717163085938
expected_info_gain,2000,2300,3.1944444444444446,96000,5.571468756115064,0.05999999865889549,0.0939147099852562,0.09744091928005219,0.15023603290319443,30.38901109695435,32.19445457458495,137.76910400390625
expected_info_gain,2000,2350,3.263888888888889,96000,5.565902065765617,0.05999999865889549,0.09368033185601235,0.0966928854584694,0.14960173517465591,30.1803409576416,32.14740257263183,112.94960021972656
expected_info_gain,2000,2400,3.3333333333333335,96000,5.548382836884625,0.05999999865889549,0.09354706555604934,0.09629525169730187,0.14900485426187515,29.976930046081545,32.020447158813475,113.09490966796875
expected_info_gain,2000,2450,3.4027777777777777,96000,5.542524898318031,0.05999999865889549,0.09339492954313755,0.09609530083835124,0.14850810915231705,29.649718761444095,31.898180246353146,113.24015808105469
expected_info_gain,2000,2500,3.4722222222222223,96000,5.523607933138148,0.05999999865889549,0.09325275402516127,0.09584828056395053,0.14802638441324234,29.33203344345093,31.648785686492914,113.38533782958984
expected_info_gain,2000,2550,3.5416666666666665,96000,5.51013897057351,0.05999999865889549,0.09280847664922476,0.09539601653814316,0.14751575887203217,29.11382637023927,31.462814950942985,109.899658203125
expected_info_gain,2000,2600,3.611111111111111,96000,5.487535310500457,0.05999999865889549,0.09270692374557257,0.09540182761847973,0.14676230400800705,28.943202018737797,31.21044654846191,110.0492935180664
expected_info_gain,2000,2650,3.6805555555555554,96000,5.468424511779177,0.05999999865889549,0.0924325168132782,0.0950415700674057,0.14551009237766266,28.800572776794436,30.89691123962402,110.198486328125
expected_info_gain,2000,2700,3.75,96000,5.487742354137784,0.05999999865889549,0.09203618802130223,0.09481108002364635,0.14471010118722916,28.7140323638916,30.68673710823059,110.34748840332031
expected_info_gain,2000,2750,3.8194444444444446,96000,5.482361497534594,0.05999999865889549,0.09163031801581382,0.09447362869977952,0.14373716711997986,28.66387233734131,30.417153072357173,110.49604034423828
expected_info_gain,2000,2800,3.888888888888889,96000,5.4557922807786765,0.05999999865889549,0.0912276117131114,0.09390801154077053,0.14230376482009888,28.587655353546154,30.183357238769528,110.64431762695312
expected_info_gain,2000,2850,3.9583333333333335,96000,5.451801872986175,0.05999999865889549,0.09086612295359373,0.09343164972960949,0.1409820020198822,28.573538970947265,30.001082181930535,110.79228973388672
expected_info_gain,2000,2900,4.027777777777778,96000,5.455414072262007,0.05999999865889549,0.0906533444300294,0.09314766153693199,0.13980001211166382,28.552997589111328,29.885472393035883,110.94010162353516
expected_info_gain,2000,2950,4.097222222222222,96000,5.437135266822879,0.05999999865889549,0.09039094634354114,0.09285201765596866,0.1384546011686325,28.544615268707275,29.76937322616577,111.08777618408203
expected_info_gain,2000,3000,4.166666666666667,96000,5.437466027468676,0.05999999865889549,0.09023207686841488,0.09275070279836654,0.13769187778234482,28.583162307739258,29.724876594543453,111.23518371582031
expected_info_gain,2000,3050,4.236111111111111,96000,5.448712332243682,0.05999999865889549,0.09012322165071965,0.09257124438881874,0.13688305020332336,28.609577465057377,29.72692322731017,111.38241577148438
expected_info_gain,2000,3100,4.305555555555555,96000,5.449879985952129,0.05999999865889549,0.09003398474305868,0.09242061488330364,0.1363779827952385,28.591424751281743,29.721028995513915,111.5296859741211
expected_info_gain,2000,3150,4.375,96000,5.436857523633866,0.05999999865889549,0.09005657657980919,0.09231972657144069,0.13612347096204758,28.56795139312745,29.695795488357543,108.00150299072266
expected_info_gain,2000,3200,4.444444444444445,96000,5.43475873199633,0.05999999865889549,0.09007692504674196,0.09227485805749894,0.13574104011058807,28.582450008392335,29.6516442298889,108.15029907226562
expected_info_gain,2000,3250,4.513888888888889,96000,5.4313027180637,0.05999999865889549,0.09000722970813513,0.09216321557760239,0.13531754910945892,28.57383918762207,29.63750762939453,108.29907989501953
expected_info_gain,2000,3300,4.583333333333333,96000,5.443463857013654,0.05999999865889549,0.08996433392167091,0.09211486764252186,0.13527856767177582,28.582678604125977,29.677844429016083,108.44778442382812
expected_info_gain,2000,3350,4.652777777777778,96000,5.428887204462235,0.05999999865889549,0.08977669663727283,0.09189212508499622,0.1348104029893875,28.59496955871582,29.647213077545167,102.23397827148438
expected_info_gain,2000,3400,4.722222222222222,96000,5.431211960200026,0.05999999865889549,0.08961366191506386,0.09168251380324363,0.1341332271695137,28.593985748291015,29.63820266723632,102.38538360595703
expected_info_gain,2000,3450,4.791666666666667,96000,5.437102434220802,0.05999999865889549,0.08942103125154972,0.09150004014372826,0.13376373052597046,28.564958763122558,29.648476886749265,102.53680419921875
expected_info_gain,2000,3500,4.861111111111111,96000,5.4200063367546925,0.05999999865889549,0.08933190330862999,0.09118475690484047,0.1330408677458763,28.55279951095581,29.637468862533566,102.68820190429688
expected_info_gain,2000,3550,4.930555555555555,96000,5.430684608957225,0.05999999865889549,0.08906283807009459,0.0911059845238924,0.1328248232603073,28.564244747161865,29.617134952545165,101.73680114746094
expected_info_gain,2000,3600,5.0,96000,5.4410918438168006,0.05999999865889549,0.08886303696781397,0.09092800803482533,0.13262300938367844,28.594752502441406,29.628643465042114,101.84440612792969
lstm,2000,50,0.06944444444444445,96000,19.261311017233723,0.07499796152114868,0.6567332446575165,1.5296852827072143,19.786184310913086,30.51597528457642,32.016185951232906,38.70806884765625
lstm,2000,100,0.1388888888888889,96000,18.15307418676109,0.07499891519546509,0.6043125301599502,1.204880291223526,18.977269172668457,30.350413417816167,31.720769309997557,38.9329948425293
lstm,2000,150,0.20833333333333334,96000,16.54592711220736,0.0749972015619278,0.633086071908474,1.231302958726883,17.918758392333984,28.16517505645752,29.33832879066467,37.249351501464844
lstm,2000,200,0.2777777777777778,96000,16.70994795433393,0.07499609887599945,0.6889060273766517,1.3367349565029143,18.930341720581055,29.096250534057617,30.494787073135374,40.12472915649414
lstm,2000,250,0.3472222222222222,96000,20.05295728475166,0.07499457150697708,0.835683935880661,1.5356503188610076,22.377567291259766,38.393893241882324,40.35237684249878,54.531494140625
lstm,2000,300,0.4166666666666667,96000,23.501167338358393,0.07499782741069794,0.9749015912413597,1.8465352416038514,24.6187162399292,49.24467525482178,51.87147388458251,70.77446746826172
lstm,2000,350,0.4861111111111111,96000,26.289929017444376,0.07499699294567108,0.9064499527215958,1.8965251445770261,22.747087478637695,59.270351600646975,62.549721431732166,84.77629089355469
lstm,2000,400,0.5555555555555556,96000,28.013033560773202,0.07499738037586212,0.70037884414196,1.4635414838790894,19.878390312194824,67.87900123596192,71.72789382934569,94.1985092163086
lstm,2000,450,0.625,96000,28.870472048153324,0.07499925792217255,0.6531648457050323,1.337820017337799,19.933152198791504,73.75814247131348,77.69264240264893,109.78559112548828
lstm,2000,500,0.6944444444444444,96000,29.66576773212043,0.07499994337558746,0.7115592136979103,1.3971261739730836,21.442418098449707,79.98801040649415,86.56039409637451,110.8885498046875
lstm,2000,550,0.7638888888888888,96000,30.56202139377462,0.07499781250953674,0.7893964380025864,1.5144110083580016,23.61180305480957,86.4618621826172,95.23673648834227,110.96295166015625
lstm,2000,600,0.8333333333333334,96000,31.52913812654605,0.07499842345714569,0.9547887444496155,1.8882368564605714,26.140125274658203,88.5777523040772,101.3275955200195,115.97994232177734
lstm,2000,650,0.9027777777777778,96000,32.77922969074893,0.05999999865889549,0.9952831089496612,2.166870081424713,28.95824909210205,78.80510787963867,100.1437974929809,119.41815185546875
lstm,2000,700,0.9722222222222222,96000,35.354674954322014,0.07496672868728638,0.19045677185058593,1.330092769861221,32.245849609375,79.93476181030275,99.8519275665281,119.60657501220703
lstm,2000,750,1.0416666666666667,96000,38.98559456955696,0.0749952495098114,0.1670502968132496,0.19247666895389556,35.29873085021973,95.47889556884766,105.14714164733886,119.66063690185547
lstm,2000,800,1.1111111111111112,96000,41.52363855139608,0.07498994469642639,0.16801357828080654,0.19309033453464508,36.50509262084961,102.25240936279297,107.90779800415038,119.74698638916016
lstm,2000,850,1.1805555555555556,96000,42.415481881214696,0.07498735189437866,0.17164484672248365,0.19947448000311852,35.456899642944336,105.46900520324708,109.65707511901856,120.33087158203125
lstm,2000,900,1.25,96000,42.28511749684182,0.07499980181455612,0.17962597273290157,0.21101379469037054,33.17975044250488,106.60310401916504,110.53300399780272,120.38726043701172
lstm,2000,950,1.3194444444444444,96000,41.40447918043092,0.07499149441719055,0.18759104534983634,0.22483948320150376,30.4003267288208,106.6570442199707,111.19661808013915,120.44361877441406
lstm,2000,1000,1.3888888888888888,96000,40.42253881598722,0.07499952614307404,0.18817331194877623,0.23029694259166716,27.74877166748047,106.61514930725097,111.7491594314575,120.50009155273438
lstm,2000,1050,1.4583333333333333,96000,40.167862078640454,0.07522260397672653,0.1723637130111456,0.2068109817802906,25.220690727233887,106.71065406799318,111.86976814270018,120.55667114257812
lstm,2000,1100,1.5277777777777777,96000,39.73949371057524,0.05999999865889549,0.16522824615240098,0.18726285472512244,21.253369331359863,106.06296882629395,110.9119373321533,120.61365509033203
lstm,2000,1150,1.5972222222222223,96000,38.66932011082916,0.05999999865889549,0.1627597354352474,0.18254900425672532,15.246265888214111,104.78583641052246,109.64001293182372,120.35859680175781
lstm,2000,1200,1.6666666666666667,96000,37.19425210217996,0.05999999865889549,0.1620269872248173,0.18273668363690376,10.715838432312012,103.56217041015626,108.53755016326903,120.41526794433594
lstm,2000,1250,1.7361111111111112,96000,35.168474943373155,0.05999999865889549,0.1595312710851431,0.18232322186231614,5.945169925689697,102.42007713317871,107.66258068084714,120.47156524658203
lstm,2000,1300,1.8055555555555556,96000,32.475364943611396,0.05999999865889549,0.15606227926909924,0.18271467164158822,0.6752201616764069,100.45219917297364,106.52192916870116,119.97254943847656
lstm,2000,1350,1.875,96000,30.092562209920803,0.05999999865889549,0.14041872099041938,0.17393493428826332,0.5873309075832367,97.79122772216797,104.43583927154535,120.02853393554688
lstm,2000,1400,1.9444444444444444,96000,28.949067408770595,0.05999999865889549,0.1238318357616663,0.1464818924665451,0.5666469633579254,95.86730422973633,102.65376739501951,120.08428192138672
lstm,2000,1450,2.013888888888889,96000,27.852670013666735,0.05999999865889549,0.1179828668013215,0.13571704626083375,0.5582320988178253,94.37319335937501,101.31049804687498,120.13984680175781
lstm,2000,1500,2.0833333333333335,96000,26.640820586536815,0.05999999865889549,0.11335450895130635,0.1317412316799164,0.553011417388916,93.26783332824708,100.44582557678221,119.60049438476562
lstm,2000,1550,2.1527777777777777,96000,25.149568889519163,0.05999999865889549,0.10854449402540922,0.1281854249536991,0.5433215200901031,91.88464736938478,99.15098495483396,119.6573486328125
lstm,2000,1600,2.2222222222222223,96000,23.347546047821098,0.05999999865889549,0.10541216358542442,0.12539510279893876,0.533614993095398,89.5191764831543,96.539715385437,119.71438598632812
lstm,2000,1650,2.2916666666666665,96000,21.442401139321,0.05999999865889549,0.10540644768625498,0.12391144707798958,0.5290240943431854,86.43980522155762,92.54975414276119,119.77167510986328
lstm,2000,1700,2.361111111111111,96000,20.719794963090873,0.05999999865889549,0.10508713014423847,0.12291328348219395,0.5091096758842468,84.18579406738282,89.69027729034424,119.82902526855469
lstm,2000,1750,2.4305555555555554,96000,21.056358522540464,0.05999999865889549,0.10313651636242867,0.1204926148056984,0.46780622005462646,84.0031681060791,89.0764232635498,119.886474609375
lstm,2000,1800,2.5,96000,21.124193397782665,0.05999999865889549,0.09874155763536692,0.1174269538372755,0.4338134676218033,84.58094215393066,89.32682266235352,119.94389343261719
lstm,2000,1850,2.5694444444444446,96000,20.647938783236235,0.05999999865889549,0.09419704303145408,0.11342698559165001,0.4107055813074112,84.68876876831055,89.53532409667966,117.95549011230469
lstm,2000,1900,2.638888888888889,96000,19.752873516464103,0.05999999865889549,0.09281094279140234,0.1096629697829485,0.3944021761417389,83.96183586120608,89.25799865722655,118.01953125
lstm,2000,1950,2.7083333333333335,96000,18.774962769844493,0.05999999865889549,0.09265897292643785,0.10724151469767093,0.3870714157819748,83.0360092163086,88.75196533203123,117.26569366455078
lstm,2000,2000,2.7777777777777777,96000,17.899369053449753,0.05999999865889549,0.09316427521407604,0.10751103721559048,0.3767876923084259,81.92000770568848,88.2122854232788,117.32594299316406
lstm,2000,2050,2.8472222222222223,96000,17.321482726685314,0.05999999865889549,0.0933246973901987,0.10754382871091366,0.3597218692302704,80.75918197631836,87.73407936096189,115.86860656738281
lstm,2000,2100,2.9166666666666665,96000,16.7485637927275,0.05999999865889549,0.09318333603441716,0.10656964220106602,0.3468787968158722,79.0300067901612,87.00862960815428,115.93484497070312
lstm,2000,2150,2.986111111111111,96000,15.96350968192867,0.05999999865889549,0.09272633641958236,0.10617015734314919,0.3409060090780258,76.15131607055665,85.99318447113032,116.00057983398438
lstm,2000,2200,3.0555555555555554,96000,15.002925021233075,0.05999999865889549,0.093662790954113,0.10616213642060757,0.33217814564704895,70.75862197875978,83.87266426086414,116.06575012207031
lstm,2000,2250,3.125,96000,13.99145827171222,0.05999999865889549,0.09617848061025143,0.10736772567033767,0.3269997239112854,52.62726593017594,79.86554698944092,116.13023376464844
lstm,2000,2300,3.1944444444444446,96000,12.876558501883991,0.05999999865889549,0.09941030628979206,0.10929536297917367,0.3220774382352829,31.729714012145998,66.20092220306381,116.19410705566406
lstm,2000,2350,3.263888888888889,96000,12.039414901300294,0.05999999865889549,0.10309167243540288,0.11233789473772049,0.31682683527469635,31.312849235534667,32.37840690612793,116.25755310058594
lstm,2000,2400,3.3333333333333335,96000,11.849955516370324,0.05999999865889549,0.10610944740474224,0.11390337906777859,0.3046685606241226,31.31341609954834,32.19054298400878,113.76747131347656
lstm,2000,2450,3.4027777777777777,96000,11.890940142200561,0.05999999865889549,0.108061339892447,0.11439127996563911,0.2918740063905716,31.466231536865237,32.33761262893677,113.84141540527344
lstm,2000,2500,3.4722222222222223,96000,11.990669331456534,0.05999999865889549,0.1081053227186203,0.11370229795575142,0.2807847410440445,31.609736156463622,32.52132682800293,113.91523742675781
lstm,2000,2550,3.5416666666666665,96000,12.042411971358582,0.05999999865889549,0.1073891943320632,0.11257941387593746,0.2736215591430664,31.742490386962892,32.711433792114256,113.98878479003906
lstm,2000,2600,3.611111111111111,96000,12.058006990239567,0.05999999865889549,0.1070829328149557,0.11207505017518997,0.2694445699453354,31.670438861846925,32.75393352508545,114.06207275390625
lstm,2000,2650,3.6805555555555554,96000,12.03175716619376,0.05999999865889549,0.10692359562963247,0.11261335276067257,0.27000631392002106,31.195016765594485,32.46961040496826,114.135009765625
lstm,2000,2700,3.75,96000,12.105380265096047,0.05999999865889549,0.105589640699327,0.11267314255237579,0.2714110016822815,30.876699447631836,31.943405866622925,114.20759582519531
lstm,2000,2750,3.8194444444444446,96000,12.247467063278503,0.05999999865889549,0.10189476311206817,0.10987399332225323,0.2715669721364975,30.845264625549316,31.864018249511716,114.27972412109375
lstm,2000,2800,3.888888888888889,96000,12.391218787172848,0.05999999865889549,0.09924022760242224,0.10613036528229713,0.2693256139755249,30.996800422668457,32.019900131225576,114.35132598876953
lstm,2000,2850,3.9583333333333335,96000,12.517999810004646,0.05999999865889549,0.0979933001101017,0.10424254313111306,0.2675073891878128,31.205594062805176,32.21931667327881,114.42243957519531
lstm,2000,2900,4.027777777777778,96000,12.594698194542628,0.05999999865889549,0.09709124378859997,0.10378601662814617,0.2659386247396469,31.340073013305666,32.32329568862915,114.49295806884766
lstm,2000,2950,4.097222222222222,96000,12.677093965689458,0.05999999865889549,0.09688987992703915,0.10411023646593094,0.2661968618631363,31.393924713134766,32.279636478424074,114.56305694580078
lstm,2000,3000,4.166666666666667,96000,12.7630995893218,0.05999999865889549,0.09655704814940691,0.10441375188529492,0.2671084553003311,31.456662368774413,32.28713264465332,114.63263702392578
lstm,2000,3050,4.236111111111111,96000,12.917188360789131,0.05999999865889549,0.09660844914615155,0.10457146801054477,0.2650686204433441,31.563747882843018,32.381138515472415,114.7017822265625
lstm,2000,3100,4.305555555555555,96000,13.083111646157457,0.05999999865889549,0.09728705231100321,0.10418808460235596,0.25777849555015564,31.73174448013306,32.541180324554446,114.77053833007812
lstm,2000,3150,4.375,96000,13.138039948358976,0.05999999865889549,0.09806990921497345,0.10372520461678505,0.2428857535123825,31.89972972869873,32.6859263420105,114.83909606933594
lstm,2000,3200,4.444444444444445,96000,13.107940771947847,0.05999999865889549,0.09854500368237495,0.10320715941488742,0.22094668447971344,31.994525337219244,32.75703821182251,114.90730285644531
lstm,2000,3250,4.513888888888889,96000,13.009569237271634,0.05999999865889549,0.09903751593083143,0.10350159630179405,0.2066161036491394,31.992712593078615,32.77010154724121,114.97535705566406
lstm,2000,3300,4.583333333333333,96000,12.889094644425825,0.05999999865889549,0.09981154892593622,0.10445639938116073,0.2008019983768463,32.02196159362793,32.76444664001465,115.04322814941406
lstm,2000,3350,4.652777777777778,96000,12.766010678487016,0.05999999865889549,0.10034808069467545,0.10530975684523583,0.1987760290503502,32.04460697174072,32.76531686782837,115.11107635498047
lstm,2000,3400,4.722222222222222,96000,12.711971302750637,0.05999999865889549,0.09931952357292176,0.10462106876075268,0.19741259515285492,32.04314918518067,32.77987442016602,115.17887878417969
lstm,2000,3450,4.791666666666667,96000,12.756737172789329,0.05999999865889549,0.09750753082334995,0.10230869501829147,0.1965104043483734,32.08718204498291,32.841129779815674,115.24662017822266
lstm,2000,3500,4.861111111111111,96000,12.724039194269766,0.05999999865889549,0.09667394254356623,0.1006782028824091,0.19566050171852112,32.054002952575686,32.88374395370484,115.3143539428711
lstm,2000,3550,4.930555555555555,96000,12.664751876142496,0.05999999865889549,0.09672799054533243,0.10016914010047913,0.19582150131464005,31.80619888305664,32.88402242660523,115.38201141357422
lstm,2000,3600,5.0,96000,12.566862176929368,0.05999999865889549,0.09697455819696188,0.10079309009015561,0.19655358791351318,30.900649833679203,32.71170711517334,115.4495620727539
drl,2000,50,0.06944444444444445,96000,15.095823520946471,0.07499763369560242,0.214011475071311,0.3604251444339752,16.464524269104004,29.09679250717163,30.59246606826782,38.468772888183594
drl,2000,100,0.1388888888888889,96000,10.331129115033042,0.07499872893095016,0.20668796971440315,0.34308016300201416,5.286272048950195,27.501092433929447,28.93851294517517,37.756656646728516
drl,2000,150,0.20833333333333334,96000,6.443511259978249,0.06929562985897064,0.1756617534905672,0.28988061398267745,3.556943893432617,22.81032409667969,25.191059589385986,35.06446838378906
drl,2000,200,0.2777777777777778,96000,4.540286719031865,0.07499540597200394,0.15476476289331914,0.16167872175574302,3.267496943473816,14.72723560333253,20.574592638015694,36.860206604003906
drl,2000,250,0.3472222222222222,96000,3.529868903977447,0.05999999865889549,0.1530481193214655,0.15756506770849227,2.7823532819747925,9.959704303741459,12.593512010574331,49.90236282348633
drl,2000,300,0.4166666666666667,96000,2.4659321909939558,0.07312337309122086,0.15196515507996083,0.15623625442385675,0.2690594494342804,9.276086282730104,11.002852082252497,64.8047103881836
drl,2000,350,0.4861111111111111,96000,1.4208146716802537,0.07146807014942169,0.1397884100675583,0.14997308030724527,0.25164009630680084,8.494988965988162,10.75073504447937,66.87716674804688
drl,2000,400,0.5555555555555556,96000,0.6146788816895957,0.07125315070152283,0.1357381209731102,0.1397266186773777,0.24021422863006592,0.5572140693664551,6.901974654197681,71.42767333984375
drl,2000,450,0.625,96000,0.31622488973627333,0.06084362789988518,0.1326709944754839,0.13672179430723191,0.21422958374023438,0.46912154257297517,0.5514239877462386,77.9028549194336
