method,access_mode,num_rso,num_agents,episode_global,batch,seed,mean_U,max_U,std_U,p50_U,p90_U,p95_U,p99_U,custody_3km,fine_custody,mean_age,episode_return,U_ss,pct_above_0.2,pct_above_0.5,pct_above_1,pct_above_3
random_feasible,topk,3000,12,14,1,52001,15.40621852874756,39.58397674560547,13.914623260498049,24.494733810424805,30.20442485809326,32.0043155670166,34.87544094085693,0.4416666666666666,0.3766666666666666,1841.0350341796875,-990.0347551479936,17.337279319763184,0.6233333333333333,0.562,0.5603333333333333,0.5583333333333333
random_feasible,topk,3000,12,15,1,52001,15.901363372802734,90.28902435302734,13.997105598449709,24.705642700195312,30.75149688720703,32.206522369384764,35.074850959777834,0.4273333333333333,0.3566666666666667,1924.550048828125,-1080.071069739759,17.725278854370117,0.6433333333333333,0.5753333333333334,0.5743333333333334,0.5726666666666667
random_feasible,topk,3000,12,16,1,52001,15.65543270111084,78.75418090820312,13.867916107177734,24.87478446960449,29.93256015777588,31.77850580215453,34.79417236328125,0.4326666666666666,0.378,1774.0400390625,-979.703087002039,17.21851364341942,0.622,0.5703333333333334,0.569,0.5673333333333334
random_feasible,topk,3000,12,17,1,52001,15.90424346923828,105.94864654541016,14.02732753753662,24.60717391967773,30.59437522888184,32.28767642974854,34.97259929656982,0.4223333333333333,0.3536666666666667,1811.768310546875,-1063.1785444766283,17.93066220670133,0.6463333333333333,0.581,0.579,0.5776666666666667
random_feasible,topk,3000,12,18,1,52001,17.162017822265625,103.59495544433594,13.695900917053224,25.26119613647461,30.513471794128417,32.14967651367187,34.73625785827634,0.376,0.3143333333333333,1832.93505859375,-1267.7114311009643,19.46633586368045,0.6856666666666666,0.6283333333333333,0.626,0.624
random_feasible,topk,3000,12,19,1,52001,15.231489181518556,66.50480651855469,13.906883239746094,24.309324264526367,30.15696849822998,31.969462871551517,35.13368431091307,0.4453333333333333,0.3783333333333333,1822.6666259765625,-965.7353432625532,16.989043313103753,0.6216666666666667,0.56,0.5576666666666666,0.5546666666666666
random_feasible,topk,3000,12,20,1,52001,16.849109649658203,40.1124153137207,13.739501953125,25.26149559020996,30.518321609497068,32.38444442749023,34.999708480834954,0.3926666666666666,0.3386666666666666,1851.5,-1181.0746080726385,18.78719932968552,0.6613333333333333,0.6113333333333333,0.609,0.6073333333333333
random_feasible,topk,3000,12,21,1,52001,14.589096069335938,39.8285026550293,13.827374458312988,23.665992736816406,29.80962562561035,31.556031703948964,34.83330562591553,0.467,0.399,1732.844970703125,-840.2869495600462,16.227390211981696,0.601,0.5376666666666666,0.535,0.533
random_feasible,topk,3000,12,22,1,52001,15.584500312805176,38.00584411621094,13.823225021362305,24.419135093688965,30.246157455444337,32.104462432861325,34.78108711242675,0.4336666666666666,0.3523333333333333,1896.606689453125,-1019.1066727936268,17.54430794071507,0.6476666666666666,0.5703333333333334,0.5683333333333334,0.5663333333333334
random_feasible,topk,3000,12,23,1,52001,15.74893856048584,104.72726440429688,13.993377685546877,24.55120849609375,30.47771453857422,32.42050304412841,34.93948867797851,0.432,0.3633333333333333,1843.7650146484373,-1083.516948632896,17.74355024904818,0.6366666666666667,0.571,0.569,0.568
random_feasible,topk,3000,12,24,2,52002,16.061132431030273,111.62791442871094,13.856103897094728,24.891048431396484,30.05548343658447,31.663699054718016,34.5402633666992,0.4163333333333333,0.352,1834.066650390625,-1055.1598518565297,17.823115606565732,0.648,0.59,0.5873333333333334,0.5836666666666667
random_feasible,topk,3000,12,25,2,52002,16.44185447692871,82.42869567871094,13.738957405090332,24.99962520599365,30.327114868164063,32.11501998901367,34.812192993164054,0.4006666666666666,0.3446666666666667,1821.635009765625,-1125.4560942277312,18.339279277904613,0.6553333333333333,0.6023333333333334,0.6,0.5993333333333334
random_feasible,topk,3000,12,26,2,52002,15.79734230041504,88.91716766357422,14.069826126098633,24.60775184631348,30.74013576507568,32.39059104919432,34.805032768249504,0.435,0.3616666666666667,1940.4366455078125,-1037.1340582966805,17.7772933856861,0.6383333333333333,0.57,0.5676666666666667,0.565
random_feasible,topk,3000,12,27,2,52002,14.975893020629885,54.73387908935547,13.913162231445312,24.245014190673828,29.999116516113283,31.59043865203857,34.56864822387693,0.4556666666666666,0.3933333333333333,1812.8599853515625,-895.1774830594659,16.551167771622943,0.6066666666666667,0.5463333333333333,0.5453333333333333,0.5443333333333333
random_feasible,topk,3000,12,28,2,52002,16.026939392089844,42.19991302490234,13.885026931762695,24.77947425842285,30.536268043518067,32.47788715362549,35.08258670806884,0.421,0.353,1959.558349609375,-997.658151499927,17.639336869523333,0.647,0.5843333333333334,0.581,0.579
random_feasible,topk,3000,12,29,2,52002,15.90323543548584,91.64419555664062,14.038095474243164,24.704609870910645,30.687927055358887,32.48107433319092,35.75502517700195,0.4253333333333333,0.35,1937.0899658203125,-1043.618297047913,17.620269131016087,0.65,0.579,0.5766666666666667,0.5746666666666667
random_feasible,topk,3000,12,30,2,52002,15.269171714782717,84.2662353515625,13.986224174499512,24.389826774597168,30.289971923828123,31.937200164794923,34.54535888671873,0.4486666666666666,0.3683333333333333,1875.68505859375,-915.7290885895492,16.840458045134675,0.6316666666666667,0.556,0.553,0.5513333333333333
random_feasible,topk,3000,12,31,2,52002,16.089799880981445,39.40308380126953,13.799837112426758,24.76132297515869,30.496360206604,32.209547615051264,35.3676205062866,0.4136666666666667,0.343,1873.7716064453125,-1129.436374053359,18.13629872090108,0.657,0.5903333333333334,0.5883333333333334,0.5863333333333334
random_feasible,topk,3000,12,32,2,52002,16.42966079711914,98.11565399169922,13.678023338317873,25.092595100402832,29.974510765075685,31.81929645538329,34.6833381652832,0.3993333333333333,0.3396666666666667,1746.17333984375,-1137.6899692043662,18.53401328421928,0.6603333333333333,0.6026666666666667,0.6016666666666667,0.6006666666666667
random_feasible,topk,3000,12,33,2,52002,15.665143013000488,40.494773864746094,13.786581993103027,24.62544822692871,30.31608066558838,31.846042251586912,34.42479930877685,0.427,0.3636666666666667,1785.9967041015625,-1110.4656255170703,18.00142543380325,0.6363333333333333,0.5773333333333334,0.5746666666666667,0.573
random_feasible,topk,3000,12,34,2,52002,16.505325317382812,88.19721221923828,13.856999397277832,24.987659454345703,30.693619155883788,32.39283199310302,35.62662082672119,0.402,0.342,1886.1983642578125,-1169.8688956573606,18.50002551723171,0.658,0.6026666666666667,0.6,0.598
random_feasible,topk,3000,12,35,2,52002,16.238672256469727,89.37574005126953,13.721485137939451,24.913399696350098,30.07477798461914,31.73165693283081,34.57102298736566,0.4076666666666667,0.351,1753.0250244140625,-1103.755405165255,18.07765512208681,0.649,0.5946666666666667,0.593,0.5923333333333334
random_feasible,topk,3000,12,36,3,52003,16.1630859375,80.0972671508789,13.689516067504885,25.073959350585938,29.756423950195312,31.482063102722147,34.50565853118896,0.41,0.3603333333333333,1720.0516357421875,-1062.231230713427,17.928797283688105,0.6396666666666667,0.5936666666666667,0.5923333333333334,0.59
random_feasible,topk,3000,12,37,3,52003,16.069429397583008,37.998573303222656,13.858406066894531,24.81850814819336,30.66290054321289,32.25321807861327,34.85363761901854,0.4196666666666667,0.3543333333333333,1858.0233154296875,-1091.1186888813972,18.03579809858992,0.6456666666666667,0.5836666666666667,0.5823333333333334,0.5803333333333334
random_feasible,topk,3000,12,38,3,52003,16.474515914916992,41.117374420166016,13.678278923034668,24.98178005218506,30.529326820373534,32.121537590026854,35.184084167480464,0.3996666666666666,0.3423333333333333,1821.501708984375,-1164.6812681034207,18.592570846145215,0.6576666666666666,0.602,0.6016666666666667,0.6003333333333334
random_feasible,topk,3000,12,39,3,52003,15.474442481994627,89.62678527832031,13.817449569702148,24.53313636779785,29.88669319152832,31.41960754394531,34.79300457000731,0.434,0.3833333333333333,1713.35498046875,-1057.9803149104118,17.532495679082096,0.6166666666666667,0.5703333333333334,0.568,0.566
random_feasible,topk,3000,12,40,3,52003,16.01803970336914,60.014137268066406,13.766051292419434,24.70518970489502,30.39170684814453,32.04405174255371,34.982800369262655,0.4156666666666667,0.351,1806.91162109375,-1092.9732989147303,18.05785715257799,0.649,0.5893333333333334,0.5863333333333334,0.5843333333333334
random_feasible,topk,3000,12,41,3,52003,16.511350631713867,40.13787078857422,13.666133880615234,25.189638137817383,30.02652282714844,31.883684349060047,34.920028839111325,0.4003333333333333,0.3483333333333333,1735.0416259765625,-1148.9009906724095,18.57910310899889,0.6516666666666666,0.6036666666666667,0.6023333333333334,0.5996666666666667
random_feasible,topk,3000,12,42,3,52003,16.131267547607422,115.05091857910156,14.112594604492188,24.775988578796387,30.945005989074705,32.5638126373291,34.95083614349364,0.4183333333333333,0.3426666666666667,1852.51171875,-1153.0404675230384,18.552590756802942,0.6573333333333333,0.5853333333333334,0.5833333333333334,0.5816666666666667
random_feasible,topk,3000,12,43,3,52003,15.242768287658691,75.94829559326172,13.90074062347412,24.27451515197754,29.991206932067872,31.41334037780761,34.24241336822507,0.447,0.3856666666666666,1811.663330078125,-870.9122855439782,16.740035314817685,0.6143333333333333,0.5566666666666666,0.5556666666666666,0.553
random_feasible,topk,3000,12,44,3,52003,16.898094177246094,41.67526245117188,13.874056816101074,25.22942924499512,31.01750259399414,32.74021835327147,35.54336185455319,0.3943333333333333,0.3133333333333333,2027.1766357421875,-1134.944657444954,18.474899291992188,0.6866666666666666,0.6096666666666667,0.6073333333333333,0.6056666666666667
random_feasible,topk,3000,12,45,3,52003,15.319852828979492,82.33677673339844,13.882060050964355,24.395710945129395,30.24475040435791,31.95616769790649,34.79471733093261,0.4403333333333333,0.3696666666666666,1808.3016357421875,-998.43324328959,17.437034271858835,0.6303333333333333,0.564,0.5626666666666666,0.5596666666666666
random_feasible,topk,3000,12,46,3,52003,16.322973251342773,67.16275787353516,13.82269287109375,25.037351608276367,30.37250347137451,32.06118297576904,34.83972770690917,0.4083333333333333,0.343,1878.0050048828125,-1045.9383102208376,17.94074991587046,0.657,0.596,0.5946666666666667,0.5916666666666667
random_feasible,topk,3000,12,47,3,52003,15.028142929077148,75.79279327392578,13.90354061126709,24.250937461853027,30.13284549713135,31.735965919494625,34.372683448791506,0.454,0.382,1849.268310546875,-855.5490452647209,16.55461494342701,0.618,0.55,0.5473333333333333,0.546
max_uncertainty_greedy,topk,3000,12,0,0,52000,16.860149383544922,48.19844436645508,13.659856796264648,25.171144485473636,30.5620719909668,32.14806861877441,34.89831466674804,0.3883333333333333,0.325,1855.288330078125,-1220.710244588554,18.92714562287202,0.675,0.6153333333333333,0.6136666666666667,0.6116666666666667
max_uncertainty_greedy,topk,3000,12,1,0,52000,16.31621551513672,107.86662292480467,13.810604095458984,25.10578346252441,30.12181739807129,31.82902603149414,34.801389694213846,0.405,0.341,1828.296630859375,-1100.580071926117,18.16701569428315,0.659,0.598,0.596,0.595
max_uncertainty_greedy,topk,3000,12,2,0,52000,16.465185165405273,97.39285278320312,13.793550491333008,25.095189094543457,30.59467887878418,32.06933040618896,34.73493579864499,0.4036666666666667,0.3306666666666666,1808.183349609375,-1180.4724676534534,18.58669260385874,0.6693333333333333,0.6006666666666667,0.5986666666666667,0.5963333333333334
max_uncertainty_greedy,topk,3000,12,3,0,52000,16.24471092224121,102.20983123779295,14.037405014038086,24.80745887756348,30.53776226043701,32.068599319458,35.15167648315428,0.4156666666666667,0.3486666666666667,1861.68505859375,-1067.5755076482892,17.960561752319336,0.6513333333333333,0.5873333333333334,0.5856666666666667,0.5843333333333334
max_uncertainty_greedy,topk,3000,12,4,0,52000,16.294464111328125,39.36954879760742,13.780001640319824,24.91942405700684,30.4868293762207,32.16372909545898,34.681025772094706,0.41,0.3276666666666666,1864.421630859375,-1114.5974850431085,18.059672793826543,0.6723333333333333,0.5946666666666667,0.5913333333333334,0.59
max_uncertainty_greedy,topk,3000,12,5,0,52000,16.181270599365234,68.3384017944336,13.936095237731934,24.710840225219727,30.89460697174072,32.470317649841306,35.07739479064941,0.4166666666666667,0.3266666666666666,1949.1650390625,-1137.615969531238,18.291615872769743,0.6733333333333333,0.589,0.586,0.5833333333333334
max_uncertainty_greedy,topk,3000,12,6,0,52000,15.934497833251951,103.2978744506836,13.936410903930664,24.81087303161621,30.03686828613281,31.67844352722168,34.73196758270262,0.4213333333333333,0.3626666666666667,1821.6683349609373,-1018.2014843523502,17.49308934082856,0.6373333333333333,0.582,0.5803333333333334,0.5786666666666667
max_uncertainty_greedy,topk,3000,12,7,0,52000,15.437575340270996,86.68534851074219,13.871601104736328,24.505386352539062,30.082380485534667,31.69665536880493,34.18732971191405,0.4383333333333333,0.362,1858.5133056640625,-945.7238517552614,16.984903541771143,0.638,0.5663333333333334,0.5643333333333334,0.5616666666666666
max_uncertainty_greedy,topk,3000,12,8,0,52000,15.957138061523438,42.24981689453125,13.76358127593994,24.881593704223636,30.18641948699951,31.895274353027343,34.50384117126464,0.417,0.3526666666666667,1815.808349609375,-1067.7499993294475,17.87021760682802,0.6473333333333333,0.5873333333333334,0.5853333333333334,0.583
max_uncertainty_greedy,topk,3000,12,9,0,52000,16.95821762084961,40.03584671020508,13.482854843139648,25.093713760375977,30.223591995239257,32.00487880706787,34.525164642333976,0.3756666666666666,0.3063333333333333,1846.2716064453125,-1231.338014066219,18.933857788910736,0.6936666666666667,0.6276666666666667,0.625,0.6243333333333333
max_uncertainty_greedy,topk,3000,12,10,0,52000,15.2741117477417,67.94123077392578,14.044939994812012,24.49423885345459,30.59678840637207,32.19140739440917,34.92988269805908,0.4526666666666666,0.3823333333333333,1853.0516357421875,-966.6961247697471,17.179969658722747,0.6176666666666667,0.5523333333333333,0.55,0.5473333333333333
max_uncertainty_greedy,topk,3000,12,11,0,52000,15.336570739746094,39.29809188842773,13.816308975219728,24.51604557037353,29.883614349365235,31.586567401885983,34.4099331665039,0.4416666666666666,0.3803333333333333,1770.46337890625,-1016.147491708398,17.158270835876465,0.6196666666666667,0.5646666666666667,0.562,0.5583333333333333
max_uncertainty_greedy,topk,3000,12,12,1,52001,15.398201942443848,39.91987609863281,13.907271385192873,24.459321975708008,30.42006549835205,32.00939445495604,34.62631706237793,0.4423333333333333,0.3636666666666667,1905.626708984375,-919.848664753139,16.997099489779085,0.6363333333333333,0.561,0.5596666666666666,0.5576666666666666
max_uncertainty_greedy,topk,3000,12,13,1,52001,14.306512832641602,37.57975769042969,13.88962173461914,22.514588356018063,29.92654037475586,31.635228443145756,34.14667469024655,0.4793333333333333,0.4056666666666667,1796.038330078125,-791.094844147563,15.908675631961309,0.5943333333333334,0.5233333333333333,0.522,0.5206666666666667
max_uncertainty_greedy,topk,3000,12,14,1,52001,15.480799674987791,81.65887451171875,13.853361129760742,24.42317008972168,29.934429550170897,31.66359462738037,34.70832317352292,0.4356666666666666,0.374,1796.8900146484375,-971.582725815475,17.23274852134086,0.626,0.567,0.5656666666666667,0.5643333333333334
max_uncertainty_greedy,topk,3000,12,15,1,52001,16.550254821777344,40.48994445800781,13.656417846679688,25.150672912597656,30.205792999267576,31.770470428466798,34.75688102722168,0.3976666666666666,0.3256666666666666,1813.9150390625,-1183.76705943048,18.53767673389332,0.6743333333333333,0.6056666666666667,0.6043333333333333,0.6023333333333334
max_uncertainty_greedy,topk,3000,12,16,1,52001,15.213630676269531,41.63969039916992,13.833002090454102,24.43010902404785,30.037850379943848,31.707390403747556,34.41146625518799,0.4466666666666666,0.379,1809.3983154296875,-974.2738071233034,17.257870029758763,0.621,0.5586666666666666,0.5556666666666666,0.5533333333333333
max_uncertainty_greedy,topk,3000,12,17,1,52001,15.860033988952637,95.55809020996094,13.865585327148438,24.50394058227539,30.379724121093748,32.061831855773924,34.89720214843749,0.422,0.3446666666666667,1887.8616943359373,-1070.3323005661368,17.862574087606895,0.6553333333333333,0.5833333333333334,0.5803333333333334,0.578
max_uncertainty_greedy,topk,3000,12,18,1,52001,16.428903579711914,108.90544891357422,13.698335647583008,24.959616661071777,30.034157943725585,31.96529312133789,34.57980537414551,0.4,0.3326666666666666,1776.376708984375,-1153.6439513862133,18.524485820048564,0.6673333333333333,0.6033333333333334,0.6016666666666667,0.6
max_uncertainty_greedy,topk,3000,12,19,1,52001,15.61938190460205,80.9827880859375,13.87477970123291,24.75395393371582,29.941140937805176,31.60678253173828,34.30127941131589,0.4306666666666666,0.3716666666666666,1777.6500244140625,-1040.0264652222395,17.510061573337865,0.6283333333333333,0.5713333333333334,0.5703333333333334,0.5693333333333334
max_uncertainty_greedy,topk,3000,12,20,1,52001,16.631135940551758,79.75826263427734,13.68735694885254,25.15145492553711,30.21440715789795,31.737320899963372,34.51224861145019,0.3946666666666666,0.3366666666666666,1793.8883056640625,-1151.736680753529,18.52923975764094,0.6633333333333333,0.6083333333333333,0.6073333333333333,0.6053333333333333
max_uncertainty_greedy,topk,3000,12,21,1,52001,15.534900665283203,40.688232421875,13.794108390808104,24.57954788208008,30.06167678833008,31.862849140167206,34.81958568572996,0.433,0.362,1818.699951171875,-998.2361693829298,17.36459476883347,0.638,0.5723333333333334,0.57,0.567
max_uncertainty_greedy,topk,3000,12,22,1,52001,14.718525886535645,75.43470764160156,14.112834930419922,23.59976959228516,30.44935359954834,32.39077167510986,34.89410514831541,0.4713333333333333,0.378,1981.3983154296875,-821.6231288388371,16.235718185837204,0.622,0.5333333333333333,0.53,0.5286666666666666
max_uncertainty_greedy,topk,3000,12,23,1,52001,15.773327827453612,69.03314208984375,13.90504264831543,24.63758850097656,30.53006076812744,32.32543258666992,35.01409408569336,0.4283333333333333,0.354,1880.251708984375,-1038.5164661705494,17.434487549034326,0.646,0.5743333333333334,0.573,0.5716666666666667
max_uncertainty_greedy,topk,3000,12,24,2,52002,16.53713035583496,100.54518127441406,13.787109375,25.134450912475582,30.085083389282225,31.77067604064941,34.342014808654774,0.3986666666666666,0.3443333333333333,1778.183349609375,-1153.9073501303792,18.417868897721576,0.6556666666666666,0.605,0.6033333333333334,0.6013333333333334
max_uncertainty_greedy,topk,3000,12,25,2,52002,15.811123847961426,40.40331268310547,13.7042875289917,24.789276123046875,30.06354503631592,31.606862545013428,34.35779720306395,0.4213333333333333,0.3526666666666667,1792.8299560546875,-1058.744301944971,17.88316041070062,0.6473333333333333,0.5833333333333334,0.5813333333333334,0.5786666666666667
max_uncertainty_greedy,topk,3000,12,26,2,52002,15.81989288330078,72.95484924316406,13.963486671447754,24.62557411193848,30.64118137359619,32.34278812408447,34.97526912689209,0.4303333333333333,0.3423333333333333,1956.9083251953125,-1036.9425317943096,17.67837818248852,0.6576666666666666,0.575,0.5713333333333334,0.5696666666666667
max_uncertainty_greedy,topk,3000,12,27,2,52002,16.019197463989258,40.333038330078125,13.844582557678224,24.891695022583008,30.64284362792969,32.2609977722168,34.76086959838865,0.419,0.344,1869.1116943359373,-1094.8255174458027,17.989396559225547,0.656,0.586,0.583,0.581
max_uncertainty_greedy,topk,3000,12,28,2,52002,16.896442413330078,39.04800415039063,13.645442962646484,25.13291358947754,30.489435958862305,32.078128242492674,34.86647365570067,0.3863333333333333,0.3163333333333333,1874.11669921875,-1175.3093658685684,18.71685842565588,0.6836666666666666,0.617,0.6146666666666667,0.6136666666666667
max_uncertainty_greedy,topk,3000,12,29,2,52002,15.465182304382324,40.52682113647461,13.942471504211426,24.36032009124756,30.51852569580078,32.3007942199707,35.16327251434321,0.4406666666666666,0.361,1889.8900146484373,-1012.7647236585616,17.38719398910935,0.639,0.562,0.561,0.5593333333333333
max_uncertainty_greedy,topk,3000,12,30,2,52002,14.90018081665039,113.84075927734376,13.986040115356444,24.005017280578613,30.00066509246826,31.821299171447748,34.481946983337366,0.4593333333333333,0.3846666666666666,1804.4749755859373,-880.6441400423646,16.57439896867082,0.6153333333333333,0.5456666666666666,0.543,0.5406666666666666
max_uncertainty_greedy,topk,3000,12,31,2,52002,15.675108909606934,108.8017120361328,13.986604690551758,24.492655754089355,30.65071792602539,32.239729118347164,34.54735187530514,0.432,0.35,1932.1182861328125,-1032.2835538461804,17.55418689830883,0.65,0.5726666666666667,0.5696666666666667,0.568
max_uncertainty_greedy,topk,3000,12,32,2,52002,15.05592155456543,38.83819580078125,13.781482696533203,24.21021270751953,29.858155822753908,31.304807662963864,34.596273422241204,0.449,0.375,1808.1483154296875,-878.7798864766955,16.64255936081345,0.625,0.5553333333333333,0.553,0.551
max_uncertainty_greedy,topk,3000,12,33,2,52002,15.323189735412598,102.16322326660156,14.07176113128662,24.34286499023437,30.257609176635743,32.00804328918457,34.77787322998044,0.4466666666666666,0.377,1861.3466796875,-949.9973474815488,17.071108869604164,0.623,0.556,0.5546666666666666,0.5533333333333333
max_uncertainty_greedy,topk,3000,12,34,2,52002,16.07073211669922,39.24822616577149,13.6776704788208,24.950867652893063,30.021435546875,31.83641662597656,34.504441299438454,0.413,0.357,1777.3333740234375,-1096.786054201424,18.051125242903424,0.643,0.59,0.588,0.587
max_uncertainty_greedy,topk,3000,12,35,2,52002,16.645179748535156,38.907989501953125,13.673270225524902,24.9372501373291,30.74472427368164,32.207542991638185,34.525298728942865,0.393,0.3016666666666667,1870.7083740234373,-1257.5891230031848,19.04080024925438,0.6983333333333334,0.6123333333333333,0.6093333333333333,0.607
max_uncertainty_greedy,topk,3000,12,36,3,52003,14.999048233032228,81.37765502929688,13.745559692382812,24.302651405334476,29.53692283630371,31.108322238922117,34.39748878479003,0.449,0.3826666666666666,1727.36328125,-887.0255420058966,16.677031259278994,0.6173333333333333,0.5543333333333333,0.552,0.551
max_uncertainty_greedy,topk,3000,12,37,3,52003,16.703367233276367,40.83564758300781,13.664506912231444,25.162851333618164,30.39068660736084,31.99980602264404,35.37886989593505,0.3926666666666666,0.3196666666666666,1836.5400390625,-1219.568979561329,18.88366395073968,0.6803333333333333,0.6116666666666667,0.6086666666666667,0.6073333333333333
max_uncertainty_greedy,topk,3000,12,38,3,52003,15.907929420471191,52.05593490600586,13.822001457214355,24.777273178100582,30.403975677490237,32.1025089263916,35.125399513244616,0.4213333333333333,0.3573333333333333,1861.114990234375,-1017.0667679160832,17.656554454081768,0.6426666666666667,0.5806666666666667,0.5796666666666667,0.5786666666666667
max_uncertainty_greedy,topk,3000,12,39,3,52003,16.271621704101562,82.11621856689453,13.890339851379396,24.817642211914062,30.82047233581543,32.29802722930908,35.31933750152587,0.412,0.3296666666666666,1920.9466552734373,-1179.4503112956882,18.501452420208903,0.6703333333333333,0.591,0.5896666666666667,0.588
max_uncertainty_greedy,topk,3000,12,40,3,52003,16.833145141601562,39.829925537109375,13.669439315795898,25.201696395874023,30.507164764404298,32.122813987731924,34.88372486114502,0.3883333333333333,0.3223333333333333,1871.223388671875,-1168.2947874963284,18.589525635178024,0.6776666666666666,0.6166666666666667,0.6143333333333333,0.6116666666666667
max_uncertainty_greedy,topk,3000,12,41,3,52003,15.80666160583496,38.5781364440918,13.809839248657228,24.930837631225582,29.913527297973637,31.732297420501705,34.83007575988768,0.4256666666666667,0.3643333333333333,1807.8466796875,-982.8135738298296,17.37044115324278,0.6356666666666667,0.5776666666666667,0.5756666666666667,0.5743333333333334
max_uncertainty_greedy,topk,3000,12,42,3,52003,16.568870544433594,55.10054016113281,13.682257652282717,25.139280319213867,30.11419486999512,31.909421157836917,34.99652111053466,0.397,0.3386666666666666,1809.0167236328125,-1131.1402275785804,18.311007989419476,0.6613333333333333,0.6056666666666667,0.6046666666666667,0.603
max_uncertainty_greedy,topk,3000,12,43,3,52003,14.800959587097168,95.71800994873048,14.051416397094728,23.635205268859863,30.1770923614502,32.1168529510498,34.40772048950193,0.4626666666666666,0.388,1861.2332763671875,-865.6708178818226,16.63624889786179,0.612,0.5406666666666666,0.538,0.5373333333333333
max_uncertainty_greedy,topk,3000,12,44,3,52003,16.2485294342041,62.89317321777344,13.771728515625,24.96708869934082,30.57490539550781,32.14580154418945,34.33184028625488,0.4056666666666667,0.3253333333333333,1839.393310546875,-1114.0875598415732,18.31322953507707,0.6746666666666666,0.599,0.5966666666666667,0.5943333333333334
max_uncertainty_greedy,topk,3000,12,45,3,52003,15.568940162658691,91.92857360839844,14.081656455993652,24.458552360534668,30.69867248535156,32.32063503265381,34.792782821655265,0.44,0.356,1904.203369140625,-1022.0788198411464,17.62824058532715,0.644,0.5656666666666667,0.5623333333333334,0.56
max_uncertainty_greedy,topk,3000,12,46,3,52003,15.98475742340088,38.779632568359375,13.793655395507812,24.885698318481445,30.224957275390626,31.911008644104,34.495958518981915,0.4203333333333333,0.354,1834.97998046875,-1066.024503275752,17.77035901353166,0.646,0.5843333333333334,0.5813333333333334,0.5796666666666667
max_uncertainty_greedy,topk,3000,12,47,3,52003,15.93552589416504,39.549076080322266,13.795405387878418,24.5624942779541,30.567737007141112,32.22444381713866,34.94137477874755,0.4183333333333333,0.349,1872.0899658203125,-1101.317752674222,17.951218965891247,0.651,0.5846666666666667,0.583,0.5816666666666667
expected_info_gain,topk,3000,12,0,0,52000,14.99557399749756,39.44374465942383,13.705013275146484,24.21996784210205,29.631663703918456,31.161153602600088,34.39699195861816,0.446,0.389,1714.4449462890625,-914.1108981221914,16.758699159364443,0.611,0.5553333333333333,0.5546666666666666,0.554
expected_info_gain,topk,3000,12,1,0,52000,16.787317276000977,99.38489532470705,13.843423843383787,25.21080017089844,30.66030769348145,32.203509140014646,35.13580455780027,0.3913333333333333,0.328,1872.99169921875,-1180.6441066339612,18.76648861653096,0.672,0.613,0.611,0.6086666666666667
expected_info_gain,topk,3000,12,2,0,52000,16.135570526123047,111.83261108398438,13.887685775756836,24.84120464324951,30.42041606903076,32.0923828125,34.858602867126415,0.4123333333333333,0.3446666666666667,1820.3966064453125,-1136.8402913808825,18.13763005024678,0.6553333333333333,0.59,0.5886666666666667,0.5876666666666667
expected_info_gain,topk,3000,12,3,0,52000,16.593608856201172,98.04579162597656,13.759021759033203,25.11644554138184,30.212165451049803,31.930294609069826,35.043668136596665,0.3953333333333333,0.3356666666666666,1843.3533935546875,-1123.1754987835884,18.44263973751584,0.6643333333333333,0.6076666666666667,0.6053333333333333,0.6046666666666667
expected_info_gain,topk,3000,12,4,0,52000,15.771832466125488,73.58979034423828,13.797120094299316,24.64851951599121,30.175787734985345,31.940772628784178,35.02436637878417,0.4246666666666667,0.354,1815.7449951171875,-1080.195589631796,17.71846835677688,0.646,0.5796666666666667,0.5766666666666667,0.5753333333333334
expected_info_gain,topk,3000,12,5,0,52000,15.70906925201416,83.32726287841797,13.89452075958252,24.60826015472412,30.28060607910156,32.070096397399894,34.623503265380855,0.428,0.367,1759.63330078125,-1091.847833313048,18.02446597331279,0.633,0.5773333333333334,0.575,0.572
expected_info_gain,topk,3000,12,6,0,52000,15.603333473205566,41.05271911621094,13.812864303588867,24.69467830657959,30.10386791229248,31.80660495758056,34.33382209777831,0.4316666666666666,0.3756666666666666,1735.693359375,-1039.5809476599095,17.671721948159707,0.6243333333333333,0.5723333333333334,0.571,0.5683333333333334
expected_info_gain,topk,3000,12,7,0,52000,15.181379318237305,92.50831604003906,14.035545349121094,24.210073471069336,30.370094299316406,32.106866073608394,35.06121765136719,0.453,0.3696666666666666,1950.094970703125,-881.7290796861053,16.687305270014583,0.6303333333333333,0.5523333333333333,0.55,0.547
expected_info_gain,topk,3000,12,8,0,52000,16.270769119262695,90.47218322753906,13.776643753051758,25.17308616638184,29.904084396362304,31.65220718383789,35.098862152099606,0.4073333333333333,0.3456666666666667,1827.7149658203125,-1097.5643500983715,18.106408041876715,0.6543333333333333,0.5986666666666667,0.595,0.5926666666666667
expected_info_gain,topk,3000,12,9,0,52000,16.217666625976562,68.05887603759766,13.623312950134276,25.06638526916504,29.8289436340332,31.44141035079956,34.32247726440429,0.4053333333333333,0.3496666666666667,1727.8533935546875,-1098.0538911670446,17.980911254882812,0.6503333333333333,0.598,0.5953333333333334,0.5946666666666667
