hour,sim_time_s,episode_id,reset_seed,vector_env_index,rso_id,u_total_km
1,3600,23,30001,3,10,40.43938446044922
1,3600,23,30001,3,11,3.9297523498535156
1,3600,23,30001,3,12,1.6901142597198486
1,3600,23,30001,3,13,3.7760801315307617
1,3600,23,30001,3,14,40.97625732421875
1,3600,23,30001,3,15,2.7649850845336914
1,3600,23,30001,3,16,0.7434755563735962
1,3600,23,30001,3,17,39.84013366699219
1,3600,23,30001,3,18,0.5380430221557617
1,3600,23,30001,3,19,1.245070457458496
1,3600,23,30001,3,20,40.551536560058594
1,3600,23,30001,3,21,1.4774892330169678
1,3600,23,30001,3,22,4.88344144821167
1,3600,23,30001,3,23,35.97311782836914
1,3600,23,30001,3,24,0.9205615520477295
1,3600,23,30001,3,25,3.727381706237793
1,3600,23,30001,3,26,47.95640563964844
1,3600,23,30001,3,27,44.56471252441406
1,3600,23,30001,3,28,35.43254852294922
1,3600,23,30001,3,29,1.7354512214660645
1,3600,24,30001,4,0,16.963441848754883
1,3600,24,30001,4,1,24.819787979125977
1,3600,24,30001,4,2,4.556717395782471
1,3600,24,30001,4,3,45.47505187988281
1,3600,24,30001,4,4,36.246788024902344
1,3600,24,30001,4,5,40.77268981933594
1,3600,24,30001,4,6,1.4574670791625977
1,3600,24,30001,4,7,44.33515167236328
1,3600,24,30001,4,8,43.43360137939453
1,3600,24,30001,4,9,10.705146789550781
1,3600,24,30001,4,10,16.887256622314453
1,3600,24,30001,4,11,29.337173461914062
1,3600,24,30001,4,12,39.54424285888672
1,3600,24,30001,4,13,0.15704868733882904
1,3600,24,30001,4,14,1.1440486907958984
1,3600,24,30001,4,15,43.34563064575195
1,3600,24,30001,4,16,37.61940383911133
1,3600,24,30001,4,17,0.0951513797044754
1,3600,24,30001,4,18,38.59282684326172
1,3600,24,30001,4,19,1.4951224327087402
1,3600,24,30001,4,20,18.31133270263672
1,3600,24,30001,4,21,48.385337829589844
1,3600,24,30001,4,22,38.81723403930664
1,3600,24,30001,4,23,36.17830276489258
1,3600,24,30001,4,24,4.999862194061279
1,3600,24,30001,4,25,41.62348937988281
1,3600,24,30001,4,26,39.26094436645508
1,3600,24,30001,4,27,39.87238693237305
1,3600,24,30001,4,28,41.20301055908203
1,3600,24,30001,4,29,0.9671182036399841
1,3600,25,30001,5,0,20.611682891845703
1,3600,25,30001,5,1,42.74552536010742
1,3600,25,30001,5,2,42.22391128540039
1,3600,25,30001,5,3,17.52597999572754
1,3600,25,30001,5,4,0.934465765953064
1,3600,25,30001,5,5,0.11237679421901703
1,3600,25,30001,5,6,39.79159164428711
1,3600,25,30001,5,7,35.15165328979492
1,3600,25,30001,5,8,40.744972229003906
1,3600,25,30001,5,9,42.22587203979492
1,3600,25,30001,5,10,29.144433975219727
1,3600,25,30001,5,11,46.58333206176758
1,3600,25,30001,5,12,6.634748935699463
1,3600,25,30001,5,13,3.6467456817626953
1,3600,25,30001,5,14,1.0219581127166748
1,3600,25,30001,5,15,9.657245635986328
1,3600,25,30001,5,16,19.745098114013672
1,3600,25,30001,5,17,9.5216064453125
1,3600,25,30001,5,18,24.696720123291016
1,3600,25,30001,5,19,5.572281837463379
1,3600,25,30001,5,20,0.45735251903533936
1,3600,25,30001,5,21,35.78621292114258
1,3600,25,30001,5,22,0.14179627597332
1,3600,25,30001,5,23,44.28748321533203
1,3600,25,30001,5,24,2.35546875
1,3600,25,30001,5,25,39.7935791015625
1,3600,25,30001,5,26,40.92139434814453
1,3600,25,30001,5,27,40.6473274230957
1,3600,25,30001,5,28,30.753950119018555
1,3600,25,30001,5,29,38.14859390258789
1,3600,26,30001,6,0,50.4786376953125
1,3600,26,30001,6,1,39.637001037597656
1,3600,26,30001,6,2,40.57352828979492
1,3600,26,30001,6,3,36.9755859375
1,3600,26,30001,6,4,0.5076510906219482
1,3600,26,30001,6,5,0.6439920663833618
1,3600,26,30001,6,6,1.6887774467468262
1,3600,26,30001,6,7,1.6361362934112549
1,3600,26,30001,6,8,31.02251625061035
1,3600,26,30001,6,9,32.08106231689453
1,3600,26,30001,6,10,47.557579040527344
1,3600,26,30001,6,11,2.3648386001586914
1,3600,26,30001,6,12,2.302968740463257
1,3600,26,30001,6,13,5.543792247772217
1,3600,26,30001,6,14,50.52045440673828
1,3600,26,30001,6,15,47.65196228027344
1,3600,26,30001,6,16,3.4830734729766846
1,3600,26,30001,6,17,6.138378143310547
1,3600,26,30001,6,18,37.78104019165039
1,3600,26,30001,6,19,41.74826431274414
1,3600,26,30001,6,20,0.05999999865889549
1,3600,26,30001,6,21,37.49605178833008
1,3600,26,30001,6,22,36.44993209838867
1,3600,26,30001,6,23,0.7559086084365845
1,3600,26,30001,6,24,27.22886848449707
1,3600,26,30001,6,25,0.5914022326469421
1,3600,26,30001,6,26,2.0086569786071777
1,3600,26,30001,6,27,45.93789291381836
1,3600,26,30001,6,28,15.818915367126465
1,3600,26,30001,6,29,5.398165702819824
1,3600,27,30001,7,0,40.1578369140625
1,3600,27,30001,7,1,37.828216552734375
1,3600,27,30001,7,2,27.88650131225586
1,3600,27,30001,7,3,2.6288888454437256
1,3600,27,30001,7,4,5.3141770362854
1,3600,27,30001,7,5,39.242496490478516
1,3600,27,30001,7,6,1.3774526119232178
1,3600,27,30001,7,7,14.204965591430664
1,3600,27,30001,7,8,1.4121825695037842
1,3600,27,30001,7,9,40.66823196411133
1,3600,27,30001,7,10,0.3854973018169403
1,3600,27,30001,7,11,32.75823974609375
1,3600,27,30001,7,12,1.7834488153457642
1,3600,27,30001,7,13,0.24100670218467712
1,3600,27,30001,7,14,38.036224365234375
1,3600,27,30001,7,15,3.104398250579834
1,3600,27,30001,7,16,4.555054664611816
1,3600,27,30001,7,17,45.9214973449707
1,3600,27,30001,7,18,35.289432525634766
1,3600,27,30001,7,19,2.089791774749756
1,3600,27,30001,7,20,33.19560241699219
1,3600,27,30001,7,21,5.956955432891846
1,3600,27,30001,7,22,6.005602836608887
1,3600,27,30001,7,23,43.076412200927734
1,3600,27,30001,7,24,40.66796875
1,3600,27,30001,7,25,12.893568992614746
1,3600,27,30001,7,26,17.528356552124023
1,3600,27,30001,7,27,1.567594051361084
1,3600,27,30001,7,28,39.1160888671875
1,3600,27,30001,7,29,0.13563212752342224
1,3600,28,30001,8,0,0.09910260140895844
1,3600,28,30001,8,1,44.66959762573242
1,3600,28,30001,8,2,0.8723353147506714
1,3600,28,30001,8,3,47.576744079589844
1,3600,28,30001,8,4,33.8974723815918
1,3600,28,30001,8,5,41.19068908691406
1,3600,28,30001,8,6,5.533424377441406
1,3600,28,30001,8,7,18.302770614624023
1,3600,28,30001,8,8,33.455421447753906
1,3600,28,30001,8,9,39.48999786376953
1,3600,28,30001,8,10,1.072569727897644
1,3600,28,30001,8,11,41.58458709716797
1,3600,28,30001,8,12,41.213356018066406
1,3600,28,30001,8,13,6.3868088722229
1,3600,28,30001,8,14,5.884775161743164
1,3600,28,30001,8,15,0.5324061512947083
1,3600,28,30001,8,16,46.15825653076172
1,3600,28,30001,8,17,37.448631286621094
1,3600,28,30001,8,18,3.097586154937744
1,3600,28,30001,8,19,7.132501602172852
1,3600,28,30001,8,20,42.413631439208984
1,3600,28,30001,8,21,9.277828216552734
1,3600,28,30001,8,22,38.1876106262207
1,3600,28,30001,8,23,25.552549362182617
1,3600,28,30001,8,24,40.87644958496094
1,3600,28,30001,8,25,37.829254150390625
1,3600,28,30001,8,26,0.9844692945480347
1,3600,28,30001,8,27,0.6630620360374451
1,3600,28,30001,8,28,41.93035888671875
1,3600,28,30001,8,29,42.06477737426758
1,3600,29,30001,9,0,14.268208503723145
1,3600,29,30001,9,1,0.20083734393119812
1,3600,29,30001,9,2,1.0942093133926392
1,3600,29,30001,9,3,14.849760055541992
1,3600,29,30001,9,4,17.972698211669922
1,3600,29,30001,9,5,43.71821594238281
1,3600,29,30001,9,6,37.443443298339844
1,3600,29,30001,9,7,42.953857421875
1,3600,29,30001,9,8,14.993046760559082
1,3600,29,30001,9,9,42.78508758544922
1,3600,29,30001,9,10,7.391951560974121
1,3600,29,30001,9,11,21.10521697998047
1,3600,29,30001,9,12,49.365421295166016
1,3600,29,30001,9,13,15.398307800292969
1,3600,29,30001,9,14,43.78550720214844
1,3600,29,30001,9,15,42.64797592163086
1,3600,29,30001,9,16,12.656959533691406
1,3600,29,30001,9,17,1.2511838674545288
1,3600,29,30001,9,18,39.57350158691406
1,3600,29,30001,9,19,24.88672637939453
1,3600,29,30001,9,20,38.9356575012207
1,3600,29,30001,9,21,2.0423359870910645
1,3600,29,30001,9,22,11.618267059326172
1,3600,29,30001,9,23,48.53487014770508
1,3600,29,30001,9,24,2.344755172729492
1,3600,29,30001,9,25,41.94712448120117
1,3600,29,30001,9,26,0.08201921731233597
1,3600,29,30001,9,27,40.5537223815918
1,3600,29,30001,9,28,48.13990020751953
1,3600,29,30001,9,29,3.6947760581970215
1,3600,30,30001,10,0,43.85500717163086
1,3600,30,30001,10,1,43.20761489868164
1,3600,30,30001,10,2,2.1946656703948975
1,3600,30,30001,10,3,10.085269927978516
1,3600,30,30001,10,4,0.4159947633743286
1,3600,30,30001,10,5,0.5238454341888428
1,3600,30,30001,10,6,0.12191751599311829
1,3600,30,30001,10,7,39.136070251464844
1,3600,30,30001,10,8,40.62714385986328
1,3600,30,30001,10,9,3.2555084228515625
1,3600,30,30001,10,10,41.14060974121094
1,3600,30,30001,10,11,7.2630109786987305
1,3600,30,30001,10,12,4.934673309326172
1,3600,30,30001,10,13,7.9877119064331055
1,3600,30,30001,10,14,37.86023712158203
1,3600,30,30001,10,15,1.571728229522705
1,3600,30,30001,10,16,20.781721115112305
1,3600,30,30001,10,17,19.355880737304688
1,3600,30,30001,10,18,7.367958068847656
1,3600,30,30001,10,19,39.50616455078125
1,3600,30,30001,10,20,33.86534118652344
1,3600,30,30001,10,21,43.7010498046875
1,3600,30,30001,10,22,3.535559892654419
1,3600,30,30001,10,23,41.7823600769043
1,3600,30,30001,10,24,30.600982666015625
1,3600,30,30001,10,25,38.51197814941406
1,3600,30,30001,10,26,0.46811777353286743
1,3600,30,30001,10,27,0.7221654653549194
1,3600,30,30001,10,28,21.506250381469727
1,3600,30,30001,10,29,34.40547561645508
1,3600,31,30001,11,0,41.31224822998047
1,3600,31,30001,11,1,0.9576171040534973
1,3600,31,30001,11,2,0.5445544123649597
1,3600,31,30001,11,3,28.882173538208008
1,3600,31,30001,11,4,1.1192232370376587
1,3600,31,30001,11,5,39.9316291809082
1,3600,31,30001,11,6,3.0945029258728027
1,3600,31,30001,11,7,39.9652099609375
1,3600,31,30001,11,8,0.21132177114486694
1,3600,31,30001,11,9,42.04340362548828
1,3600,31,30001,11,10,0.4281477928161621
1,3600,31,30001,11,11,37.12249755859375
1,3600,31,30001,11,12,0.9268964529037476
1,3600,31,30001,11,13,2.264425277709961
1,3600,31,30001,11,14,23.184362411499023
1,3600,31,30001,11,15,0.22255665063858032
1,3600,31,30001,11,16,4.104352951049805
1,3600,31,30001,11,17,44.67115783691406
1,3600,31,30001,11,18,31.478517532348633
1,3600,31,30001,11,19,34.85693359375
1,3600,31,30001,11,20,20.35053253173828
1,3600,31,30001,11,21,15.531332015991211
1,3600,31,30001,11,22,35.26626205444336
1,3600,31,30001,11,23,2.0772738456726074
1,3600,31,30001,11,24,44.500457763671875
1,3600,31,30001,11,25,21.379619598388672
1,3600,31,30001,11,26,0.22446879744529724
1,3600,31,30001,11,27,1.5258307456970215
1,3600,31,30001,11,28,49.15878677368164
1,3600,31,30001,11,29,22.91252326965332
1,3600,32,30001,12,0,31.504276275634766
1,3600,32,30001,12,1,0.36304932832717896
1,3600,32,30001,12,2,43.71803665161133
1,3600,32,30001,12,3,10.841327667236328
1,3600,32,30001,12,4,38.86486053466797
1,3600,32,30001,12,5,39.606170654296875
1,3600,32,30001,12,6,1.0960781574249268
1,3600,32,30001,12,7,34.52300262451172
1,3600,32,30001,12,8,2.2549517154693604
1,3600,32,30001,12,9,1.0630195140838623
1,3600,32,30001,12,10,46.41789627075195
1,3600,32,30001,12,11,2.7478766441345215
1,3600,32,30001,12,12,0.1066613420844078
1,3600,32,30001,12,13,0.8430824279785156
1,3600,32,30001,12,14,1.358960747718811
1,3600,32,30001,12,15,0.4937748312950134
1,3600,32,30001,12,16,1.542276382446289
1,3600,32,30001,12,17,4.5381574630737305
1,3600,32,30001,12,18,41.427005767822266
1,3600,32,30001,12,19,6.557812690734863
1,3600,32,30001,12,20,38.46185302734375
1,3600,32,30001,12,21,7.917498588562012
1,3600,32,30001,12,22,20.077634811401367
1,3600,32,30001,12,23,5.687355041503906
1,3600,32,30001,12,24,0.428286612033844
1,3600,32,30001,12,25,9.815653800964355
1,3600,32,30001,12,26,40.272098541259766
1,3600,32,30001,12,27,2.7350263595581055
1,3600,32,30001,12,28,2.083127975463867
1,3600,32,30001,12,29,1.821367859840393
1,3600,33,30001,13,0,39.808712005615234
1,3600,33,30001,13,1,0.9378969669342041
1,3600,33,30001,13,2,1.6369545459747314
1,3600,33,30001,13,3,1.845991849899292
1,3600,33,30001,13,4,36.511775970458984
1,3600,33,30001,13,5,0.9253721237182617
1,3600,33,30001,13,6,1.8886774778366089
1,3600,33,30001,13,7,36.57185745239258
1,3600,33,30001,13,8,2.515331268310547
1,3600,33,30001,13,9,39.78519058227539
1,3600,33,30001,13,10,3.395738124847412
1,3600,33,30001,13,11,46.58034896850586
1,3600,33,30001,13,12,0.7353584170341492
1,3600,33,30001,13,13,3.120391845703125
1,3600,33,30001,13,14,0.8173454999923706
1,3600,33,30001,13,15,18.223112106323242
1,3600,33,30001,13,16,6.396363258361816
1,3600,33,30001,13,17,2.0902998447418213
1,3600,33,30001,13,18,4.925886154174805
1,3600,33,30001,13,19,35.04631423950195
1,3600,33,30001,13,20,9.954689979553223
1,3600,33,30001,13,21,0.256905198097229
1,3600,33,30001,13,22,0.10411325097084045
1,3600,33,30001,13,23,5.919220447540283
1,3600,33,30001,13,24,18.83896255493164
1,3600,33,30001,13,25,40.79664611816406
1,3600,33,30001,13,26,5.396505355834961
1,3600,33,30001,13,27,0.7837811708450317
1,3600,33,30001,13,28,0.5972806811332703
1,3600,33,30001,13,29,2.190297842025757
1,3600,34,30001,14,0,22.52536392211914
1,3600,34,30001,14,1,41.709590911865234
1,3600,34,30001,14,2,1.5687470436096191
1,3600,34,30001,14,3,3.0533647537231445
1,3600,34,30001,14,4,6.192826271057129
1,3600,34,30001,14,5,28.466218948364258
1,3600,34,30001,14,6,44.96184158325195
1,3600,34,30001,14,7,0.05999999865889549
1,3600,34,30001,14,8,2.8781962394714355
1,3600,34,30001,14,9,0.38060322403907776
1,3600,34,30001,14,10,1.4843714237213135
1,3600,34,30001,14,11,7.471688270568848
1,3600,34,30001,14,12,1.1988519430160522
1,3600,34,30001,14,13,36.860904693603516
1,3600,34,30001,14,14,33.16816711425781
1,3600,34,30001,14,15,22.141380310058594
1,3600,34,30001,14,16,38.589508056640625
1,3600,34,30001,14,17,41.22910690307617
1,3600,34,30001,14,18,22.8320255279541
1,3600,34,30001,14,19,8.789602279663086
1,3600,34,30001,14,20,20.800222396850586
1,3600,34,30001,14,21,5.407822132110596
1,3600,34,30001,14,22,3.066248893737793
1,3600,34,30001,14,23,1.652299165725708
1,3600,34,30001,14,24,0.6622846126556396
1,3600,34,30001,14,25,26.880624771118164
1,3600,34,30001,14,26,22.858919143676758
1,3600,34,30001,14,27,37.19755172729492
1,3600,34,30001,14,28,0.7047800421714783
1,3600,34,30001,14,29,34.089656829833984
1,3600,35,30001,15,0,2.7022809982299805
1,3600,35,30001,15,1,22.29734230041504
1,3600,35,30001,15,2,32.51715850830078
1,3600,35,30001,15,3,39.718589782714844
1,3600,35,30001,15,4,5.5191545486450195
1,3600,35,30001,15,5,9.500365257263184
1,3600,35,30001,15,6,5.968687534332275
1,3600,35,30001,15,7,41.42064666748047
1,3600,35,30001,15,8,1.066288709640503
1,3600,35,30001,15,9,1.1943068504333496
1,3600,35,30001,15,10,30.64251708984375
1,3600,35,30001,15,11,23.713245391845703
1,3600,35,30001,15,12,1.9407755136489868
1,3600,35,30001,15,13,45.160972595214844
1,3600,35,30001,15,14,0.06907473504543304
1,3600,35,30001,15,15,4.885794639587402
1,3600,35,30001,15,16,39.580726623535156
1,3600,35,30001,15,17,44.57551956176758
1,3600,35,30001,15,18,24.094690322875977
1,3600,35,30001,15,19,33.8593864440918
1,3600,35,30001,15,20,17.419837951660156
1,3600,35,30001,15,21,13.63144302368164
1,3600,35,30001,15,22,18.734756469726562
1,3600,35,30001,15,23,3.9923248291015625
1,3600,35,30001,15,24,5.363763332366943
1,3600,35,30001,15,25,16.036739349365234
1,3600,35,30001,15,26,23.70168113708496
1,3600,35,30001,15,27,36.9060173034668
1,3600,35,30001,15,28,1.1388306617736816
1,3600,35,30001,15,29,38.76954650878906
1,3600,36,30001,16,0,38.39144515991211
1,3600,36,30001,16,1,15.164054870605469
1,3600,36,30001,16,2,18.421175003051758
1,3600,36,30001,16,3,4.322321891784668
1,3600,36,30001,16,4,20.785205841064453
1,3600,36,30001,16,5,16.845951080322266
1,3600,36,30001,16,6,6.075035095214844
1,3600,36,30001,16,7,44.986270904541016
1,3600,36,30001,16,8,0.7721763849258423
1,3600,36,30001,16,9,5.755547523498535
1,3600,36,30001,16,10,3.095900535583496
1,3600,36,30001,16,11,48.54053497314453
1,3600,36,30001,16,12,3.3252363204956055
1,3600,36,30001,16,13,42.21649169921875
1,3600,36,30001,16,14,39.49284362792969
1,3600,36,30001,16,15,41.98388671875
1,3600,36,30001,16,16,48.9957389831543
1,3600,36,30001,16,17,0.12034990638494492
1,3600,36,30001,16,18,46.38353729248047
1,3600,36,30001,16,19,2.3918228149414062
1,3600,36,30001,16,20,2.2735867500305176
1,3600,36,30001,16,21,15.12697982788086
1,3600,36,30001,16,22,42.2070198059082
1,3600,36,30001,16,23,0.4336244463920593
1,3600,36,30001,16,24,1.56895911693573
1,3600,36,30001,16,25,0.2593437433242798
1,3600,36,30001,16,26,17.365127563476562
1,3600,36,30001,16,27,4.244781970977783
1,3600,36,30001,16,28,41.131221771240234
1,3600,36,30001,16,29,0.26160430908203125
1,3600,37,30001,17,0,34.259429931640625
1,3600,37,30001,17,1,45.1713981628418
1,3600,37,30001,17,2,2.355473279953003
1,3600,37,30001,17,3,35.681339263916016
1,3600,37,30001,17,4,4.702510833740234
1,3600,37,30001,17,5,1.064276099205017
1,3600,37,30001,17,6,43.47677230834961
1,3600,37,30001,17,7,42.72278594970703
1,3600,37,30001,17,8,36.382320404052734
1,3600,37,30001,17,9,1.5917807817459106
1,3600,37,30001,17,10,41.498355865478516
1,3600,37,30001,17,11,0.8051328063011169
1,3600,37,30001,17,12,0.6085749864578247
1,3600,37,30001,17,13,1.9594680070877075
1,3600,37,30001,17,14,0.6919496059417725
1,3600,37,30001,17,15,4.6501593589782715
1,3600,37,30001,17,16,42.281089782714844
1,3600,37,30001,17,17,40.530494689941406
1,3600,37,30001,17,18,14.648258209228516
1,3600,37,30001,17,19,17.5064754486084
1,3600,37,30001,17,20,38.95498275756836
1,3600,37,30001,17,21,0.176009863615036
1,3600,37,30001,17,22,46.23312759399414
1,3600,37,30001,17,23,0.749801516532898
1,3600,37,30001,17,24,2.189046621322632
1,3600,37,30001,17,25,37.676700592041016
1,3600,37,30001,17,26,2.031566858291626
1,3600,37,30001,17,27,12.32729721069336
1,3600,37,30001,17,28,20.48194694519043
1,3600,37,30001,17,29,0.14982163906097412
1,3600,38,30001,18,0,2.3224124908447266
1,3600,38,30001,18,1,2.770526647567749
1,3600,38,30001,18,2,42.12826919555664
1,3600,38,30001,18,3,39.76145935058594
1,3600,38,30001,18,4,0.5346469283103943
1,3600,38,30001,18,5,39.04634094238281
1,3600,38,30001,18,6,26.412256240844727
1,3600,38,30001,18,7,1.2014756202697754
1,3600,38,30001,18,8,0.9818028211593628
1,3600,38,30001,18,9,42.24113845825195
1,3600,38,30001,18,10,38.791847229003906
1,3600,38,30001,18,11,26.085886001586914
1,3600,38,30001,18,12,5.135376930236816
1,3600,38,30001,18,13,30.14238739013672
1,3600,38,30001,18,14,3.5458009243011475
1,3600,38,30001,18,15,43.116798400878906
1,3600,38,30001,18,16,10.816102027893066
1,3600,38,30001,18,17,2.2837374210357666
1,3600,38,30001,18,18,24.224382400512695
1,3600,38,30001,18,19,0.18993017077445984
1,3600,38,30001,18,20,4.200248718261719
1,3600,38,30001,18,21,14.93641471862793
1,3600,38,30001,18,22,36.34648513793945
1,3600,38,30001,18,23,34.957645416259766
1,3600,38,30001,18,24,37.10536193847656
1,3600,38,30001,18,25,1.352870225906372
1,3600,38,30001,18,26,4.831324100494385
1,3600,38,30001,18,27,35.295196533203125
1,3600,38,30001,18,28,0.31437331438064575
1,3600,38,30001,18,29,39.28169250488281
1,3600,39,30001,19,0,40.23869705200195
1,3600,39,30001,19,1,42.4976692199707
1,3600,39,30001,19,2,2.4699110984802246
1,3600,39,30001,19,3,2.1632513999938965
1,3600,39,30001,19,4,40.029273986816406
1,3600,39,30001,19,5,33.13459396362305
1,3600,39,30001,19,6,1.6689574718475342
1,3600,39,30001,19,7,0.1111244410276413
1,3600,39,30001,19,8,42.74156951904297
1,3600,39,30001,19,9,1.5025608539581299
1,3600,39,30001,19,10,21.0880184173584
1,3600,39,30001,19,11,44.636234283447266
1,3600,39,30001,19,12,2.4559872150421143
1,3600,39,30001,19,13,1.111477255821228
1,3600,39,30001,19,14,1.1329797506332397
1,3600,39,30001,19,15,3.9075021743774414
1,3600,39,30001,19,16,38.020790100097656
1,3600,39,30001,19,17,41.80216598510742
1,3600,39,30001,19,18,0.8857160806655884
1,3600,39,30001,19,19,2.4038777351379395
1,3600,39,30001,19,20,2.4735324382781982
1,3600,39,30001,19,21,8.683608055114746
1,3600,39,30001,19,22,11.30615520477295
1,3600,39,30001,19,23,11.698341369628906
1,3600,39,30001,19,24,36.186134338378906
1,3600,39,30001,19,25,45.233028411865234
1,3600,39,30001,19,26,22.42685317993164
1,3600,39,30001,19,27,4.635140419006348
1,3600,39,30001,19,28,2.459949016571045
1,3600,39,30001,19,29,3.492591619491577
2,7200,20,30001,0,0,1.512341022491455
2,7200,20,30001,0,1,14.143132209777832
2,7200,20,30001,0,2,5.052069664001465
2,7200,20,30001,0,3,0.16557973623275757
2,7200,20,30001,0,4,0.08329044282436371
2,7200,20,30001,0,5,7.646543502807617
2,7200,20,30001,0,6,6.2770466804504395
2,7200,20,30001,0,7,4.580146789550781
2,7200,20,30001,0,8,25.67854118347168
2,7200,20,30001,0,9,0.20907698571681976
2,7200,20,30001,0,10,7.531429290771484
2,7200,20,30001,0,11,20.514413833618164
2,7200,20,30001,0,12,8.242206573486328
2,7200,20,30001,0,13,26.641597747802734
2,7200,20,30001,0,14,4.85712194442749
2,7200,20,30001,0,15,8.760124206542969
2,7200,20,30001,0,16,17.454069137573242
2,7200,20,30001,0,17,5.251794815063477
2,7200,20,30001,0,18,6.552485466003418
2,7200,20,30001,0,19,0.6339458227157593
2,7200,20,30001,0,20,10.915937423706055
2,7200,20,30001,0,21,3.061378240585327
2,7200,20,30001,0,22,0.7929658889770508
2,7200,20,30001,0,23,0.05999999865889549
2,7200,20,30001,0,24,0.3090161085128784
2,7200,20,30001,0,25,0.36143165826797485
2,7200,20,30001,0,26,9.16832160949707
2,7200,20,30001,0,27,2.3281681537628174
2,7200,20,30001,0,28,3.144752025604248
2,7200,20,30001,0,29,5.211017608642578
2,7200,21,30001,1,0,0.07347408682107925
2,7200,21,30001,1,1,47.402042388916016
2,7200,21,30001,1,2,5.639456748962402
2,7200,21,30001,1,3,1.604718804359436
2,7200,21,30001,1,4,1.5587528944015503
2,7200,21,30001,1,5,0.1887040138244629
2,7200,21,30001,1,6,0.20228761434555054
2,7200,21,30001,1,7,0.656715989112854
2,7200,21,30001,1,8,12.324344635009766
2,7200,21,30001,1,9,14.983802795410156
2,7200,21,30001,1,10,8.222272872924805
2,7200,21,30001,1,11,8.901845932006836
2,7200,21,30001,1,12,48.196022033691406
2,7200,21,30001,1,13,1.3275599479675293
2,7200,21,30001,1,14,4.283658027648926
2,7200,21,30001,1,15,3.24635910987854
2,7200,21,30001,1,16,21.31768226623535
2,7200,21,30001,1,17,3.6964640617370605
2,7200,21,30001,1,18,0.17155149579048157
2,7200,21,30001,1,19,0.1111067533493042
2,7200,21,30001,1,20,22.641807556152344
2,7200,21,30001,1,21,3.5284407138824463
2,7200,21,30001,1,22,0.10919968783855438
2,7200,21,30001,1,23,9.73171615600586
2,7200,21,30001,1,24,3.0983808040618896
2,7200,21,30001,1,25,20.770355224609375
2,7200,21,30001,1,26,0.5859384536743164
2,7200,21,30001,1,27,29.574386596679688
2,7200,21,30001,1,28,0.11512593179941177
2,7200,21,30001,1,29,49.0141716003418
2,7200,22,30001,2,0,9.37504768371582
2,7200,22,30001,2,1,0.09572328627109528
2,7200,22,30001,2,2,3.630826234817505
2,7200,22,30001,2,3,0.10682807117700577
2,7200,22,30001,2,4,3.8795504570007324
2,7200,22,30001,2,5,4.670766353607178
2,7200,22,30001,2,6,2.493323802947998
2,7200,22,30001,2,7,3.52885365486145
2,7200,22,30001,2,8,0.06909534335136414
2,7200,22,30001,2,9,1.8166450262069702
2,7200,22,30001,2,10,5.5006866455078125
2,7200,22,30001,2,11,1.1513519287109375
2,7200,22,30001,2,12,5.042754650115967
2,7200,22,30001,2,13,4.651823043823242
2,7200,22,30001,2,14,3.4384233951568604
2,7200,22,30001,2,15,1.959232211112976
2,7200,22,30001,2,16,1.3917880058288574
2,7200,22,30001,2,17,7.0071845054626465
2,7200,22,30001,2,18,0.7374234795570374
2,7200,22,30001,2,19,4.541820526123047
2,7200,22,30001,2,20,6.629404544830322
2,7200,22,30001,2,21,7.342224597930908
2,7200,22,30001,2,22,4.462036609649658
2,7200,22,30001,2,23,10.646515846252441
2,7200,22,30001,2,24,9.976266860961914
2,7200,22,30001,2,25,1.3629018068313599
2,7200,22,30001,2,26,1.3490791320800781
2,7200,22,30001,2,27,3.4324357509613037
2,7200,22,30001,2,28,3.41001033782959
2,7200,22,30001,2,29,0.5393522381782532
2,7200,23,30001,3,0,3.705564498901367
2,7200,23,30001,3,1,0.09111429750919342
2,7200,23,30001,3,2,10.704696655273438
2,7200,23,30001,3,3,5.199824333190918
2,7200,23,30001,3,4,9.21958065032959
2,7200,23,30001,3,5,0.3960646092891693
2,7200,23,30001,3,6,11.886625289916992
2,7200,23,30001,3,7,0.09278232604265213
2,7200,23,30001,3,8,9.215666770935059
2,7200,23,30001,3,9,0.63754802942276
2,7200,23,30001,3,10,5.302215099334717
2,7200,23,30001,3,11,11.496277809143066
2,7200,23,30001,3,12,8.278786659240723
2,7200,23,30001,3,13,10.858412742614746
2,7200,23,30001,3,14,1.2974172830581665
2,7200,23,30001,3,15,8.075182914733887
2,7200,23,30001,3,16,5.901716232299805
2,7200,23,30001,3,17,4.859219551086426
2,7200,23,30001,3,18,1.1923667192459106
2,7200,23,30001,3,19,7.728618144989014
2,7200,23,30001,3,20,0.2463071346282959
2,7200,23,30001,3,21,4.513087272644043
2,7200,23,30001,3,22,12.284442901611328
2,7200,23,30001,3,23,4.577334403991699
2,7200,23,30001,3,24,5.968874931335449
2,7200,23,30001,3,25,13.235965728759766
2,7200,23,30001,3,26,1.8770161867141724
2,7200,23,30001,3,27,6.033303260803223
2,7200,23,30001,3,28,1.734766960144043
2,7200,23,30001,3,29,8.670318603515625
2,7200,24,30001,4,0,25.426246643066406
2,7200,24,30001,4,1,1.360525369644165
2,7200,24,30001,4,2,0.535198450088501
2,7200,24,30001,4,3,6.748575687408447
2,7200,24,30001,4,4,5.160398960113525
2,7200,24,30001,4,5,0.21977189183235168
