scenario,scenario_label,scenario_group,method,method_label,episode_id,reset_seed,vector_env_index,num_rso,mean_uncertainty,max_uncertainty,p90_uncertainty,p95_uncertainty,p99_uncertainty,custody,fine_custody,mean_age,episode_return
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,3,31000,3,60,1.203705906867981,4.53351354598999,2.445178294181824,2.816391515731811,3.847426335811611,1.0,0.06666666666666667,4366.83349609375,-341.67509242054075
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,4,31000,4,60,1.4669727087020874,4.1987714767456055,3.5240233421325686,3.695507335662841,4.0617589020729055,1.0,0.06666666666666667,5294.41650390625,-422.35036961827427
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,5,31000,5,60,1.250188946723938,7.414295196533203,2.0619022846221924,2.3798770666122424,5.328577063083637,0.9833333333333333,0.016666666666666666,3769.0,-478.7261541541666
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,6,31000,6,60,2.8937509059906006,104.20772552490234,1.6833279252052307,5.3087841272354055,47.70570968627897,0.9333333333333333,0.03333333333333333,5942.83349609375,-551.4542084559798
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,7,31000,7,60,10.654970169067383,90.84292602539062,29.234371185302734,33.725302696228,90.50008575439453,0.6666666666666666,0.0,6606.5,-673.3843180239201
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,8,31000,8,60,1.6312156915664673,5.691256999969482,4.451168441772461,5.336170768737793,5.641056618690491,0.9166666666666666,0.016666666666666666,5634.83349609375,-484.7837701998651
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,9,31000,9,60,1.8856008052825928,27.9153995513916,1.737740981578827,2.9006011009216053,22.38062837600705,0.95,0.016666666666666666,4199.0,-461.3328233975917
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,10,31001,0,60,13.287657737731934,93.23304748535156,35.48473129272461,44.55150146484366,93.04368499755859,0.6166666666666667,0.0,5565.66650390625,-684.7749141678214
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,11,31001,1,60,1.176700234413147,4.467935562133789,2.4845920085906985,2.949687874317169,4.32971170425415,1.0,0.016666666666666666,4288.58349609375,-259.1213320493698
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,12,31001,2,60,1.4317294359207153,5.3522844314575195,2.9846752882003798,4.2631155252456665,5.10631474494934,0.9833333333333333,0.05,4087.166748046875,-503.2151716677472
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,13,31001,3,60,1.087559461593628,10.316311836242676,1.4700377345085145,2.1228057503700253,5.962001724243139,0.9833333333333333,0.06666666666666667,4675.08349609375,-438.11164357326925
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,14,31001,4,60,1.343214511871338,4.02523136138916,3.0506373167037966,3.4550448179244992,3.790553715229033,1.0,0.03333333333333333,4526.91650390625,-435.4083824902773
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,15,31001,5,60,1.9044835567474365,22.328359603881836,3.168789768218994,3.595436286926269,19.843483352661117,0.9666666666666667,0.08333333333333333,4196.25,-493.50523037463427
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,16,31001,6,60,1.8872536420822144,36.9930305480957,2.6321779966354373,2.80349394083023,19.14379350662221,0.9666666666666667,0.016666666666666666,4635.41650390625,-462.03037908673286
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,17,31001,7,60,1.8701746463775635,9.753388404846191,4.536263704299927,5.919772362709037,9.687914123535156,0.9166666666666666,0.06666666666666667,4456.58349609375,-572.647687010467
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,18,31001,8,60,1.162245512008667,5.801605701446533,2.105071711540222,2.2638285160064693,3.888281259536732,0.9833333333333333,0.05,6165.25,-396.6766096064821
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,19,31001,9,60,1.4942995309829712,12.095294952392578,2.9708505392074587,3.390780866146086,9.73984749794005,0.9666666666666667,0.0,5583.58349609375,-396.93852519616485
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,20,31002,0,60,6.948726177215576,114.10186004638672,8.91970615386964,26.952914619445792,112.25098892211913,0.85,0.05,4765.41650390625,-566.3902309685946
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,21,31002,1,60,2.10219407081604,40.05302429199219,3.2972651958465575,3.752980649471281,21.69052679061879,0.9666666666666667,0.05,5161.25,-453.8739681430161
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,22,31002,2,60,16.11634635925293,98.26295471191406,31.88482398986817,40.366191482543776,97.92943222045898,0.4166666666666667,0.05,6288.41650390625,-715.8708571195602
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,23,31002,3,60,1.0609790086746216,3.023258686065674,1.9843129873275758,2.417614042758941,2.7608697891235336,1.0,0.05,4933.25,-348.25086095929146
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,24,31002,4,60,1.6584340333938599,15.636789321899414,3.87370719909668,5.495976138114928,10.633540554046602,0.9333333333333333,0.03333333333333333,4777.0,-473.2668470349163
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,25,31002,5,60,4.049426555633545,54.12373352050781,4.322682952880862,12.619568634033135,46.841267623901324,0.9,0.016666666666666666,6028.33349609375,-551.0810494869947
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,26,31002,6,60,2.5914087295532227,27.697364807128906,4.131825971603394,6.938633894920348,22.091868534088103,0.9166666666666666,0.03333333333333333,4636.91650390625,-508.59126606211066
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,27,31002,7,60,2.7645022869110107,50.82652282714844,4.743259525299073,5.473080468177795,24.798419761657563,0.9,0.03333333333333333,5117.0,-539.8144759908319
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,28,31002,8,60,1.4453562498092651,7.450544357299805,3.66454463005066,5.144926571846007,6.997513465881345,0.9333333333333333,0.03333333333333333,4692.33349609375,-448.8143669394776
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,29,31002,9,60,3.7283849716186523,45.728641510009766,7.282050895690919,9.71773343086239,36.48704156875605,0.8666666666666667,0.016666666666666666,5101.08349609375,-592.158463023603
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,30,31003,0,60,1.1111420392990112,3.251577854156494,2.490631866455078,2.5415129661560054,3.0744585967063895,1.0,0.0,4712.08349609375,-143.88047737907618
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,31,31003,1,60,1.8579292297363281,15.111822128295898,3.747889018058777,4.537360548973082,9.884236736297577,0.95,0.03333333333333333,5086.58349609375,-508.04234689474106
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,32,31003,2,60,1.93881094455719,7.4222612380981445,4.097959136962891,5.5764848947525,7.109568710327147,0.9333333333333333,0.016666666666666666,4880.66650390625,-504.9307120796293
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,33,31003,3,60,2.3303370475769043,29.84705924987793,3.587209534645082,7.563496136665336,22.83989885330196,0.9166666666666666,0.016666666666666666,5194.66650390625,-559.2445227615535
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,34,31003,4,60,1.2149739265441895,3.7833669185638428,2.0531387329101562,2.7171300888061514,3.3607559609413125,1.0,0.03333333333333333,5421.08349609375,-199.52280754968524
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,35,31003,5,60,0.9132825136184692,3.2999911308288574,1.402232038974762,2.2502939105033857,3.159677805900573,1.0,0.05,4323.91650390625,215.4869297100231
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,36,31003,6,60,1.736421823501587,16.319887161254883,2.367726492881775,4.774565124511716,15.411709747314449,0.95,0.05,5110.08349609375,-401.84948143363
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,37,31003,7,60,1.1105717420578003,3.8266496658325195,2.3103694915771484,2.6909616589546204,3.291429319381711,1.0,0.0,4987.75,-349.70064531452954
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,38,31003,8,60,3.1647229194641113,96.15257263183594,2.7517337560653687,6.142954325675959,50.98785926818822,0.9166666666666666,0.08333333333333333,5047.75,-574.108229316771
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,39,31003,9,60,2.12062406539917,11.969176292419434,6.106210231781006,7.668789744377136,10.954212961196893,0.8833333333333333,0.016666666666666666,4978.0,-562.2555829659104
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,40,31004,0,60,2.5473718643188477,30.488590240478516,3.801019048690796,16.15447416305541,24.148805675506555,0.9166666666666666,0.0,5487.25,-555.4986605420709
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,41,31004,1,60,1.410347580909729,4.524293899536133,3.2590233564376834,3.871944487094879,4.380912628173827,1.0,0.05,5552.58349609375,-279.457199472934
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,42,31004,2,60,1.8923227787017822,34.80628204345703,2.4960971832275396,3.0449042320251443,18.856340446472075,0.9666666666666667,0.06666666666666667,5162.5,-466.45191700197756
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,43,31004,3,60,5.290966510772705,98.57389068603516,17.916969299316406,27.87567062377928,61.37850761413553,0.8666666666666667,0.1,4735.5,-637.382095746696
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,44,31004,4,60,1.9016815423965454,14.056883811950684,3.4221980571746826,5.342760109901427,11.276846637725814,0.9333333333333333,0.0,4459.5,-586.4622048549354
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,45,31004,5,60,1.9990630149841309,5.997295379638672,3.9194103956222537,4.30389289855957,5.721895070075988,0.9666666666666667,0.0,4542.41650390625,-514.9460493009537
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,46,31004,6,60,2.4996423721313477,20.582929611206055,4.8535022258758564,8.740636253356929,19.605291976928704,0.9,0.03333333333333333,4747.58349609375,-549.2776204384863
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,47,31004,7,60,1.2632514238357544,4.112515449523926,2.2006624698638917,2.6562663316726676,3.939650242328643,1.0,0.0,5752.25,-265.76675868500024
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,48,31004,8,60,1.486433744430542,15.357096672058105,2.417745113372803,2.97934169769287,9.046568584442102,0.9833333333333333,0.05,5599.75,-437.30968316830695
dynamic_60,Dynamic 60,catalogue_size,expected_info_gain,Expected information gain,49,31004,9,60,1.0595972537994385,2.875389337539673,1.9706248879432682,2.623927855491638,2.816836574077606,1.0,0.06666666666666667,5368.41650390625,265.398086595349
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,0,31000,0,60,4.514516830444336,44.281978607177734,7.67254667282105,21.91906852722167,38.536430931091274,0.8333333333333334,0.06666666666666667,5250.0,-608.7929548583925
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,1,31000,1,60,6.3277997970581055,114.4236068725586,12.100061225891114,14.800683403015087,71.70830368041968,0.75,0.0,6305.41650390625,-564.8747623227537
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,2,31000,2,60,1.2374012470245361,5.945618629455566,2.173163414001465,3.2461681246757506,4.558492436408988,0.9833333333333333,0.03333333333333333,5656.25,-350.83052605204284
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,3,31000,3,60,1.3248573541641235,4.670670032501221,2.734177970886231,3.375346231460571,4.568452415466308,1.0,0.03333333333333333,5373.33349609375,-376.7836010279134
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,4,31000,4,60,4.982856273651123,83.49444580078125,12.498121261596683,18.949645900726306,48.24613014221171,0.8333333333333334,0.05,5726.83349609375,-610.3456552699208
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,5,31000,5,60,2.1433823108673096,28.29056167602539,3.6077521324157718,8.262231159210204,16.6546389961242,0.9333333333333333,0.03333333333333333,5536.66650390625,-545.2042393535376
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,6,31000,6,60,3.4133312702178955,99.92092895507812,3.7321457386016847,5.34886839389801,56.62197784423803,0.9166666666666666,0.016666666666666666,5373.16650390625,-591.9170893803239
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,7,31000,7,60,9.783506393432617,93.21819305419922,28.253968620300295,32.85194625854475,92.167359085083,0.7666666666666667,0.0,6440.58349609375,-670.16305436939
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,8,31000,8,60,1.6120671033859253,7.021724224090576,4.0785479068756105,5.144938588142395,6.484246172904965,0.9333333333333333,0.016666666666666666,5234.08349609375,-467.0965230949223
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,9,31000,9,60,2.406036138534546,24.810880661010742,4.368255233764649,6.3275265932083,16.75380963325496,0.9333333333333333,0.016666666666666666,5544.66650390625,-577.4906769134104
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,10,31001,0,60,2.9613211154937744,25.537885665893555,7.265830564498903,9.102223110198969,18.009587936401324,0.8,0.0,4204.58349609375,-637.1033456362784
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,11,31001,1,60,1.6561733484268188,9.812880516052246,3.6554624795913697,6.355356001853942,8.96889393806457,0.9166666666666666,0.1,5032.25,-489.49146412312984
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,12,31001,2,60,2.027564525604248,34.24268341064453,3.010313248634339,4.118592810630788,19.17066055297843,0.95,0.016666666666666666,5018.41650390625,-528.3154001012444
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,13,31001,3,60,1.110662579536438,3.627423048019409,1.665673613548279,2.1196177482604943,3.5235614562034603,1.0,0.05,5257.41650390625,-364.4368282519281
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,14,31001,4,60,1.194421410560608,3.3259096145629883,2.1371851444244396,2.9811001539230344,3.1797363853454583,1.0,0.03333333333333333,4836.16650390625,-291.79733852110803
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,15,31001,5,60,2.1784379482269287,42.04816818237305,3.211954641342163,3.2720893263816824,23.722923793792617,0.9666666666666667,0.0,4880.16650390625,-474.69761565700173
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,16,31001,6,60,1.3403511047363281,5.932684421539307,2.6413471937179565,2.784267330169677,4.796053452491754,0.9833333333333333,0.016666666666666666,4644.66650390625,-328.6204294776544
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,17,31001,7,60,2.8058886528015137,35.958248138427734,5.722598934173584,10.124458169937132,22.0900713157653,0.8833333333333333,0.0,4831.0,-635.0998853817582
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,18,31001,8,60,0.9635019898414612,4.24818754196167,1.8320498824119569,1.892731600999831,4.198254990577698,1.0,0.05,4593.58349609375,-235.10637967381626
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,19,31001,9,60,1.3895280361175537,8.881254196166992,2.9140645027160645,3.050191974639892,6.003411846160872,0.9833333333333333,0.0,5876.25,-370.0841886047274
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,20,31002,0,60,1.1239937543869019,3.7111692428588867,1.8663348913192752,2.2169932126998875,3.660282969474792,1.0,0.0,4370.66650390625,-312.53923289477825
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,21,31002,1,60,1.0780972242355347,3.283635377883911,2.1242272138595584,2.5998612880706773,3.211089627742767,1.0,0.016666666666666666,4563.75,-226.88996396120638
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,22,31002,2,60,14.2615966796875,98.26063537597656,25.862184143066408,39.44601612091047,97.92882339477539,0.5,0.0,6564.91650390625,-710.8818163648248
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,23,31002,3,60,1.918404221534729,24.969375610351562,2.4959126710891724,3.126404809951781,20.788327007293677,0.9666666666666667,0.0,5764.66650390625,-492.0831385292113
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,24,31002,4,60,1.2426822185516357,4.877246856689453,2.402613997459412,2.9887091875076273,4.232141559123989,1.0,0.0,4905.08349609375,-448.6388077121228
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,25,31002,5,60,5.73128080368042,54.74129104614258,16.022224521636964,27.519300460815398,48.04075199127193,0.7666666666666667,0.016666666666666666,6286.66650390625,-612.2385785654187
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,26,31002,6,60,2.509181261062622,21.363473892211914,4.278832483291626,5.326314234733578,13.779322376251177,0.9333333333333333,0.03333333333333333,4770.5,-481.75624381005764
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,27,31002,7,60,4.73151969909668,49.15298080444336,7.573504447937028,19.10382938385005,43.21551387786862,0.8166666666666667,0.03333333333333333,5471.5,-645.643699593842
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,28,31002,8,60,1.5113788843154907,7.725823402404785,5.111555910110473,5.366139364242551,6.817061095237727,0.8833333333333333,0.03333333333333333,4840.75,-468.66138488519937
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,29,31002,9,60,5.969479084014893,40.4039192199707,23.22203941345215,25.684149742126458,35.08260509490964,0.7,0.016666666666666666,4662.66650390625,-675.7003195658326
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,30,31003,0,60,1.2974827289581299,4.404338359832764,3.072131609916687,3.2406005620956404,4.220192084312438,1.0,0.016666666666666666,4895.16650390625,-360.172872364521
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,31,31003,1,60,1.338276982307434,3.681440830230713,2.748074960708619,3.4951588869094845,3.6445075941085814,1.0,0.05,5278.66650390625,-258.8268957911059
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,32,31003,2,60,1.7144513130187988,6.1399126052856445,2.955074906349182,4.090130186080932,5.705064043998716,0.9666666666666667,0.0,4662.58349609375,-463.09767065756023
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,33,31003,3,60,5.059806823730469,72.38562774658203,11.30669584274292,19.989237785339345,59.97032344818108,0.8333333333333334,0.0,5879.41650390625,-584.2981844395399
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,34,31003,4,60,2.0532963275909424,16.001985549926758,3.007843399047852,4.45474309921262,15.637105579376218,0.95,0.05,5954.41650390625,-543.5330540053546
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,35,31003,5,60,1.2454274892807007,4.805492401123047,2.7691316366195684,3.5258466005325313,4.4341760730743385,1.0,0.1,4522.0,-85.52982353512198
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,36,31003,6,60,2.264589548110962,16.319887161254883,3.3633746147155814,8.847514104843121,15.573926887512203,0.9,0.0,5962.25,-405.1632122397423
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,37,31003,7,60,1.012790560722351,3.969367504119873,2.3341622591018685,3.098766934871673,3.682786843776701,1.0,0.08333333333333333,6050.91650390625,-394.87067586090416
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,38,31003,8,60,5.700445652008057,103.68632507324219,9.688069438934326,23.37458400726318,57.723919067382546,0.7666666666666667,0.016666666666666666,7482.66650390625,-607.1487247124314
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,39,31003,9,60,3.5829966068267822,18.17000961303711,9.533739280700685,11.952597665786742,16.7228695487976,0.7166666666666667,0.016666666666666666,6758.08349609375,-516.6372529417276
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,40,31004,0,60,1.4258240461349487,4.9324493408203125,2.986603927612305,3.4492228627204886,4.788561668395995,1.0,0.0,5539.41650390625,-565.0232860818505
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,41,31004,1,60,1.4201228618621826,6.550163269042969,2.265913105010988,5.108997344970701,6.4522658157348625,0.9333333333333333,0.0,6055.0,-397.29750537499785
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,42,31004,2,60,1.2135876417160034,2.8760275840759277,1.972789204120636,2.2731474399566642,2.790489692687988,1.0,0.016666666666666666,5197.16650390625,-159.5539840804413
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,43,31004,3,60,2.166063070297241,26.567459106445312,3.3156425476074225,7.54748435020446,19.034644842147785,0.9166666666666666,0.016666666666666666,5798.41650390625,-576.6400589887053
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,44,31004,4,60,3.2872421741485596,91.114013671875,3.323653602600098,4.016031217575066,55.6122338104246,0.95,0.06666666666666667,5361.83349609375,-555.9303001761436
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,45,31004,5,60,2.282188892364502,11.524223327636719,4.40192666053772,9.261059808731078,10.516533603668208,0.9166666666666666,0.0,5750.58349609375,-481.2738894857466
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,46,31004,6,60,1.9187672138214111,17.320466995239258,3.6334853410720824,4.299815750122068,10.517974300384482,0.95,0.03333333333333333,4427.33349609375,-508.3132708091289
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,47,31004,7,60,1.6172983646392822,5.345647811889648,2.949606561660767,3.4118850350379937,4.559033942222591,0.9833333333333333,0.016666666666666666,6483.25,-409.32505484856665
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,48,31004,8,60,1.2905811071395874,5.017236232757568,2.3252615928649902,2.875590062141418,4.455529422760007,0.9833333333333333,0.0,4756.25,-320.61599462945014
dynamic_60,Dynamic 60,catalogue_size,beam_a_star,Beam A*,49,31004,9,60,1.4250314235687256,4.651033401489258,2.39948537349701,3.8306204319000243,4.373211650848387,1.0,0.0,6664.75,-164.82645543664694
dynamic_60,Dynamic 60,catalogue_size,flat_lstm,Flat LSTM,0,31000,0,60,18.483333587646484,97.24365997314453,38.7278190612793,49.010178947448615,93.54988510131834,0.26666666666666666,0.0,6843.91650390625,-723.0301733240485
dynamic_60,Dynamic 60,catalogue_size,flat_lstm,Flat LSTM,1,31000,1,60,1.5463719367980957,5.506854057312012,3.2481542825698853,3.860026907920837,4.709868249893184,0.9833333333333333,0.05,6586.91650390625,-417.44504302181304
dynamic_60,Dynamic 60,catalogue_size,flat_lstm,Flat LSTM,2,31000,2,60,8.167584419250488,118.87285614013672,13.790604496002198,14.094842720031735,100.4740451812743,0.6,0.0,8853.25,-599.179097853601
dynamic_60,Dynamic 60,catalogue_size,flat_lstm,Flat LSTM,3,31000,3,60,12.683475494384766,80.19884490966797,26.055396461486822,37.58082237243651,61.1341750717162,0.38333333333333336,0.0,8920.5,-696.1497179046273
dynamic_60,Dynamic 60,catalogue_size,flat_lstm,Flat LSTM,4,31000,4,60,1.7321146726608276,8.329166412353516,3.2804926156997682,4.176823639869685,7.67385080337524,0.95,0.016666666666666666,6035.83349609375,-492.74592066183686
dynamic_60,Dynamic 60,catalogue_size,flat_lstm,Flat LSTM,5,31000,5,60,12.385533332824707,91.44879150390625,29.865513610839844,39.947579765319695,90.78744972229003,0.5166666666666667,0.0,7030.66650390625,-682.9599066153169
dynamic_60,Dynamic 60,catalogue_size,flat_lstm,Flat LSTM,6,31000,6,60,1.130757212638855,3.89408278465271,2.182587742805481,2.2947161078453044,3.8257553553581234,1.0,0.05,6186.16650390625,-312.0192389860749
dynamic_60,Dynamic 60,catalogue_size,flat_lstm,Flat LSTM,7,31000,7,60,3.0881521701812744,41.671756744384766,3.8104909420013433,5.837511205673186,31.945435333251897,0.9333333333333333,0.03333333333333333,5801.58349609375,-607.5010340511799
dynamic_60,Dynamic 60,catalogue_size,flat_lstm,Flat LSTM,8,31000,8,60,1.4920125007629395,5.715985298156738,2.967737722396851,3.8588342189788785,5.338463869094847,0.9666666666666667,0.05,6829.83349609375,-428.5980252698064
dynamic_60,Dynamic 60,catalogue_size,flat_lstm,Flat LSTM,9,31000,9,60,2.5094475746154785,12.046612739562988,3.5063853740692146,8.17048773765564,10.771282176971429,0.9166666666666666,0.016666666666666666,7669.58349609375,-494.847473051399
dynamic_60,Dynamic 60,catalogue_size,flat_lstm,Flat LSTM,10,31001,0,60,13.308432579040527,101.194091796875,22.35304050445559,86.34225463867185,97.82273010253904,0.5333333333333333,0.016666666666666666,7885.0,-675.0912041217089
dynamic_60,Dynamic 60,catalogue_size,flat_lstm,Flat LSTM,11,31001,1,60,1.7930752038955688,10.50905990600586,3.8848245859146124,4.888988399505614,9.525817537307734,0.95,0.06666666666666667,7103.41650390625,-422.7888744659722
dynamic_60,Dynamic 60,catalogue_size,flat_lstm,Flat LSTM,12,31001,2,60,10.887713432312012,102.70504760742188,19.300718688964842,23.886128997802523,99.26119628906248,0.55,0.016666666666666666,8954.3330078125,-651.8353118672967
dynamic_60,Dynamic 60,catalogue_size,flat_lstm,Flat LSTM,13,31001,3,60,9.257417678833008,106.62440490722656,13.439206314086915,28.94697570800767,101.49273910522459,0.6333333333333333,0.0,6980.5,-655.9143123775721
dynamic_60,Dynamic 60,catalogue_size,flat_lstm,Flat LSTM,14,31001,4,60,1.7823439836502075,8.594268798828125,3.3765515804290773,3.8284702301025373,6.2693334150314195,0.9833333333333333,0.1,6589.83349609375,-461.12768915854394
dynamic_60,Dynamic 60,catalogue_size,flat_lstm,Flat LSTM,15,31001,5,60,2.4200618267059326,12.947737693786621,3.7859393119812017,7.808442831039422,12.105269756317133,0.9166666666666666,0.03333333333333333,6299.08349609375,-507.10886442288756
dynamic_60,Dynamic 60,catalogue_size,flat_lstm,Flat LSTM,16,31001,6,60,3.008653163909912,35.70949935913086,4.8229968547821045,6.290904021263122,28.251393318176227,0.9,0.016666666666666666,6653.33349609375,-551.7199337221682
dynamic_60,Dynamic 60,catalogue_size,flat_lstm,Flat LSTM,17,31001,7,60,1.684605360031128,4.788635730743408,3.3977010726928714,3.9948266267776487,4.726759991645813,1.0,0.05,6466.33349609375,-408.85824409499764
dynamic_60,Dynamic 60,catalogue_size,flat_lstm,Flat LSTM,18,31001,8,60,3.1930174827575684,32.33207702636719,6.218309020996101,11.664350843429565,24.867980823516803,0.8666666666666667,0.0,6227.75,-564.6098633557558
dynamic_60,Dynamic 60,catalogue_size,flat_lstm,Flat LSTM,19,31001,9,60,1.103980302810669,3.0377542972564697,2.1224061489105224,2.1650177001953117,2.9465178465843196,1.0,0.03333333333333333,6399.91650390625,35.50414744205773
dynamic_60,Dynamic 60,catalogue_size,flat_lstm,Flat LSTM,20,31002,0,60,1.0701706409454346,2.918581008911133,2.106790590286255,2.299560523033142,2.689951057434081,1.0,0.05,6164.66650390625,144.1762230657041
dynamic_60,Dynamic 60,catalogue_size,flat_lstm,Flat LSTM,21,31002,1,60,1.5560084581375122,11.148787498474121,2.936359143257141,3.139950001239776,6.822895531654333,0.9833333333333333,0.08333333333333333,6869.66650390625,-373.3415512293577
